"","num_reps","num_taxa","num_trees","tree_age","recombination_value","recombination_type","speciation_rate","tree_depth_subspersite","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","partition_file","output_alignment_file"
"3128",8,100,200,5,0.05,"Ancient",1,0.005,"exp3_00200_0100_008_5_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_008_5_0.05_Ancient_1_partitions.nex","exp3_00200_0100_008_5_0.05_Ancient_1_output_alignment"
"3129",9,100,200,5,0.05,"Ancient",1,0.005,"exp3_00200_0100_009_5_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_009_5_0.05_Ancient_1_partitions.nex","exp3_00200_0100_009_5_0.05_Ancient_1_output_alignment"
"3130",10,100,200,5,0.05,"Ancient",1,0.005,"exp3_00200_0100_010_5_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_010_5_0.05_Ancient_1_partitions.nex","exp3_00200_0100_010_5_0.05_Ancient_1_output_alignment"
"3131",1,10,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0010_001_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_001_50_0.05_Ancient_1_partitions.nex","exp3_00200_0010_001_50_0.05_Ancient_1_output_alignment"
"3132",2,10,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0010_002_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_002_50_0.05_Ancient_1_partitions.nex","exp3_00200_0010_002_50_0.05_Ancient_1_output_alignment"
"3133",3,10,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0010_003_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_003_50_0.05_Ancient_1_partitions.nex","exp3_00200_0010_003_50_0.05_Ancient_1_output_alignment"
"3134",4,10,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0010_004_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_004_50_0.05_Ancient_1_partitions.nex","exp3_00200_0010_004_50_0.05_Ancient_1_output_alignment"
"3135",5,10,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0010_005_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_005_50_0.05_Ancient_1_partitions.nex","exp3_00200_0010_005_50_0.05_Ancient_1_output_alignment"
"3136",6,10,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0010_006_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_006_50_0.05_Ancient_1_partitions.nex","exp3_00200_0010_006_50_0.05_Ancient_1_output_alignment"
"3137",7,10,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0010_007_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_007_50_0.05_Ancient_1_partitions.nex","exp3_00200_0010_007_50_0.05_Ancient_1_output_alignment"
"3138",8,10,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0010_008_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_008_50_0.05_Ancient_1_partitions.nex","exp3_00200_0010_008_50_0.05_Ancient_1_output_alignment"
"3139",9,10,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0010_009_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_009_50_0.05_Ancient_1_partitions.nex","exp3_00200_0010_009_50_0.05_Ancient_1_output_alignment"
"3140",10,10,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0010_010_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_010_50_0.05_Ancient_1_partitions.nex","exp3_00200_0010_010_50_0.05_Ancient_1_output_alignment"
"3141",1,20,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0020_001_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_001_50_0.05_Ancient_1_partitions.nex","exp3_00200_0020_001_50_0.05_Ancient_1_output_alignment"
"3142",2,20,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0020_002_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_002_50_0.05_Ancient_1_partitions.nex","exp3_00200_0020_002_50_0.05_Ancient_1_output_alignment"
"3143",3,20,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0020_003_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_003_50_0.05_Ancient_1_partitions.nex","exp3_00200_0020_003_50_0.05_Ancient_1_output_alignment"
"3144",4,20,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0020_004_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_004_50_0.05_Ancient_1_partitions.nex","exp3_00200_0020_004_50_0.05_Ancient_1_output_alignment"
"3145",5,20,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0020_005_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_005_50_0.05_Ancient_1_partitions.nex","exp3_00200_0020_005_50_0.05_Ancient_1_output_alignment"
"3146",6,20,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0020_006_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_006_50_0.05_Ancient_1_partitions.nex","exp3_00200_0020_006_50_0.05_Ancient_1_output_alignment"
"3147",7,20,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0020_007_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_007_50_0.05_Ancient_1_partitions.nex","exp3_00200_0020_007_50_0.05_Ancient_1_output_alignment"
"3148",8,20,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0020_008_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_008_50_0.05_Ancient_1_partitions.nex","exp3_00200_0020_008_50_0.05_Ancient_1_output_alignment"
"3149",9,20,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0020_009_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_009_50_0.05_Ancient_1_partitions.nex","exp3_00200_0020_009_50_0.05_Ancient_1_output_alignment"
"3150",10,20,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0020_010_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_010_50_0.05_Ancient_1_partitions.nex","exp3_00200_0020_010_50_0.05_Ancient_1_output_alignment"
"3151",1,50,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0050_001_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_001_50_0.05_Ancient_1_partitions.nex","exp3_00200_0050_001_50_0.05_Ancient_1_output_alignment"
"3152",2,50,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0050_002_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_002_50_0.05_Ancient_1_partitions.nex","exp3_00200_0050_002_50_0.05_Ancient_1_output_alignment"
"3153",3,50,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0050_003_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_003_50_0.05_Ancient_1_partitions.nex","exp3_00200_0050_003_50_0.05_Ancient_1_output_alignment"
"3154",4,50,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0050_004_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_004_50_0.05_Ancient_1_partitions.nex","exp3_00200_0050_004_50_0.05_Ancient_1_output_alignment"
"3155",5,50,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0050_005_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_005_50_0.05_Ancient_1_partitions.nex","exp3_00200_0050_005_50_0.05_Ancient_1_output_alignment"
"3156",6,50,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0050_006_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_006_50_0.05_Ancient_1_partitions.nex","exp3_00200_0050_006_50_0.05_Ancient_1_output_alignment"
"3157",7,50,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0050_007_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_007_50_0.05_Ancient_1_partitions.nex","exp3_00200_0050_007_50_0.05_Ancient_1_output_alignment"
"3158",8,50,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0050_008_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_008_50_0.05_Ancient_1_partitions.nex","exp3_00200_0050_008_50_0.05_Ancient_1_output_alignment"
"3159",9,50,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0050_009_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_009_50_0.05_Ancient_1_partitions.nex","exp3_00200_0050_009_50_0.05_Ancient_1_output_alignment"
"3160",10,50,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0050_010_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_010_50_0.05_Ancient_1_partitions.nex","exp3_00200_0050_010_50_0.05_Ancient_1_output_alignment"
"3161",1,100,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0100_001_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_001_50_0.05_Ancient_1_partitions.nex","exp3_00200_0100_001_50_0.05_Ancient_1_output_alignment"
"3162",2,100,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0100_002_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_002_50_0.05_Ancient_1_partitions.nex","exp3_00200_0100_002_50_0.05_Ancient_1_output_alignment"
"3163",3,100,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0100_003_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_003_50_0.05_Ancient_1_partitions.nex","exp3_00200_0100_003_50_0.05_Ancient_1_output_alignment"
"3164",4,100,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0100_004_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_004_50_0.05_Ancient_1_partitions.nex","exp3_00200_0100_004_50_0.05_Ancient_1_output_alignment"
"3165",5,100,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0100_005_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_005_50_0.05_Ancient_1_partitions.nex","exp3_00200_0100_005_50_0.05_Ancient_1_output_alignment"
"3166",6,100,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0100_006_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_006_50_0.05_Ancient_1_partitions.nex","exp3_00200_0100_006_50_0.05_Ancient_1_output_alignment"
"3167",7,100,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0100_007_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_007_50_0.05_Ancient_1_partitions.nex","exp3_00200_0100_007_50_0.05_Ancient_1_output_alignment"
"3168",8,100,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0100_008_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_008_50_0.05_Ancient_1_partitions.nex","exp3_00200_0100_008_50_0.05_Ancient_1_output_alignment"
"3169",9,100,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0100_009_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_009_50_0.05_Ancient_1_partitions.nex","exp3_00200_0100_009_50_0.05_Ancient_1_output_alignment"
"3170",10,100,200,50,0.05,"Ancient",1,0.05,"exp3_00200_0100_010_50_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_010_50_0.05_Ancient_1_partitions.nex","exp3_00200_0100_010_50_0.05_Ancient_1_output_alignment"
"3171",1,10,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0010_001_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_001_500_0.05_Ancient_1_partitions.nex","exp3_00200_0010_001_500_0.05_Ancient_1_output_alignment"
"3172",2,10,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0010_002_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_002_500_0.05_Ancient_1_partitions.nex","exp3_00200_0010_002_500_0.05_Ancient_1_output_alignment"
"3173",3,10,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0010_003_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_003_500_0.05_Ancient_1_partitions.nex","exp3_00200_0010_003_500_0.05_Ancient_1_output_alignment"
"3174",4,10,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0010_004_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_004_500_0.05_Ancient_1_partitions.nex","exp3_00200_0010_004_500_0.05_Ancient_1_output_alignment"
"3175",5,10,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0010_005_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_005_500_0.05_Ancient_1_partitions.nex","exp3_00200_0010_005_500_0.05_Ancient_1_output_alignment"
"3176",6,10,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0010_006_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_006_500_0.05_Ancient_1_partitions.nex","exp3_00200_0010_006_500_0.05_Ancient_1_output_alignment"
"3177",7,10,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0010_007_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_007_500_0.05_Ancient_1_partitions.nex","exp3_00200_0010_007_500_0.05_Ancient_1_output_alignment"
"3178",8,10,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0010_008_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_008_500_0.05_Ancient_1_partitions.nex","exp3_00200_0010_008_500_0.05_Ancient_1_output_alignment"
"3179",9,10,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0010_009_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_009_500_0.05_Ancient_1_partitions.nex","exp3_00200_0010_009_500_0.05_Ancient_1_output_alignment"
"3180",10,10,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0010_010_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_010_500_0.05_Ancient_1_partitions.nex","exp3_00200_0010_010_500_0.05_Ancient_1_output_alignment"
"3181",1,20,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0020_001_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_001_500_0.05_Ancient_1_partitions.nex","exp3_00200_0020_001_500_0.05_Ancient_1_output_alignment"
"3182",2,20,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0020_002_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_002_500_0.05_Ancient_1_partitions.nex","exp3_00200_0020_002_500_0.05_Ancient_1_output_alignment"
"3183",3,20,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0020_003_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_003_500_0.05_Ancient_1_partitions.nex","exp3_00200_0020_003_500_0.05_Ancient_1_output_alignment"
"3184",4,20,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0020_004_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_004_500_0.05_Ancient_1_partitions.nex","exp3_00200_0020_004_500_0.05_Ancient_1_output_alignment"
"3185",5,20,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0020_005_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_005_500_0.05_Ancient_1_partitions.nex","exp3_00200_0020_005_500_0.05_Ancient_1_output_alignment"
"3186",6,20,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0020_006_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_006_500_0.05_Ancient_1_partitions.nex","exp3_00200_0020_006_500_0.05_Ancient_1_output_alignment"
"3187",7,20,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0020_007_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_007_500_0.05_Ancient_1_partitions.nex","exp3_00200_0020_007_500_0.05_Ancient_1_output_alignment"
"3188",8,20,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0020_008_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_008_500_0.05_Ancient_1_partitions.nex","exp3_00200_0020_008_500_0.05_Ancient_1_output_alignment"
"3189",9,20,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0020_009_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_009_500_0.05_Ancient_1_partitions.nex","exp3_00200_0020_009_500_0.05_Ancient_1_output_alignment"
"3190",10,20,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0020_010_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_010_500_0.05_Ancient_1_partitions.nex","exp3_00200_0020_010_500_0.05_Ancient_1_output_alignment"
"3191",1,50,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0050_001_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_001_500_0.05_Ancient_1_partitions.nex","exp3_00200_0050_001_500_0.05_Ancient_1_output_alignment"
"3192",2,50,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0050_002_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_002_500_0.05_Ancient_1_partitions.nex","exp3_00200_0050_002_500_0.05_Ancient_1_output_alignment"
"3193",3,50,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0050_003_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_003_500_0.05_Ancient_1_partitions.nex","exp3_00200_0050_003_500_0.05_Ancient_1_output_alignment"
"3194",4,50,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0050_004_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_004_500_0.05_Ancient_1_partitions.nex","exp3_00200_0050_004_500_0.05_Ancient_1_output_alignment"
"3195",5,50,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0050_005_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_005_500_0.05_Ancient_1_partitions.nex","exp3_00200_0050_005_500_0.05_Ancient_1_output_alignment"
"3196",6,50,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0050_006_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_006_500_0.05_Ancient_1_partitions.nex","exp3_00200_0050_006_500_0.05_Ancient_1_output_alignment"
"3197",7,50,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0050_007_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_007_500_0.05_Ancient_1_partitions.nex","exp3_00200_0050_007_500_0.05_Ancient_1_output_alignment"
"3198",8,50,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0050_008_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_008_500_0.05_Ancient_1_partitions.nex","exp3_00200_0050_008_500_0.05_Ancient_1_output_alignment"
"3199",9,50,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0050_009_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_009_500_0.05_Ancient_1_partitions.nex","exp3_00200_0050_009_500_0.05_Ancient_1_output_alignment"
"3200",10,50,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0050_010_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_010_500_0.05_Ancient_1_partitions.nex","exp3_00200_0050_010_500_0.05_Ancient_1_output_alignment"
"3201",1,100,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0100_001_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_001_500_0.05_Ancient_1_partitions.nex","exp3_00200_0100_001_500_0.05_Ancient_1_output_alignment"
"3202",2,100,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0100_002_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_002_500_0.05_Ancient_1_partitions.nex","exp3_00200_0100_002_500_0.05_Ancient_1_output_alignment"
"3203",3,100,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0100_003_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_003_500_0.05_Ancient_1_partitions.nex","exp3_00200_0100_003_500_0.05_Ancient_1_output_alignment"
"3204",4,100,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0100_004_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_004_500_0.05_Ancient_1_partitions.nex","exp3_00200_0100_004_500_0.05_Ancient_1_output_alignment"
"3205",5,100,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0100_005_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_005_500_0.05_Ancient_1_partitions.nex","exp3_00200_0100_005_500_0.05_Ancient_1_output_alignment"
"3206",6,100,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0100_006_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_006_500_0.05_Ancient_1_partitions.nex","exp3_00200_0100_006_500_0.05_Ancient_1_output_alignment"
"3207",7,100,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0100_007_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_007_500_0.05_Ancient_1_partitions.nex","exp3_00200_0100_007_500_0.05_Ancient_1_output_alignment"
"3208",8,100,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0100_008_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_008_500_0.05_Ancient_1_partitions.nex","exp3_00200_0100_008_500_0.05_Ancient_1_output_alignment"
"3209",9,100,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0100_009_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_009_500_0.05_Ancient_1_partitions.nex","exp3_00200_0100_009_500_0.05_Ancient_1_output_alignment"
"3210",10,100,200,500,0.05,"Ancient",1,0.5,"exp3_00200_0100_010_500_0.05_Ancient_1","JC",200,40000,"DNA","exp3_00200_0100_010_500_0.05_Ancient_1_partitions.nex","exp3_00200_0100_010_500_0.05_Ancient_1_output_alignment"
"3211",1,10,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0010_001_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_001_5_0.1_Ancient_1_partitions.nex","exp3_00200_0010_001_5_0.1_Ancient_1_output_alignment"
"3212",2,10,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0010_002_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_002_5_0.1_Ancient_1_partitions.nex","exp3_00200_0010_002_5_0.1_Ancient_1_output_alignment"
"3213",3,10,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0010_003_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_003_5_0.1_Ancient_1_partitions.nex","exp3_00200_0010_003_5_0.1_Ancient_1_output_alignment"
"3214",4,10,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0010_004_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_004_5_0.1_Ancient_1_partitions.nex","exp3_00200_0010_004_5_0.1_Ancient_1_output_alignment"
"3215",5,10,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0010_005_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_005_5_0.1_Ancient_1_partitions.nex","exp3_00200_0010_005_5_0.1_Ancient_1_output_alignment"
"3216",6,10,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0010_006_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_006_5_0.1_Ancient_1_partitions.nex","exp3_00200_0010_006_5_0.1_Ancient_1_output_alignment"
"3217",7,10,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0010_007_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_007_5_0.1_Ancient_1_partitions.nex","exp3_00200_0010_007_5_0.1_Ancient_1_output_alignment"
"3218",8,10,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0010_008_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_008_5_0.1_Ancient_1_partitions.nex","exp3_00200_0010_008_5_0.1_Ancient_1_output_alignment"
"3219",9,10,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0010_009_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_009_5_0.1_Ancient_1_partitions.nex","exp3_00200_0010_009_5_0.1_Ancient_1_output_alignment"
"3220",10,10,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0010_010_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0010_010_5_0.1_Ancient_1_partitions.nex","exp3_00200_0010_010_5_0.1_Ancient_1_output_alignment"
"3221",1,20,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0020_001_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_001_5_0.1_Ancient_1_partitions.nex","exp3_00200_0020_001_5_0.1_Ancient_1_output_alignment"
"3222",2,20,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0020_002_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_002_5_0.1_Ancient_1_partitions.nex","exp3_00200_0020_002_5_0.1_Ancient_1_output_alignment"
"3223",3,20,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0020_003_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_003_5_0.1_Ancient_1_partitions.nex","exp3_00200_0020_003_5_0.1_Ancient_1_output_alignment"
"3224",4,20,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0020_004_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_004_5_0.1_Ancient_1_partitions.nex","exp3_00200_0020_004_5_0.1_Ancient_1_output_alignment"
"3225",5,20,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0020_005_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_005_5_0.1_Ancient_1_partitions.nex","exp3_00200_0020_005_5_0.1_Ancient_1_output_alignment"
"3226",6,20,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0020_006_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_006_5_0.1_Ancient_1_partitions.nex","exp3_00200_0020_006_5_0.1_Ancient_1_output_alignment"
"3227",7,20,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0020_007_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_007_5_0.1_Ancient_1_partitions.nex","exp3_00200_0020_007_5_0.1_Ancient_1_output_alignment"
"3228",8,20,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0020_008_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_008_5_0.1_Ancient_1_partitions.nex","exp3_00200_0020_008_5_0.1_Ancient_1_output_alignment"
"3229",9,20,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0020_009_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_009_5_0.1_Ancient_1_partitions.nex","exp3_00200_0020_009_5_0.1_Ancient_1_output_alignment"
"3230",10,20,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0020_010_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0020_010_5_0.1_Ancient_1_partitions.nex","exp3_00200_0020_010_5_0.1_Ancient_1_output_alignment"
"3231",1,50,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0050_001_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_001_5_0.1_Ancient_1_partitions.nex","exp3_00200_0050_001_5_0.1_Ancient_1_output_alignment"
"3232",2,50,200,5,0.1,"Ancient",1,0.005,"exp3_00200_0050_002_5_0.1_Ancient_1","JC",200,40000,"DNA","exp3_00200_0050_002_5_0.1_Ancient_1_partitions.nex","exp3_00200_0050_002_5_0.1_Ancient_1_output_alignment"
