"row_id","uid","num_taxa","num_trees","tree_depth","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCF_mean","sCF_median","sCF_min","sCF_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
11306,"exp1_02500_0050_006_0.01",50,2500,0.01,6,"JC",NA,10000,"DNA",1094,145,11,1250,0.8752,50.17,49.58,25.37,80.47,"Treelike",0.47900295937351,0.0049107,1,0.936319301818195,0.529961975124704,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_006_0.01/exp1_02500_0050_006_0.01_output_alignment.fa"
11307,"exp1_02500_0050_007_0.01",50,2500,0.01,7,"JC",NA,10000,"DNA",1095,140,15,1250,0.876,51.3,49.76,16.67,83.53,"Treelike",0.485893935124926,0.00418124,1,0.955262057483963,0.521071884080194,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_007_0.01/exp1_02500_0050_007_0.01_output_alignment.fa"
11308,"exp1_02500_0050_008_0.01",50,2500,0.01,8,"JC",NA,10000,"DNA",1083,158,9,1250,0.8664,51.56,48.86,29.39,86.42,"Treelike",0.483435077657881,0.00475148,1,0.955213261361378,0.528996724358492,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_008_0.01/exp1_02500_0050_008_0.01_output_alignment.fa"
11309,"exp1_02500_0050_009_0.01",50,2500,0.01,9,"JC",NA,10000,"DNA",1089,154,7,1250,0.8712,52.41,50.31,30.85,75.16,"Treelike",0.479862812540135,0.00462368,1,0.949826928425568,0.559380393538384,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_009_0.01/exp1_02500_0050_009_0.01_output_alignment.fa"
11310,"exp1_02500_0050_010_0.01",50,2500,0.01,10,"JC",NA,10000,"DNA",1096,142,12,1250,0.8768,51.22,51.14,31.48,75.68,"Treelike",0.481832153946828,0.0048473,1,0.952497125058398,0.553632371480751,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_010_0.01/exp1_02500_0050_010_0.01_output_alignment.fa"
11311,"exp1_02500_0050_011_0.01",50,2500,0.01,11,"JC",NA,10000,"DNA",1091,150,9,1250,0.8728,48.44,46.87,30.41,74.15,"Treelike",0.482447303829725,0.00468938,1,0.936423709736957,0.565401056768372,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_011_0.01/exp1_02500_0050_011_0.01_output_alignment.fa"
11312,"exp1_02500_0050_012_0.01",50,2500,0.01,12,"JC",NA,10000,"DNA",1076,163,11,1250,0.8608,49.88,49.18,29.42,72.56,"Treelike",0.484171841772191,0.0045693,1,0.951505484153456,0.553781226660467,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_012_0.01/exp1_02500_0050_012_0.01_output_alignment.fa"
11313,"exp1_02500_0050_013_0.01",50,2500,0.01,13,"JC",NA,10000,"DNA",1071,164,15,1250,0.8568,49.6,48.81,31.36,84.15,"Treelike",0.479898733411196,0.00491512,1,0.937441054547683,0.572487531371188,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_013_0.01/exp1_02500_0050_013_0.01_output_alignment.fa"
11314,"exp1_02500_0050_014_0.01",50,2500,0.01,14,"JC",NA,10000,"DNA",1080,158,12,1250,0.864,50.02,51.34,19.11,86.17,"Treelike",0.486285670019082,0.00462468,1,0.929304347530645,0.543987690446377,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_014_0.01/exp1_02500_0050_014_0.01_output_alignment.fa"
11315,"exp1_02500_0050_015_0.01",50,2500,0.01,15,"JC",NA,10000,"DNA",1090,149,11,1250,0.872,48.13,46.78,28.3,72.28,"Treelike",0.484931325457953,0.0049069,1,0.929865211943063,0.525888953236194,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_015_0.01/exp1_02500_0050_015_0.01_output_alignment.fa"
11316,"exp1_02500_0050_016_0.01",50,2500,0.01,16,"JC",NA,10000,"DNA",1116,126,8,1250,0.8928,47.47,45.21,25.13,69.48,"Treelike",0.482136444006122,0.00465988,1,0.904164441086922,0.572995062479948,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_016_0.01/exp1_02500_0050_016_0.01_output_alignment.fa"
11317,"exp1_02500_0050_017_0.01",50,2500,0.01,17,"JC",NA,10000,"DNA",1066,169,15,1250,0.8528,50.52,48.74,29.87,86,"Treelike",0.484682293529158,0.00474148,1,0.931260005412751,0.608712762816839,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_017_0.01/exp1_02500_0050_017_0.01_output_alignment.fa"
11318,"exp1_02500_0050_018_0.01",50,2500,0.01,18,"JC",NA,10000,"DNA",1097,141,12,1250,0.8776,51.06,48.45,24.1,76.12,"Treelike",0.477700960725182,0.0049056,1,0.94280071517962,0.57653802256585,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_018_0.01/exp1_02500_0050_018_0.01_output_alignment.fa"
566,"exp1_02500_0050_019_0.01",50,2500,0.01,19,"JC",NA,10000,"DNA",1097,143,10,1250,0.8776,49.9,48.52,24.85,81.19,"Treelike",0.48461016431451,0.00442568,1,0.948900916356282,0.606968507530037,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_019_0.01/exp1_02500_0050_019_0.01_output_alignment.fa"
11320,"exp1_02500_0050_020_0.01",50,2500,0.01,20,"JC",NA,10000,"DNA",1085,151,14,1250,0.868,48.55,46.52,25.93,88.19,"Treelike",0.486523872233532,0.0049898,1,0.929895376578625,0.535785622440864,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0050_020_0.01/exp1_02500_0050_020_0.01_output_alignment.fa"
11401,"exp1_02500_0100_001_0.01",100,2500,0.01,1,"JC",NA,10000,"DNA",2150,320,30,2500,0.86,55.21,52.46,16.65,94.42,"Treelike",0.48380636714266,0.00393794,1,0.957229004517824,0.520308328916577,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_001_0.01/exp1_02500_0100_001_0.01_output_alignment.fa"
11402,"exp1_02500_0100_002_0.01",100,2500,0.01,2,"JC",NA,10000,"DNA",2162,314,24,2500,0.8648,53.77,50.65,21,100,"Treelike",0.47986243780616,0.00406781,1,0.910605897221532,0.507849229909484,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_002_0.01/exp1_02500_0100_002_0.01_output_alignment.fa"
11403,"exp1_02500_0100_003_0.01",100,2500,0.01,3,"JC",NA,10000,"DNA",2131,333,36,2500,0.8524,54.96,52.89,19.33,100,"Treelike",0.482364845201773,0.00385909,1,0.960948984485199,0.551032035628804,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_003_0.01/exp1_02500_0100_003_0.01_output_alignment.fa"
11404,"exp1_02500_0100_004_0.01",100,2500,0.01,4,"JC",NA,10000,"DNA",2157,309,34,2500,0.8628,54.32,53.55,3,100,"Treelike",0.482728656163714,0.00393695,1,0.951012751595755,0.553524347242628,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_004_0.01/exp1_02500_0100_004_0.01_output_alignment.fa"
11405,"exp1_02500_0100_005_0.01",100,2500,0.01,5,"JC",NA,10000,"DNA",2124,351,25,2500,0.8496,55.92,53.07,21.75,95.68,"Treelike",0.481145907005869,0.00406559,1,0.961010026171659,0.542108063395533,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_005_0.01/exp1_02500_0100_005_0.01_output_alignment.fa"
11406,"exp1_02500_0100_006_0.01",100,2500,0.01,6,"JC",NA,10000,"DNA",2162,304,34,2500,0.8648,54.18,53.62,20.68,99.22,"Treelike",0.482222132132159,0.00411093,1,0.941984682462517,0.483382587635656,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_006_0.01/exp1_02500_0100_006_0.01_output_alignment.fa"
11407,"exp1_02500_0100_007_0.01",100,2500,0.01,7,"JC",NA,10000,"DNA",2137,334,29,2500,0.8548,53.16,51.05,19.8,95.08,"Treelike",0.48074375123352,0.00401589,1,0.940951573750402,0.534799064349474,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_007_0.01/exp1_02500_0100_007_0.01_output_alignment.fa"
11408,"exp1_02500_0100_008_0.01",100,2500,0.01,8,"JC",NA,10000,"DNA",2133,332,35,2500,0.8532,57.25,53.72,28.89,98.5,"Treelike",0.47964665617016,0.00382129,1,0.969304276277597,0.522708160892347,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_008_0.01/exp1_02500_0100_008_0.01_output_alignment.fa"
11409,"exp1_02500_0100_009_0.01",100,2500,0.01,9,"JC",NA,10000,"DNA",2114,352,34,2500,0.8456,56.74,55.97,0,100,"Treelike",0.47979949551552,0.00404533,1,0.964264627417062,0.521404575394567,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_009_0.01/exp1_02500_0100_009_0.01_output_alignment.fa"
11410,"exp1_02500_0100_010_0.01",100,2500,0.01,10,"JC",NA,10000,"DNA",2100,364,36,2500,0.84,56.52,57.37,17,100,"Treelike",0.482149138330593,0.00398842,1,0.94009549191078,0.507941020659005,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_010_0.01/exp1_02500_0100_010_0.01_output_alignment.fa"
11411,"exp1_02500_0100_011_0.01",100,2500,0.01,11,"JC",NA,10000,"DNA",2147,330,23,2500,0.8588,53.57,52.47,20.87,90.97,"Treelike",0.482642953971112,0.00369093,1,0.939738908485637,0.528704586259666,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_011_0.01/exp1_02500_0100_011_0.01_output_alignment.fa"
11412,"exp1_02500_0100_012_0.01",100,2500,0.01,12,"JC",NA,10000,"DNA",2189,295,16,2500,0.8756,52.07,50.88,11.91,91.11,"Treelike",0.481505221498383,0.00405611,1,0.944971267410482,0.560085893918386,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_012_0.01/exp1_02500_0100_012_0.01_output_alignment.fa"
11413,"exp1_02500_0100_013_0.01",100,2500,0.01,13,"JC",NA,10000,"DNA",2168,304,28,2500,0.8672,52.61,51.76,31.16,92.4,"Treelike",0.482406583984671,0.00412112,1,0.923745745106106,0.53211994399718,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_013_0.01/exp1_02500_0100_013_0.01_output_alignment.fa"
11414,"exp1_02500_0100_014_0.01",100,2500,0.01,14,"JC",NA,10000,"DNA",2144,328,28,2500,0.8576,51.04,49.91,21.12,82.17,"Treelike",0.484764437682987,0.00411139,1,0.920633309817983,0.490827421820909,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_014_0.01/exp1_02500_0100_014_0.01_output_alignment.fa"
11415,"exp1_02500_0100_015_0.01",100,2500,0.01,15,"JC",NA,10000,"DNA",2155,319,26,2500,0.862,55.83,54.76,21.26,95.83,"Treelike",0.481639223895078,0.00389435,1,0.947509779546229,0.60330915494294,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_015_0.01/exp1_02500_0100_015_0.01_output_alignment.fa"
11416,"exp1_02500_0100_016_0.01",100,2500,0.01,16,"JC",NA,10000,"DNA",2137,331,32,2500,0.8548,56.02,53.59,19.9,97.95,"Treelike",0.478603313441093,0.00404447,1,0.953321899832508,0.536008829863839,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_016_0.01/exp1_02500_0100_016_0.01_output_alignment.fa"
11417,"exp1_02500_0100_017_0.01",100,2500,0.01,17,"JC",NA,10000,"DNA",2115,355,30,2500,0.846,55.18,52.2,25.61,92.23,"Treelike",0.480781811428621,0.00376356,1,0.960681081034,0.518985356169013,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_017_0.01/exp1_02500_0100_017_0.01_output_alignment.fa"
11418,"exp1_02500_0100_018_0.01",100,2500,0.01,18,"JC",NA,10000,"DNA",2122,349,29,2500,0.8488,51.16,53.85,21.95,89.21,"Treelike",0.484095622381584,0.00428362,1,0.888817133225204,0.48880906622237,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_018_0.01/exp1_02500_0100_018_0.01_output_alignment.fa"
571,"exp1_02500_0100_019_0.01",100,2500,0.01,19,"JC",NA,10000,"DNA",2130,329,41,2500,0.852,56.46,55.31,26.72,88.5,"Treelike",0.481001179944503,0.00408563,1,0.954469171643774,0.528467001246187,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_019_0.01/exp1_02500_0100_019_0.01_output_alignment.fa"
11420,"exp1_02500_0100_020_0.01",100,2500,0.01,20,"JC",NA,10000,"DNA",2088,367,45,2500,0.8352,57.27,56.45,19.72,97.33,"Treelike",0.482378528542625,0.00382484,1,0.966944713699026,0.566889457558486,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_02500_0100_020_0.01/exp1_02500_0100_020_0.01_output_alignment.fa"
11501,"exp1_05000_0005_001_0.01",5,5000,0.01,1,"JC",NA,10000,"DNA",125,0,0,125,1,36.41,36.41,29.21,43.61,"Treelike",0.354276706522982,0.004175,1,0.984483997583529,0.714285714285714,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_001_0.01/exp1_05000_0005_001_0.01_output_alignment.fa"
11502,"exp1_05000_0005_002_0.01",5,5000,0.01,2,"JC",NA,10000,"DNA",125,0,0,125,1,41.42,41.42,38.33,44.51,"Treelike",0.497665097054878,0.0094124,1,0.984534739899093,0.51063829787234,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_002_0.01/exp1_05000_0005_002_0.01_output_alignment.fa"
11503,"exp1_05000_0005_003_0.01",5,5000,0.01,3,"JC",NA,10000,"DNA",104,21,0,125,0.832,37.3,37.3,35.4,39.19,"Treelike",0.533536500514643,0.003052,1,0.988735438084267,0.548646860905436,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_003_0.01/exp1_05000_0005_003_0.01_output_alignment.fa"
11504,"exp1_05000_0005_004_0.01",5,5000,0.01,4,"JC",NA,10000,"DNA",105,20,0,125,0.84,42.06,42.06,42.02,42.1,"Treelike",0.519418089137492,0.0070786,1,0.984989616198794,0.621621621621622,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_004_0.01/exp1_05000_0005_004_0.01_output_alignment.fa"
11505,"exp1_05000_0005_005_0.01",5,5000,0.01,5,"JC",NA,10000,"DNA",101,24,0,125,0.808,40.64,40.64,38.55,42.74,"Treelike",0.507496954206061,0.0073338,1,0.986680333424835,0.578947368421053,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_005_0.01/exp1_05000_0005_005_0.01_output_alignment.fa"
11506,"exp1_05000_0005_006_0.01",5,5000,0.01,6,"JC",NA,10000,"DNA",125,0,0,125,1,38.95,38.95,35.44,42.47,"Treelike",0.536756048281061,0.007253,1,0.98543811941642,0.574074074074074,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_006_0.01/exp1_05000_0005_006_0.01_output_alignment.fa"
11507,"exp1_05000_0005_007_0.01",5,5000,0.01,7,"JC",NA,10000,"DNA",89,36,0,125,0.712,35.3,35.3,33.84,36.76,"Treelike",0.449581812197776,0.0034648,1,0.986003954693102,0.566257113708454,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_007_0.01/exp1_05000_0005_007_0.01_output_alignment.fa"
11508,"exp1_05000_0005_008_0.01",5,5000,0.01,8,"JC",NA,10000,"DNA",125,0,0,125,1,38.95,38.95,33.66,44.24,"Treelike",0.40662409571625,0.0063774,1,0.986206644035946,0.602465470878227,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_008_0.01/exp1_05000_0005_008_0.01_output_alignment.fa"
11509,"exp1_05000_0005_009_0.01",5,5000,0.01,9,"JC",NA,10000,"DNA",125,0,0,125,1,39,39,35.15,42.86,"Treelike",0.593648564352538,0.0077372,1,0.981912286349509,0.63013698630137,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_009_0.01/exp1_05000_0005_009_0.01_output_alignment.fa"
11510,"exp1_05000_0005_010_0.01",5,5000,0.01,10,"JC",NA,10000,"DNA",125,0,0,125,1,44.12,44.12,40.99,47.24,"Treelike",0.215678139888722,0.0017114,1,0.985223362385157,0.888864709184939,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_010_0.01/exp1_05000_0005_010_0.01_output_alignment.fa"
11511,"exp1_05000_0005_011_0.01",5,5000,0.01,11,"JC",NA,10000,"DNA",125,0,0,125,1,36.87,36.87,36.06,37.67,"Treelike",0.481825701573452,0.0038004,1,0.976308028221572,0.428571428571429,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_011_0.01/exp1_05000_0005_011_0.01_output_alignment.fa"
11512,"exp1_05000_0005_012_0.01",5,5000,0.01,12,"JC",NA,10000,"DNA",104,21,0,125,0.832,40.86,40.86,33.32,48.41,"Treelike",0.491629892402606,0.0051966,1,0.988347121915064,0.703083138389001,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_012_0.01/exp1_05000_0005_012_0.01_output_alignment.fa"
11513,"exp1_05000_0005_013_0.01",5,5000,0.01,13,"JC",NA,10000,"DNA",125,0,0,125,1,42.58,42.58,42.18,42.97,"Treelike",0.192067803705507,0.0008738,1,0.987745902179525,0.868385699560402,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_013_0.01/exp1_05000_0005_013_0.01_output_alignment.fa"
11514,"exp1_05000_0005_014_0.01",5,5000,0.01,14,"JC",NA,10000,"DNA",125,0,0,125,1,40.58,40.58,38.66,42.51,"Treelike",0.514029133960268,0.0044374,1,0.987006789920535,0.705142339478274,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_014_0.01/exp1_05000_0005_014_0.01_output_alignment.fa"
11515,"exp1_05000_0005_015_0.01",5,5000,0.01,15,"JC",NA,10000,"DNA",56,39,30,125,0.448,34.8,34.8,32.3,37.3,"Treelike",0.479003236991596,0.0009442,1,0.9811004322066,0.499999993775338,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_015_0.01/exp1_05000_0005_015_0.01_output_alignment.fa"
11516,"exp1_05000_0005_016_0.01",5,5000,0.01,16,"JC",NA,10000,"DNA",102,0,23,125,0.816,37.08,37.08,35.07,39.1,"Treelike",0.470048189687769,0.0006078,1,0.983482429682429,0.725934992736295,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_016_0.01/exp1_05000_0005_016_0.01_output_alignment.fa"
11517,"exp1_05000_0005_017_0.01",5,5000,0.01,17,"JC",NA,10000,"DNA",94,31,0,125,0.752,37.89,37.89,36.2,39.58,"Treelike",0.497362729788481,0.00212,1,0.987097768719539,0.661670067238386,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_017_0.01/exp1_05000_0005_017_0.01_output_alignment.fa"
11518,"exp1_05000_0005_018_0.01",5,5000,0.01,18,"JC",NA,10000,"DNA",106,19,0,125,0.848,36.94,36.94,31.18,42.71,"Treelike",0.534432472599965,0.0034376,1,0.976311367911357,0.593847090635335,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_018_0.01/exp1_05000_0005_018_0.01_output_alignment.fa"
576,"exp1_05000_0005_019_0.01",5,5000,0.01,19,"JC",NA,10000,"DNA",100,25,0,125,0.8,36.56,36.56,36.54,36.59,"Treelike",0.412808014561264,0.003366,1,0.985856030182769,0.473684210526316,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_019_0.01/exp1_05000_0005_019_0.01_output_alignment.fa"
11520,"exp1_05000_0005_020_0.01",5,5000,0.01,20,"JC",NA,10000,"DNA",125,0,0,125,1,41.33,41.33,40.17,42.48,"Treelike",0.436768273216867,0.0084062,1,0.982062894292067,0.580476081383833,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0005_020_0.01/exp1_05000_0005_020_0.01_output_alignment.fa"
11601,"exp1_05000_0010_001_0.01",10,5000,0.01,1,"JC",NA,10000,"DNA",219,31,0,250,0.876,39.72,38.83,36.03,44.66,"Treelike",0.462628525583062,0.0051615,1,0.969483839772505,0.516956949414297,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_001_0.01/exp1_05000_0010_001_0.01_output_alignment.fa"
11602,"exp1_05000_0010_002_0.01",10,5000,0.01,2,"JC",NA,10000,"DNA",224,25,1,250,0.896,40.53,40.96,32.27,44.78,"Treelike",0.470363129123169,0.0074059,1,0.95593799043724,0.49583122472568,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_002_0.01/exp1_05000_0010_002_0.01_output_alignment.fa"
11603,"exp1_05000_0010_003_0.01",10,5000,0.01,3,"JC",NA,10000,"DNA",232,18,0,250,0.928,40.91,40.74,34.35,48,"Treelike",0.495421522900695,0.0068534,1,0.953577202755679,0.494986808717503,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_003_0.01/exp1_05000_0010_003_0.01_output_alignment.fa"
11604,"exp1_05000_0010_004_0.01",10,5000,0.01,4,"JC",NA,10000,"DNA",220,27,3,250,0.88,40.65,40.2,35.75,45.83,"Treelike",0.511896305626322,0.0077522,1,0.962251373396918,0.418562556414304,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_004_0.01/exp1_05000_0010_004_0.01_output_alignment.fa"
11605,"exp1_05000_0010_005_0.01",10,5000,0.01,5,"JC",NA,10000,"DNA",223,23,4,250,0.892,40.55,38.85,30.39,51.17,"Treelike",0.48317486103014,0.0045501,1,0.966501893519865,0.572582932270637,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_005_0.01/exp1_05000_0010_005_0.01_output_alignment.fa"
11606,"exp1_05000_0010_006_0.01",10,5000,0.01,6,"JC",NA,10000,"DNA",217,30,3,250,0.868,41.28,40.88,34.71,51.97,"Treelike",0.463748629292247,0.004125,1,0.961211084032946,0.598764106030766,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_006_0.01/exp1_05000_0010_006_0.01_output_alignment.fa"
11607,"exp1_05000_0010_007_0.01",10,5000,0.01,7,"JC",NA,10000,"DNA",239,9,2,250,0.956,41.7,40.64,36.03,46.05,"Treelike",0.420475114325701,0.0053491,1,0.957718898337751,0.560978374692405,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_007_0.01/exp1_05000_0010_007_0.01_output_alignment.fa"
11608,"exp1_05000_0010_008_0.01",10,5000,0.01,8,"JC",NA,10000,"DNA",197,50,3,250,0.788,41.03,41.1,35.37,47.95,"Treelike",0.56384292286906,0.0054207,1,0.95813838806064,0.560310085844273,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_008_0.01/exp1_05000_0010_008_0.01_output_alignment.fa"
11609,"exp1_05000_0010_009_0.01",10,5000,0.01,9,"JC",NA,10000,"DNA",226,23,1,250,0.904,43.27,43.47,35.88,52.65,"Treelike",0.456096430760362,0.0058811,1,0.946929944789286,0.508865328814543,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_009_0.01/exp1_05000_0010_009_0.01_output_alignment.fa"
11610,"exp1_05000_0010_010_0.01",10,5000,0.01,10,"JC",NA,10000,"DNA",219,27,4,250,0.876,41.74,39.82,34.62,49.49,"Treelike",0.432424092913449,0.0036196,1,0.970609601673663,0.551853388408783,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_010_0.01/exp1_05000_0010_010_0.01_output_alignment.fa"
11611,"exp1_05000_0010_011_0.01",10,5000,0.01,11,"JC",NA,10000,"DNA",226,21,3,250,0.904,38.99,38.5,32.52,48.22,"Treelike",0.470623164192864,0.0053021,1,0.966371918098395,0.550587646344777,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_011_0.01/exp1_05000_0010_011_0.01_output_alignment.fa"
11612,"exp1_05000_0010_012_0.01",10,5000,0.01,12,"JC",NA,10000,"DNA",211,35,4,250,0.844,42.07,40.49,35.27,49.95,"Treelike",0.489452824411832,0.0070733,1,0.948357160204834,0.533113115081306,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_012_0.01/exp1_05000_0010_012_0.01_output_alignment.fa"
11613,"exp1_05000_0010_013_0.01",10,5000,0.01,13,"JC",NA,10000,"DNA",211,39,0,250,0.844,41.81,40.19,30.52,52.8,"Treelike",0.490634290089494,0.0059908,1,0.961959367138149,0.393693111715762,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_013_0.01/exp1_05000_0010_013_0.01_output_alignment.fa"
11614,"exp1_05000_0010_014_0.01",10,5000,0.01,14,"JC",NA,10000,"DNA",230,18,2,250,0.92,39.45,39.76,32.76,46.6,"Treelike",0.448352328597491,0.0038367,1,0.97212914140081,0.456917920421786,"/mnt/data/dayhoff/home/u5348329/treelikeness_metrics/exp_1/exp1_05000_0010_014_0.01/exp1_05000_0010_014_0.01_output_alignment.fa"
