"","num_reps","num_taxa","num_trees","tree_depth","recombination_value","recombination_type","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","partition_file","output_alignment_file"
"164",4,10,250,100,0,"Ancient","exp2_00250_0010_004_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_004_100_0_Ancient_partitions.nex","exp2_00250_0010_004_100_0_Ancient_output_alignment"
"165",5,10,250,100,0,"Ancient","exp2_00250_0010_005_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_005_100_0_Ancient_partitions.nex","exp2_00250_0010_005_100_0_Ancient_output_alignment"
"166",6,10,250,100,0,"Ancient","exp2_00250_0010_006_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_006_100_0_Ancient_partitions.nex","exp2_00250_0010_006_100_0_Ancient_output_alignment"
"167",7,10,250,100,0,"Ancient","exp2_00250_0010_007_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_007_100_0_Ancient_partitions.nex","exp2_00250_0010_007_100_0_Ancient_output_alignment"
"168",8,10,250,100,0,"Ancient","exp2_00250_0010_008_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_008_100_0_Ancient_partitions.nex","exp2_00250_0010_008_100_0_Ancient_output_alignment"
"169",9,10,250,100,0,"Ancient","exp2_00250_0010_009_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_009_100_0_Ancient_partitions.nex","exp2_00250_0010_009_100_0_Ancient_output_alignment"
"170",10,10,250,100,0,"Ancient","exp2_00250_0010_010_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_010_100_0_Ancient_partitions.nex","exp2_00250_0010_010_100_0_Ancient_output_alignment"
"171",1,20,250,100,0,"Ancient","exp2_00250_0020_001_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_001_100_0_Ancient_partitions.nex","exp2_00250_0020_001_100_0_Ancient_output_alignment"
"172",2,20,250,100,0,"Ancient","exp2_00250_0020_002_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_002_100_0_Ancient_partitions.nex","exp2_00250_0020_002_100_0_Ancient_output_alignment"
"173",3,20,250,100,0,"Ancient","exp2_00250_0020_003_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_003_100_0_Ancient_partitions.nex","exp2_00250_0020_003_100_0_Ancient_output_alignment"
"174",4,20,250,100,0,"Ancient","exp2_00250_0020_004_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_004_100_0_Ancient_partitions.nex","exp2_00250_0020_004_100_0_Ancient_output_alignment"
"175",5,20,250,100,0,"Ancient","exp2_00250_0020_005_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_005_100_0_Ancient_partitions.nex","exp2_00250_0020_005_100_0_Ancient_output_alignment"
"176",6,20,250,100,0,"Ancient","exp2_00250_0020_006_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_006_100_0_Ancient_partitions.nex","exp2_00250_0020_006_100_0_Ancient_output_alignment"
"177",7,20,250,100,0,"Ancient","exp2_00250_0020_007_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_007_100_0_Ancient_partitions.nex","exp2_00250_0020_007_100_0_Ancient_output_alignment"
"178",8,20,250,100,0,"Ancient","exp2_00250_0020_008_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_008_100_0_Ancient_partitions.nex","exp2_00250_0020_008_100_0_Ancient_output_alignment"
"179",9,20,250,100,0,"Ancient","exp2_00250_0020_009_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_009_100_0_Ancient_partitions.nex","exp2_00250_0020_009_100_0_Ancient_output_alignment"
"180",10,20,250,100,0,"Ancient","exp2_00250_0020_010_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_010_100_0_Ancient_partitions.nex","exp2_00250_0020_010_100_0_Ancient_output_alignment"
"181",1,50,250,100,0,"Ancient","exp2_00250_0050_001_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_001_100_0_Ancient_partitions.nex","exp2_00250_0050_001_100_0_Ancient_output_alignment"
"182",2,50,250,100,0,"Ancient","exp2_00250_0050_002_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_002_100_0_Ancient_partitions.nex","exp2_00250_0050_002_100_0_Ancient_output_alignment"
"183",3,50,250,100,0,"Ancient","exp2_00250_0050_003_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_003_100_0_Ancient_partitions.nex","exp2_00250_0050_003_100_0_Ancient_output_alignment"
"184",4,50,250,100,0,"Ancient","exp2_00250_0050_004_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_004_100_0_Ancient_partitions.nex","exp2_00250_0050_004_100_0_Ancient_output_alignment"
"185",5,50,250,100,0,"Ancient","exp2_00250_0050_005_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_005_100_0_Ancient_partitions.nex","exp2_00250_0050_005_100_0_Ancient_output_alignment"
"186",6,50,250,100,0,"Ancient","exp2_00250_0050_006_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_006_100_0_Ancient_partitions.nex","exp2_00250_0050_006_100_0_Ancient_output_alignment"
"187",7,50,250,100,0,"Ancient","exp2_00250_0050_007_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_007_100_0_Ancient_partitions.nex","exp2_00250_0050_007_100_0_Ancient_output_alignment"
"188",8,50,250,100,0,"Ancient","exp2_00250_0050_008_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_008_100_0_Ancient_partitions.nex","exp2_00250_0050_008_100_0_Ancient_output_alignment"
"189",9,50,250,100,0,"Ancient","exp2_00250_0050_009_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_009_100_0_Ancient_partitions.nex","exp2_00250_0050_009_100_0_Ancient_output_alignment"
"190",10,50,250,100,0,"Ancient","exp2_00250_0050_010_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_010_100_0_Ancient_partitions.nex","exp2_00250_0050_010_100_0_Ancient_output_alignment"
"191",1,100,250,100,0,"Ancient","exp2_00250_0100_001_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_001_100_0_Ancient_partitions.nex","exp2_00250_0100_001_100_0_Ancient_output_alignment"
"192",2,100,250,100,0,"Ancient","exp2_00250_0100_002_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_002_100_0_Ancient_partitions.nex","exp2_00250_0100_002_100_0_Ancient_output_alignment"
"193",3,100,250,100,0,"Ancient","exp2_00250_0100_003_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_003_100_0_Ancient_partitions.nex","exp2_00250_0100_003_100_0_Ancient_output_alignment"
"194",4,100,250,100,0,"Ancient","exp2_00250_0100_004_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_004_100_0_Ancient_partitions.nex","exp2_00250_0100_004_100_0_Ancient_output_alignment"
"195",5,100,250,100,0,"Ancient","exp2_00250_0100_005_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_005_100_0_Ancient_partitions.nex","exp2_00250_0100_005_100_0_Ancient_output_alignment"
"196",6,100,250,100,0,"Ancient","exp2_00250_0100_006_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_006_100_0_Ancient_partitions.nex","exp2_00250_0100_006_100_0_Ancient_output_alignment"
"197",7,100,250,100,0,"Ancient","exp2_00250_0100_007_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_007_100_0_Ancient_partitions.nex","exp2_00250_0100_007_100_0_Ancient_output_alignment"
"198",8,100,250,100,0,"Ancient","exp2_00250_0100_008_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_008_100_0_Ancient_partitions.nex","exp2_00250_0100_008_100_0_Ancient_output_alignment"
"199",9,100,250,100,0,"Ancient","exp2_00250_0100_009_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_009_100_0_Ancient_partitions.nex","exp2_00250_0100_009_100_0_Ancient_output_alignment"
"200",10,100,250,100,0,"Ancient","exp2_00250_0100_010_100_0_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_010_100_0_Ancient_partitions.nex","exp2_00250_0100_010_100_0_Ancient_output_alignment"
"211",1,10,250,0.1,0.05,"Ancient","exp2_00250_0010_001_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_001_0.1_0.05_Ancient_partitions.nex","exp2_00250_0010_001_0.1_0.05_Ancient_output_alignment"
"212",2,10,250,0.1,0.05,"Ancient","exp2_00250_0010_002_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_002_0.1_0.05_Ancient_partitions.nex","exp2_00250_0010_002_0.1_0.05_Ancient_output_alignment"
"213",3,10,250,0.1,0.05,"Ancient","exp2_00250_0010_003_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_003_0.1_0.05_Ancient_partitions.nex","exp2_00250_0010_003_0.1_0.05_Ancient_output_alignment"
"214",4,10,250,0.1,0.05,"Ancient","exp2_00250_0010_004_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_004_0.1_0.05_Ancient_partitions.nex","exp2_00250_0010_004_0.1_0.05_Ancient_output_alignment"
"215",5,10,250,0.1,0.05,"Ancient","exp2_00250_0010_005_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_005_0.1_0.05_Ancient_partitions.nex","exp2_00250_0010_005_0.1_0.05_Ancient_output_alignment"
"216",6,10,250,0.1,0.05,"Ancient","exp2_00250_0010_006_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_006_0.1_0.05_Ancient_partitions.nex","exp2_00250_0010_006_0.1_0.05_Ancient_output_alignment"
"217",7,10,250,0.1,0.05,"Ancient","exp2_00250_0010_007_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_007_0.1_0.05_Ancient_partitions.nex","exp2_00250_0010_007_0.1_0.05_Ancient_output_alignment"
"218",8,10,250,0.1,0.05,"Ancient","exp2_00250_0010_008_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_008_0.1_0.05_Ancient_partitions.nex","exp2_00250_0010_008_0.1_0.05_Ancient_output_alignment"
"219",9,10,250,0.1,0.05,"Ancient","exp2_00250_0010_009_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_009_0.1_0.05_Ancient_partitions.nex","exp2_00250_0010_009_0.1_0.05_Ancient_output_alignment"
"220",10,10,250,0.1,0.05,"Ancient","exp2_00250_0010_010_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_010_0.1_0.05_Ancient_partitions.nex","exp2_00250_0010_010_0.1_0.05_Ancient_output_alignment"
"221",1,20,250,0.1,0.05,"Ancient","exp2_00250_0020_001_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_001_0.1_0.05_Ancient_partitions.nex","exp2_00250_0020_001_0.1_0.05_Ancient_output_alignment"
"222",2,20,250,0.1,0.05,"Ancient","exp2_00250_0020_002_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_002_0.1_0.05_Ancient_partitions.nex","exp2_00250_0020_002_0.1_0.05_Ancient_output_alignment"
"223",3,20,250,0.1,0.05,"Ancient","exp2_00250_0020_003_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_003_0.1_0.05_Ancient_partitions.nex","exp2_00250_0020_003_0.1_0.05_Ancient_output_alignment"
"224",4,20,250,0.1,0.05,"Ancient","exp2_00250_0020_004_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_004_0.1_0.05_Ancient_partitions.nex","exp2_00250_0020_004_0.1_0.05_Ancient_output_alignment"
"225",5,20,250,0.1,0.05,"Ancient","exp2_00250_0020_005_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_005_0.1_0.05_Ancient_partitions.nex","exp2_00250_0020_005_0.1_0.05_Ancient_output_alignment"
"226",6,20,250,0.1,0.05,"Ancient","exp2_00250_0020_006_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_006_0.1_0.05_Ancient_partitions.nex","exp2_00250_0020_006_0.1_0.05_Ancient_output_alignment"
"227",7,20,250,0.1,0.05,"Ancient","exp2_00250_0020_007_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_007_0.1_0.05_Ancient_partitions.nex","exp2_00250_0020_007_0.1_0.05_Ancient_output_alignment"
"228",8,20,250,0.1,0.05,"Ancient","exp2_00250_0020_008_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_008_0.1_0.05_Ancient_partitions.nex","exp2_00250_0020_008_0.1_0.05_Ancient_output_alignment"
"229",9,20,250,0.1,0.05,"Ancient","exp2_00250_0020_009_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_009_0.1_0.05_Ancient_partitions.nex","exp2_00250_0020_009_0.1_0.05_Ancient_output_alignment"
"230",10,20,250,0.1,0.05,"Ancient","exp2_00250_0020_010_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_010_0.1_0.05_Ancient_partitions.nex","exp2_00250_0020_010_0.1_0.05_Ancient_output_alignment"
"231",1,50,250,0.1,0.05,"Ancient","exp2_00250_0050_001_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_001_0.1_0.05_Ancient_partitions.nex","exp2_00250_0050_001_0.1_0.05_Ancient_output_alignment"
"232",2,50,250,0.1,0.05,"Ancient","exp2_00250_0050_002_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_002_0.1_0.05_Ancient_partitions.nex","exp2_00250_0050_002_0.1_0.05_Ancient_output_alignment"
"233",3,50,250,0.1,0.05,"Ancient","exp2_00250_0050_003_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_003_0.1_0.05_Ancient_partitions.nex","exp2_00250_0050_003_0.1_0.05_Ancient_output_alignment"
"234",4,50,250,0.1,0.05,"Ancient","exp2_00250_0050_004_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_004_0.1_0.05_Ancient_partitions.nex","exp2_00250_0050_004_0.1_0.05_Ancient_output_alignment"
"235",5,50,250,0.1,0.05,"Ancient","exp2_00250_0050_005_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_005_0.1_0.05_Ancient_partitions.nex","exp2_00250_0050_005_0.1_0.05_Ancient_output_alignment"
"236",6,50,250,0.1,0.05,"Ancient","exp2_00250_0050_006_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_006_0.1_0.05_Ancient_partitions.nex","exp2_00250_0050_006_0.1_0.05_Ancient_output_alignment"
"237",7,50,250,0.1,0.05,"Ancient","exp2_00250_0050_007_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_007_0.1_0.05_Ancient_partitions.nex","exp2_00250_0050_007_0.1_0.05_Ancient_output_alignment"
"238",8,50,250,0.1,0.05,"Ancient","exp2_00250_0050_008_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_008_0.1_0.05_Ancient_partitions.nex","exp2_00250_0050_008_0.1_0.05_Ancient_output_alignment"
"239",9,50,250,0.1,0.05,"Ancient","exp2_00250_0050_009_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_009_0.1_0.05_Ancient_partitions.nex","exp2_00250_0050_009_0.1_0.05_Ancient_output_alignment"
"240",10,50,250,0.1,0.05,"Ancient","exp2_00250_0050_010_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_010_0.1_0.05_Ancient_partitions.nex","exp2_00250_0050_010_0.1_0.05_Ancient_output_alignment"
"241",1,100,250,0.1,0.05,"Ancient","exp2_00250_0100_001_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_001_0.1_0.05_Ancient_partitions.nex","exp2_00250_0100_001_0.1_0.05_Ancient_output_alignment"
"242",2,100,250,0.1,0.05,"Ancient","exp2_00250_0100_002_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_002_0.1_0.05_Ancient_partitions.nex","exp2_00250_0100_002_0.1_0.05_Ancient_output_alignment"
"243",3,100,250,0.1,0.05,"Ancient","exp2_00250_0100_003_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_003_0.1_0.05_Ancient_partitions.nex","exp2_00250_0100_003_0.1_0.05_Ancient_output_alignment"
"244",4,100,250,0.1,0.05,"Ancient","exp2_00250_0100_004_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_004_0.1_0.05_Ancient_partitions.nex","exp2_00250_0100_004_0.1_0.05_Ancient_output_alignment"
"245",5,100,250,0.1,0.05,"Ancient","exp2_00250_0100_005_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_005_0.1_0.05_Ancient_partitions.nex","exp2_00250_0100_005_0.1_0.05_Ancient_output_alignment"
"246",6,100,250,0.1,0.05,"Ancient","exp2_00250_0100_006_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_006_0.1_0.05_Ancient_partitions.nex","exp2_00250_0100_006_0.1_0.05_Ancient_output_alignment"
"247",7,100,250,0.1,0.05,"Ancient","exp2_00250_0100_007_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_007_0.1_0.05_Ancient_partitions.nex","exp2_00250_0100_007_0.1_0.05_Ancient_output_alignment"
"248",8,100,250,0.1,0.05,"Ancient","exp2_00250_0100_008_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_008_0.1_0.05_Ancient_partitions.nex","exp2_00250_0100_008_0.1_0.05_Ancient_output_alignment"
"249",9,100,250,0.1,0.05,"Ancient","exp2_00250_0100_009_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_009_0.1_0.05_Ancient_partitions.nex","exp2_00250_0100_009_0.1_0.05_Ancient_output_alignment"
"250",10,100,250,0.1,0.05,"Ancient","exp2_00250_0100_010_0.1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_010_0.1_0.05_Ancient_partitions.nex","exp2_00250_0100_010_0.1_0.05_Ancient_output_alignment"
"261",1,10,250,1,0.05,"Ancient","exp2_00250_0010_001_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_001_1_0.05_Ancient_partitions.nex","exp2_00250_0010_001_1_0.05_Ancient_output_alignment"
"262",2,10,250,1,0.05,"Ancient","exp2_00250_0010_002_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_002_1_0.05_Ancient_partitions.nex","exp2_00250_0010_002_1_0.05_Ancient_output_alignment"
"263",3,10,250,1,0.05,"Ancient","exp2_00250_0010_003_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_003_1_0.05_Ancient_partitions.nex","exp2_00250_0010_003_1_0.05_Ancient_output_alignment"
"264",4,10,250,1,0.05,"Ancient","exp2_00250_0010_004_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_004_1_0.05_Ancient_partitions.nex","exp2_00250_0010_004_1_0.05_Ancient_output_alignment"
"265",5,10,250,1,0.05,"Ancient","exp2_00250_0010_005_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_005_1_0.05_Ancient_partitions.nex","exp2_00250_0010_005_1_0.05_Ancient_output_alignment"
"266",6,10,250,1,0.05,"Ancient","exp2_00250_0010_006_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_006_1_0.05_Ancient_partitions.nex","exp2_00250_0010_006_1_0.05_Ancient_output_alignment"
"267",7,10,250,1,0.05,"Ancient","exp2_00250_0010_007_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_007_1_0.05_Ancient_partitions.nex","exp2_00250_0010_007_1_0.05_Ancient_output_alignment"
"268",8,10,250,1,0.05,"Ancient","exp2_00250_0010_008_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_008_1_0.05_Ancient_partitions.nex","exp2_00250_0010_008_1_0.05_Ancient_output_alignment"
"269",9,10,250,1,0.05,"Ancient","exp2_00250_0010_009_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_009_1_0.05_Ancient_partitions.nex","exp2_00250_0010_009_1_0.05_Ancient_output_alignment"
"270",10,10,250,1,0.05,"Ancient","exp2_00250_0010_010_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0010_010_1_0.05_Ancient_partitions.nex","exp2_00250_0010_010_1_0.05_Ancient_output_alignment"
"271",1,20,250,1,0.05,"Ancient","exp2_00250_0020_001_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_001_1_0.05_Ancient_partitions.nex","exp2_00250_0020_001_1_0.05_Ancient_output_alignment"
"272",2,20,250,1,0.05,"Ancient","exp2_00250_0020_002_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_002_1_0.05_Ancient_partitions.nex","exp2_00250_0020_002_1_0.05_Ancient_output_alignment"
"273",3,20,250,1,0.05,"Ancient","exp2_00250_0020_003_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_003_1_0.05_Ancient_partitions.nex","exp2_00250_0020_003_1_0.05_Ancient_output_alignment"
"274",4,20,250,1,0.05,"Ancient","exp2_00250_0020_004_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_004_1_0.05_Ancient_partitions.nex","exp2_00250_0020_004_1_0.05_Ancient_output_alignment"
"275",5,20,250,1,0.05,"Ancient","exp2_00250_0020_005_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_005_1_0.05_Ancient_partitions.nex","exp2_00250_0020_005_1_0.05_Ancient_output_alignment"
"276",6,20,250,1,0.05,"Ancient","exp2_00250_0020_006_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_006_1_0.05_Ancient_partitions.nex","exp2_00250_0020_006_1_0.05_Ancient_output_alignment"
"277",7,20,250,1,0.05,"Ancient","exp2_00250_0020_007_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_007_1_0.05_Ancient_partitions.nex","exp2_00250_0020_007_1_0.05_Ancient_output_alignment"
"278",8,20,250,1,0.05,"Ancient","exp2_00250_0020_008_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_008_1_0.05_Ancient_partitions.nex","exp2_00250_0020_008_1_0.05_Ancient_output_alignment"
"279",9,20,250,1,0.05,"Ancient","exp2_00250_0020_009_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_009_1_0.05_Ancient_partitions.nex","exp2_00250_0020_009_1_0.05_Ancient_output_alignment"
"280",10,20,250,1,0.05,"Ancient","exp2_00250_0020_010_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0020_010_1_0.05_Ancient_partitions.nex","exp2_00250_0020_010_1_0.05_Ancient_output_alignment"
"281",1,50,250,1,0.05,"Ancient","exp2_00250_0050_001_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_001_1_0.05_Ancient_partitions.nex","exp2_00250_0050_001_1_0.05_Ancient_output_alignment"
"282",2,50,250,1,0.05,"Ancient","exp2_00250_0050_002_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_002_1_0.05_Ancient_partitions.nex","exp2_00250_0050_002_1_0.05_Ancient_output_alignment"
"283",3,50,250,1,0.05,"Ancient","exp2_00250_0050_003_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_003_1_0.05_Ancient_partitions.nex","exp2_00250_0050_003_1_0.05_Ancient_output_alignment"
"284",4,50,250,1,0.05,"Ancient","exp2_00250_0050_004_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_004_1_0.05_Ancient_partitions.nex","exp2_00250_0050_004_1_0.05_Ancient_output_alignment"
"285",5,50,250,1,0.05,"Ancient","exp2_00250_0050_005_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_005_1_0.05_Ancient_partitions.nex","exp2_00250_0050_005_1_0.05_Ancient_output_alignment"
"286",6,50,250,1,0.05,"Ancient","exp2_00250_0050_006_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_006_1_0.05_Ancient_partitions.nex","exp2_00250_0050_006_1_0.05_Ancient_output_alignment"
"287",7,50,250,1,0.05,"Ancient","exp2_00250_0050_007_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_007_1_0.05_Ancient_partitions.nex","exp2_00250_0050_007_1_0.05_Ancient_output_alignment"
"288",8,50,250,1,0.05,"Ancient","exp2_00250_0050_008_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_008_1_0.05_Ancient_partitions.nex","exp2_00250_0050_008_1_0.05_Ancient_output_alignment"
"289",9,50,250,1,0.05,"Ancient","exp2_00250_0050_009_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_009_1_0.05_Ancient_partitions.nex","exp2_00250_0050_009_1_0.05_Ancient_output_alignment"
"290",10,50,250,1,0.05,"Ancient","exp2_00250_0050_010_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0050_010_1_0.05_Ancient_partitions.nex","exp2_00250_0050_010_1_0.05_Ancient_output_alignment"
"291",1,100,250,1,0.05,"Ancient","exp2_00250_0100_001_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_001_1_0.05_Ancient_partitions.nex","exp2_00250_0100_001_1_0.05_Ancient_output_alignment"
"292",2,100,250,1,0.05,"Ancient","exp2_00250_0100_002_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_002_1_0.05_Ancient_partitions.nex","exp2_00250_0100_002_1_0.05_Ancient_output_alignment"
"293",3,100,250,1,0.05,"Ancient","exp2_00250_0100_003_1_0.05_Ancient","JC",NA,250000,"DNA","exp2_00250_0100_003_1_0.05_Ancient_partitions.nex","exp2_00250_0100_003_1_0.05_Ancient_output_alignment"
