"row_id","uid","num_taxa","num_trees","tree_depth","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCFL_mean","sCFL_median","sCFL_min","sCFL_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
3500,"exp1_01000_0100_010_0.01",100,1000,0.01,10,"JC",NA,10000,"DNA",2356,142,2,2500,0.9424,43.38,41.4,21.5,76.2,"Treelike",0.48843007362163,0.00138047,0.403181259476534,0.910879674047111,0.5536982927693,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01000_0100_010_0.01/exp1_01000_0100_010_0.01_output_alignment.fa"
3501,"exp1_01250_0005_001_0.01",5,1250,0.01,1,"JC",NA,10000,"DNA",125,0,0,125,1,37.15,37.15,35.3,39,"Treelike",0.786696114703221,0.010067,0.277400963133641,0.974656932433929,0.394341571211167,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0005_001_0.01/exp1_01250_0005_001_0.01_output_alignment.fa"
3502,"exp1_01250_0005_002_0.01",5,1250,0.01,2,"JC",NA,10000,"DNA",97,28,0,125,0.776,35.95,35.95,30.9,41,"Treelike",0.432751451729123,0.00173,0.268642795698925,0.979632368053087,0.549019607843137,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0005_002_0.01/exp1_01250_0005_002_0.01_output_alignment.fa"
3503,"exp1_01250_0005_003_0.01",5,1250,0.01,3,"JC",NA,10000,"DNA",125,0,0,125,1,37.45,37.45,36.9,38,"Treelike",0.352837194424456,0.0008378,0.272035,0.978264766904612,0.729519730216233,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0005_003_0.01/exp1_01250_0005_003_0.01_output_alignment.fa"
3504,"exp1_01250_0005_004_0.01",5,1250,0.01,4,"JC",NA,10000,"DNA",76,49,0,125,0.608,34.95,34.95,34.6,35.3,"Treelike",0.483416763995874,0.0004128,0.270907974226804,0.980157986072629,0.54405914089395,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0005_004_0.01/exp1_01250_0005_004_0.01_output_alignment.fa"
3505,"exp1_01250_0005_005_0.01",5,1250,0.01,5,"JC",NA,10000,"DNA",125,0,0,125,1,37.05,37.05,36.4,37.7,"Treelike",0.460419449423412,0.0014768,0.274240493562232,0.976780763416914,0.621795168921548,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0005_005_0.01/exp1_01250_0005_005_0.01_output_alignment.fa"
3506,"exp1_01250_0005_006_0.01",5,1250,0.01,6,"JC",NA,10000,"DNA",125,0,0,125,1,35.45,35.45,32.8,38.1,"Treelike",0.303330050653243,0.000254,0.262381174468085,0.974765081767146,0.690029812871862,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0005_006_0.01/exp1_01250_0005_006_0.01_output_alignment.fa"
3507,"exp1_01250_0005_007_0.01",5,1250,0.01,7,"JC",NA,10000,"DNA",125,0,0,125,1,37.4,37.4,35.8,39,"Treelike",0.524479857253501,0.00251,0.274173841346154,0.978947800087106,0.624619538481928,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0005_007_0.01/exp1_01250_0005_007_0.01_output_alignment.fa"
3508,"exp1_01250_0005_008_0.01",5,1250,0.01,8,"JC",NA,10000,"DNA",125,0,0,125,1,35.25,35.25,33.2,37.3,"Treelike",0.396920639704713,0.0003648,0.267816391959799,0.977527575675188,0.646337996988715,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0005_008_0.01/exp1_01250_0005_008_0.01_output_alignment.fa"
3509,"exp1_01250_0005_009_0.01",5,1250,0.01,9,"JC",NA,10000,"DNA",125,0,0,125,1,36.15,36.15,34.1,38.2,"Treelike",0.387894280431573,0.0004624,0.265398851162791,0.980249680249995,0.622222222222222,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0005_009_0.01/exp1_01250_0005_009_0.01_output_alignment.fa"
3510,"exp1_01250_0005_010_0.01",5,1250,0.01,10,"JC",NA,10000,"DNA",125,0,0,125,1,39.8,39.8,38.9,40.7,"Treelike",0.659409908070659,0.006784,0.268882594871795,0.982076346552903,0.511494252873563,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0005_010_0.01/exp1_01250_0005_010_0.01_output_alignment.fa"
3511,"exp1_01250_0010_001_0.01",10,1250,0.01,1,"JC",NA,10000,"DNA",243,7,0,250,0.972,37.34,36.4,34.1,41.1,"Treelike",0.510680551874135,0.0025014,0.244365478971963,0.930795783152098,0.593758933663615,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0010_001_0.01/exp1_01250_0010_001_0.01_output_alignment.fa"
3512,"exp1_01250_0010_002_0.01",10,1250,0.01,2,"JC",NA,10000,"DNA",241,9,0,250,0.964,37.29,37.1,34.6,42.2,"Treelike",0.475936552604503,0.0023448,0.238017530837004,0.952443688797599,0.59127290038908,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0010_002_0.01/exp1_01250_0010_002_0.01_output_alignment.fa"
3513,"exp1_01250_0010_003_0.01",10,1250,0.01,3,"JC",NA,10000,"DNA",244,6,0,250,0.976,37.4,37.7,32.7,40,"Treelike",0.515296664691075,0.0021592,0.243918062780269,0.942081475329895,0.482786593585708,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0010_003_0.01/exp1_01250_0010_003_0.01_output_alignment.fa"
3514,"exp1_01250_0010_004_0.01",10,1250,0.01,4,"JC",NA,10000,"DNA",243,7,0,250,0.972,37.24,36.7,33.1,42.5,"Treelike",0.419177182228363,0.0010371,0.25876450390625,0.943153036218134,0.476140585941594,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0010_004_0.01/exp1_01250_0010_004_0.01_output_alignment.fa"
3515,"exp1_01250_0010_005_0.01",10,1250,0.01,5,"JC",NA,10000,"DNA",248,2,0,250,0.992,38.09,38.9,31.7,47.9,"Treelike",0.530612092223631,0.0028558,0.242973866108787,0.945980585180544,0.528845731349123,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0010_005_0.01/exp1_01250_0010_005_0.01_output_alignment.fa"
3516,"exp1_01250_0010_006_0.01",10,1250,0.01,6,"JC",NA,10000,"DNA",242,8,0,250,0.968,36.99,36.4,33.8,42.4,"Treelike",0.489173745526946,0.0022377,0.250360226851852,0.946133530380769,0.463868220026527,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0010_006_0.01/exp1_01250_0010_006_0.01_output_alignment.fa"
3517,"exp1_01250_0010_007_0.01",10,1250,0.01,7,"JC",NA,10000,"DNA",236,14,0,250,0.944,37.51,38.9,31.7,39.9,"Treelike",0.536060666269566,0.0029212,0.235944616052061,0.946276998493918,0.555969673165901,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0010_007_0.01/exp1_01250_0010_007_0.01_output_alignment.fa"
3518,"exp1_01250_0010_008_0.01",10,1250,0.01,8,"JC",NA,10000,"DNA",234,16,0,250,0.936,37.11,36.9,33.6,41,"Treelike",0.509890240416528,0.0016578,0.250861716483516,0.960918056497093,0.49518621018496,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0010_008_0.01/exp1_01250_0010_008_0.01_output_alignment.fa"
3519,"exp1_01250_0010_009_0.01",10,1250,0.01,9,"JC",NA,10000,"DNA",238,12,0,250,0.952,35.74,35.9,31.1,42,"Treelike",0.513631331086016,0.0015847,0.242319965517241,0.949858865256436,0.529359524676417,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0010_009_0.01/exp1_01250_0010_009_0.01_output_alignment.fa"
3520,"exp1_01250_0010_010_0.01",10,1250,0.01,10,"JC",NA,10000,"DNA",244,6,0,250,0.976,37.01,36.5,33.1,42.7,"Treelike",0.508793805932098,0.0018512,0.240304156398104,0.952418513138387,0.612573559702992,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0010_010_0.01/exp1_01250_0010_010_0.01_output_alignment.fa"
3521,"exp1_01250_0020_001_0.01",20,1250,0.01,1,"JC",NA,10000,"DNA",476,23,1,500,0.952,40.19,39.4,33.1,49.2,"Treelike",0.491835562528754,0.00186065,0.271575903553299,0.929383257864366,0.52343522576521,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0020_001_0.01/exp1_01250_0020_001_0.01_output_alignment.fa"
3522,"exp1_01250_0020_002_0.01",20,1250,0.01,2,"JC",NA,10000,"DNA",472,27,1,500,0.944,39.82,41.2,33.1,49.1,"Treelike",0.502923847462886,0.0018445,0.275222590909091,0.944547908168066,0.575708953815681,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0020_002_0.01/exp1_01250_0020_002_0.01_output_alignment.fa"
3523,"exp1_01250_0020_003_0.01",20,1250,0.01,3,"JC",NA,10000,"DNA",482,16,2,500,0.964,41.09,39.5,31.8,50.8,"Treelike",0.494058106281578,0.0017837,0.276959541076487,0.938961274424902,0.612409320252515,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0020_003_0.01/exp1_01250_0020_003_0.01_output_alignment.fa"
3524,"exp1_01250_0020_004_0.01",20,1250,0.01,4,"JC",NA,10000,"DNA",479,20,1,500,0.958,40.05,39.2,26.1,50.4,"Treelike",0.482765925621784,0.0016283,0.281211374338624,0.922850993540252,0.526517293834195,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0020_004_0.01/exp1_01250_0020_004_0.01_output_alignment.fa"
3525,"exp1_01250_0020_005_0.01",20,1250,0.01,5,"JC",NA,10000,"DNA",475,23,2,500,0.95,40.32,38.8,31,50.9,"Treelike",0.492113670659591,0.0022285,0.272045856191744,0.926540276495094,0.644325614953224,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0020_005_0.01/exp1_01250_0020_005_0.01_output_alignment.fa"
3526,"exp1_01250_0020_006_0.01",20,1250,0.01,6,"JC",NA,10000,"DNA",477,23,0,500,0.954,40.31,40.3,33.5,48.3,"Treelike",0.484946698425272,0.00178465,0.287514806034483,0.939221363207275,0.570047600530559,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0020_006_0.01/exp1_01250_0020_006_0.01_output_alignment.fa"
3527,"exp1_01250_0020_007_0.01",20,1250,0.01,7,"JC",NA,10000,"DNA",481,19,0,500,0.962,40.29,40.5,31.8,49.3,"Treelike",0.470794239747287,0.00197855,0.280878994397759,0.933251090543618,0.624071676823493,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0020_007_0.01/exp1_01250_0020_007_0.01_output_alignment.fa"
3528,"exp1_01250_0020_008_0.01",20,1250,0.01,8,"JC",NA,10000,"DNA",475,24,1,500,0.95,41.28,41.7,33,51.7,"Treelike",0.475413629799876,0.0016476,0.27494237810219,0.925140664912271,0.531936123812053,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0020_008_0.01/exp1_01250_0020_008_0.01_output_alignment.fa"
3529,"exp1_01250_0020_009_0.01",20,1250,0.01,9,"JC",NA,10000,"DNA",472,27,1,500,0.944,39.32,38.7,32.6,49.4,"Treelike",0.491736186012245,0.00198305,0.27690479277865,0.937523268155028,0.454552870756639,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0020_009_0.01/exp1_01250_0020_009_0.01_output_alignment.fa"
3530,"exp1_01250_0020_010_0.01",20,1250,0.01,10,"JC",NA,10000,"DNA",482,17,1,500,0.964,40.25,39,24.2,55.7,"Treelike",0.481123846246504,0.00165775,0.281853190140845,0.937874419213709,0.564932788841037,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0020_010_0.01/exp1_01250_0020_010_0.01_output_alignment.fa"
3531,"exp1_01250_0050_001_0.01",50,1250,0.01,1,"JC",NA,10000,"DNA",1179,70,1,1250,0.9432,42.32,40.1,30.9,60,"Treelike",0.491866133544922,0.0015591,0.348712050359712,0.928713193675654,0.533622157407063,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0050_001_0.01/exp1_01250_0050_001_0.01_output_alignment.fa"
3532,"exp1_01250_0050_002_0.01",50,1250,0.01,2,"JC",NA,10000,"DNA",1175,72,3,1250,0.94,43.22,43.4,29.1,61.6,"Treelike",0.492621580631515,0.00166832,0.34805143255814,0.938987168368003,0.517147288320706,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0050_002_0.01/exp1_01250_0050_002_0.01_output_alignment.fa"
3533,"exp1_01250_0050_003_0.01",50,1250,0.01,3,"JC",NA,10000,"DNA",1185,65,0,1250,0.948,43.88,41.7,25.8,68,"Treelike",0.494811474191347,0.00179864,0.341391774788624,0.926757262933587,0.612616670849774,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0050_003_0.01/exp1_01250_0050_003_0.01_output_alignment.fa"
3534,"exp1_01250_0050_004_0.01",50,1250,0.01,4,"JC",NA,10000,"DNA",1187,60,3,1250,0.9496,43.99,43.5,25.9,67.1,"Treelike",0.489099563422134,0.0016289,0.352701235905044,0.939397017602656,0.563127304104385,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0050_004_0.01/exp1_01250_0050_004_0.01_output_alignment.fa"
3535,"exp1_01250_0050_005_0.01",50,1250,0.01,5,"JC",NA,10000,"DNA",1176,70,4,1250,0.9408,43.92,43,23.5,68.5,"Treelike",0.490491631242648,0.00178046,0.350852304115854,0.931336315329305,0.573189236893392,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0050_005_0.01/exp1_01250_0050_005_0.01_output_alignment.fa"
3536,"exp1_01250_0050_006_0.01",50,1250,0.01,6,"JC",NA,10000,"DNA",1186,63,1,1250,0.9488,42.49,41.5,31.7,58.7,"Treelike",0.492266676507736,0.00162916,0.342576303030303,0.933116341755236,0.531791301859545,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0050_006_0.01/exp1_01250_0050_006_0.01_output_alignment.fa"
3537,"exp1_01250_0050_007_0.01",50,1250,0.01,7,"JC",NA,10000,"DNA",1164,85,1,1250,0.9312,42.45,41,30.3,66.2,"Treelike",0.491393347593229,0.00161636,0.338888056171471,0.917135574354056,0.553824023005405,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0050_007_0.01/exp1_01250_0050_007_0.01_output_alignment.fa"
3538,"exp1_01250_0050_008_0.01",50,1250,0.01,8,"JC",NA,10000,"DNA",1191,58,1,1250,0.9528,41.14,40.5,32.7,61.4,"Treelike",0.487614564170568,0.001535,0.34174026172466,0.934725834417436,0.508436940381058,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0050_008_0.01/exp1_01250_0050_008_0.01_output_alignment.fa"
3539,"exp1_01250_0050_009_0.01",50,1250,0.01,9,"JC",NA,10000,"DNA",1178,69,3,1250,0.9424,42.9,41.2,26.3,60.9,"Treelike",0.488135052039528,0.00155364,0.354882005208333,0.935709418103937,0.527516359393761,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0050_009_0.01/exp1_01250_0050_009_0.01_output_alignment.fa"
3540,"exp1_01250_0050_010_0.01",50,1250,0.01,10,"JC",NA,10000,"DNA",1198,48,4,1250,0.9584,42.92,41,32.3,61.1,"Treelike",0.486727470688157,0.00156246,0.341467436210848,0.9411964949921,0.516970392432232,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0050_010_0.01/exp1_01250_0050_010_0.01_output_alignment.fa"
3541,"exp1_01250_0100_001_0.01",100,1250,0.01,1,"JC",NA,10000,"DNA",2370,128,2,2500,0.948,44.78,43.5,21.8,69.4,"Treelike",0.488212964220435,0.00142298,0.398145805885145,0.945929556258305,0.506452062730596,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0100_001_0.01/exp1_01250_0100_001_0.01_output_alignment.fa"
3542,"exp1_01250_0100_002_0.01",100,1250,0.01,2,"JC",NA,10000,"DNA",2353,144,3,2500,0.9412,44.58,43,25,72.7,"Treelike",0.488290430022404,0.0013395,0.399149160339437,0.940665907064168,0.512528318460595,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0100_002_0.01/exp1_01250_0100_002_0.01_output_alignment.fa"
3543,"exp1_01250_0100_003_0.01",100,1250,0.01,3,"JC",NA,10000,"DNA",2342,156,2,2500,0.9368,43.63,42,27.8,62.3,"Treelike",0.485793573978928,0.00139248,0.403251553447478,0.933376219044519,0.547056057655971,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0100_003_0.01/exp1_01250_0100_003_0.01_output_alignment.fa"
3544,"exp1_01250_0100_004_0.01",100,1250,0.01,4,"JC",NA,10000,"DNA",2353,138,9,2500,0.9412,45.16,43.2,23.7,76,"Treelike",0.486912168133361,0.0013614,0.406824680574873,0.940289681890209,0.517366987344958,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0100_004_0.01/exp1_01250_0100_004_0.01_output_alignment.fa"
3545,"exp1_01250_0100_005_0.01",100,1250,0.01,5,"JC",NA,10000,"DNA",2350,143,7,2500,0.94,44.47,42.1,23.6,68.7,"Treelike",0.488125398082869,0.00140026,0.408316883481516,0.941796266469719,0.514864245578183,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0100_005_0.01/exp1_01250_0100_005_0.01_output_alignment.fa"
3546,"exp1_01250_0100_006_0.01",100,1250,0.01,6,"JC",NA,10000,"DNA",2348,148,4,2500,0.9392,42.79,42.1,30.5,68.9,"Treelike",0.490308536169102,0.00146227,0.394135795366795,0.911928076063734,0.540241910382015,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0100_006_0.01/exp1_01250_0100_006_0.01_output_alignment.fa"
3547,"exp1_01250_0100_007_0.01",100,1250,0.01,7,"JC",NA,10000,"DNA",2373,121,6,2500,0.9492,42.88,41.4,23.7,65.5,"Treelike",0.489782005267772,0.00138048,0.394898229240283,0.895703395410963,0.49649523084919,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0100_007_0.01/exp1_01250_0100_007_0.01_output_alignment.fa"
3548,"exp1_01250_0100_008_0.01",100,1250,0.01,8,"JC",NA,10000,"DNA",2362,136,2,2500,0.9448,44.18,43.6,25.9,68,"Treelike",0.491648167069464,0.00152081,0.403180372224846,0.929881699199451,0.514023181996941,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0100_008_0.01/exp1_01250_0100_008_0.01_output_alignment.fa"
3549,"exp1_01250_0100_009_0.01",100,1250,0.01,9,"JC",NA,10000,"DNA",2353,144,3,2500,0.9412,44.63,42.4,20.6,75.9,"Treelike",0.492871157859647,0.00135477,0.397674178586909,0.927463327479188,0.532359642882341,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0100_009_0.01/exp1_01250_0100_009_0.01_output_alignment.fa"
3550,"exp1_01250_0100_010_0.01",100,1250,0.01,10,"JC",NA,10000,"DNA",2361,136,3,2500,0.9444,44.03,42.6,27,67.5,"Treelike",0.488716729903038,0.00143809,0.397976557683102,0.941978946787362,0.512331875149309,"/data/caitlin/treelikeness_metrics/exp_1/exp1_01250_0100_010_0.01/exp1_01250_0100_010_0.01_output_alignment.fa"
3551,"exp1_02000_0005_001_0.01",5,2000,0.01,1,"JC",NA,10000,"DNA",125,0,0,125,1,35.25,35.25,34.1,36.4,"Treelike",0.673788799508984,0.0028846,0.277615943005181,0.977750198142037,0.497712836167771,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0005_001_0.01/exp1_02000_0005_001_0.01_output_alignment.fa"
3552,"exp1_02000_0005_002_0.01",5,2000,0.01,2,"JC",NA,10000,"DNA",125,0,0,125,1,35.65,35.65,34.7,36.6,"Treelike",0.480811271284377,0.0017078,0.268035777777778,0.981318530243192,0.529411764705882,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0005_002_0.01/exp1_02000_0005_002_0.01_output_alignment.fa"
3553,"exp1_02000_0005_003_0.01",5,2000,0.01,3,"JC",NA,10000,"DNA",125,0,0,125,1,38.35,38.35,38.1,38.6,"Treelike",0.546410952433163,0.0023762,0.267858434782609,0.981887393689032,0.577176357856275,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0005_003_0.01/exp1_02000_0005_003_0.01_output_alignment.fa"
3554,"exp1_02000_0005_004_0.01",5,2000,0.01,4,"JC",NA,10000,"DNA",125,0,0,125,1,33.85,33.85,33,34.7,"Treelike",0.0938583447823085,6.8e-06,0.263442528795812,0.980591735009507,0.885049545999945,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0005_004_0.01/exp1_02000_0005_004_0.01_output_alignment.fa"
3555,"exp1_02000_0005_005_0.01",5,2000,0.01,5,"JC",NA,10000,"DNA",125,0,0,125,1,37.95,37.95,37,38.9,"Treelike",0.530038821557824,0.0008406,0.271274086486486,0.982344642291128,0.6,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0005_005_0.01/exp1_02000_0005_005_0.01_output_alignment.fa"
3556,"exp1_02000_0005_006_0.01",5,2000,0.01,6,"JC",NA,10000,"DNA",125,0,0,125,1,39.5,39.5,38,41,"Treelike",0.336548824960853,0.00155,0.269784976635514,0.981064967655794,0.769337718438704,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0005_006_0.01/exp1_02000_0005_006_0.01_output_alignment.fa"
3557,"exp1_02000_0005_007_0.01",5,2000,0.01,7,"JC",NA,10000,"DNA",125,0,0,125,1,36.25,36.25,34.4,38.1,"Treelike",0.403838948851553,0.0009148,0.268149622009569,0.978752390456363,0.630434782608696,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0005_007_0.01/exp1_02000_0005_007_0.01_output_alignment.fa"
3558,"exp1_02000_0005_008_0.01",5,2000,0.01,8,"JC",NA,10000,"DNA",125,0,0,125,1,38.35,38.35,36.7,40,"Treelike",0.559705298149161,0.0062082,0.273107635897436,0.981055080673641,0.6125,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0005_008_0.01/exp1_02000_0005_008_0.01_output_alignment.fa"
3559,"exp1_02000_0005_009_0.01",5,2000,0.01,9,"JC",NA,10000,"DNA",125,0,0,125,1,38.9,38.9,37.7,40.1,"Treelike",0.448740497958022,0.0022894,0.285384538793103,0.97518821230123,0.723880597014925,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0005_009_0.01/exp1_02000_0005_009_0.01_output_alignment.fa"
3560,"exp1_02000_0005_010_0.01",5,2000,0.01,10,"JC",NA,10000,"DNA",125,0,0,125,1,36.1,36.1,34.4,37.8,"Treelike",0.542450543846978,0.001045,0.267593646226415,0.978108232118156,0.63196015068231,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0005_010_0.01/exp1_02000_0005_010_0.01_output_alignment.fa"
3561,"exp1_02000_0010_001_0.01",10,2000,0.01,1,"JC",NA,10000,"DNA",240,10,0,250,0.96,36.49,36.3,34.8,38.6,"Treelike",0.497514889248445,0.002039,0.232424679166667,0.947570295694179,0.506723188102294,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0010_001_0.01/exp1_02000_0010_001_0.01_output_alignment.fa"
3562,"exp1_02000_0010_002_0.01",10,2000,0.01,2,"JC",NA,10000,"DNA",238,12,0,250,0.952,36.09,36.3,35,37.2,"Treelike",0.472085358330086,0.0017374,0.239567233796296,0.930491481741061,0.444259863298762,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0010_002_0.01/exp1_02000_0010_002_0.01_output_alignment.fa"
3563,"exp1_02000_0010_003_0.01",10,2000,0.01,3,"JC",NA,10000,"DNA",239,9,2,250,0.956,37.77,39.4,31.9,40.3,"Treelike",0.497394900759317,0.0013399,0.249419208988764,0.95190385375298,0.594755282023064,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0010_003_0.01/exp1_02000_0010_003_0.01_output_alignment.fa"
3564,"exp1_02000_0010_004_0.01",10,2000,0.01,4,"JC",NA,10000,"DNA",243,7,0,250,0.972,37.16,36.1,32.4,42.5,"Treelike",0.494869179994505,0.0021493,0.247027991416309,0.942790510785815,0.501647071947945,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0010_004_0.01/exp1_02000_0010_004_0.01_output_alignment.fa"
3565,"exp1_02000_0010_005_0.01",10,2000,0.01,5,"JC",NA,10000,"DNA",249,1,0,250,0.996,37.49,37.2,32.5,41.3,"Treelike",0.456270865148792,0.0020928,0.258269848614072,0.952599948805468,0.673432789445705,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0010_005_0.01/exp1_02000_0010_005_0.01_output_alignment.fa"
3566,"exp1_02000_0010_006_0.01",10,2000,0.01,6,"JC",NA,10000,"DNA",227,23,0,250,0.908,35.71,35.8,33.6,38.8,"Treelike",0.530966508989919,0.0019389,0.258478584946237,0.944135738947757,0.484436852480579,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0010_006_0.01/exp1_02000_0010_006_0.01_output_alignment.fa"
3567,"exp1_02000_0010_007_0.01",10,2000,0.01,7,"JC",NA,10000,"DNA",241,9,0,250,0.964,36.94,37.4,30.2,45.9,"Treelike",0.484220066166358,0.0012284,0.246905818181818,0.95501681821847,0.545464610655164,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0010_007_0.01/exp1_02000_0010_007_0.01_output_alignment.fa"
3568,"exp1_02000_0010_008_0.01",10,2000,0.01,8,"JC",NA,10000,"DNA",232,18,0,250,0.928,36.14,34.9,32.6,40.4,"Treelike",0.554662153660248,0.002445,0.239830876513317,0.950376089780824,0.449026282500488,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0010_008_0.01/exp1_02000_0010_008_0.01_output_alignment.fa"
3569,"exp1_02000_0010_009_0.01",10,2000,0.01,9,"JC",NA,10000,"DNA",240,10,0,250,0.96,38.77,39.1,30.1,43.5,"Treelike",0.497493676076206,0.0022051,0.251081925837321,0.954918497180754,0.578211380118222,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0010_009_0.01/exp1_02000_0010_009_0.01_output_alignment.fa"
3570,"exp1_02000_0010_010_0.01",10,2000,0.01,10,"JC",NA,10000,"DNA",243,7,0,250,0.972,37.59,37.4,30.3,44.3,"Treelike",0.511682790421683,0.0028586,0.253071292473118,0.950306023430585,0.509171718688566,"/data/caitlin/treelikeness_metrics/exp_1/exp1_02000_0010_010_0.01/exp1_02000_0010_010_0.01_output_alignment.fa"
