"row_id","uid","num_taxa","num_trees","tree_depth","recombination_value","recombination_type","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCF_mean","sCF_median","sCF_min","sCF_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
2476,"exp2_00250_0010_006_10_0.15_Recent",10,250,10,0.15,"Recent",6,"JC",NA,250000,"DNA","189","30","31","250","0.756",45,46.23,27.68,63.15,"Non-treelike",0.408112685800969,8.25e-05,"no_TIGER_run",0.907639911315548,0.959768245471682,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_10_0.15_Recent/exp2_00250_0010_006_10_0.15_Recent_output_alignment.fa"
2477,"exp2_00250_0010_007_10_0.15_Recent",10,250,10,0.15,"Recent",7,"JC",NA,250000,"DNA","81","38","131","250","0.324",40.63,38.78,25.73,63.83,"Treelike",0.405838152006543,8.1e-06,"no_TIGER_run",0.898004695464196,0.980408981589902,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_10_0.15_Recent/exp2_00250_0010_007_10_0.15_Recent_output_alignment.fa"
2478,"exp2_00250_0010_008_10_0.15_Recent",10,250,10,0.15,"Recent",8,"JC",NA,250000,"DNA","61","27","162","250","0.244",35.41,34.15,22.73,52.12,"Non-treelike",0.459805851314794,5.21e-05,"no_TIGER_run",0.856068384948555,0.937985451222955,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_10_0.15_Recent/exp2_00250_0010_008_10_0.15_Recent_output_alignment.fa"
2479,"exp2_00250_0010_009_10_0.15_Recent",10,250,10,0.15,"Recent",9,"JC",NA,250000,"DNA","66","16","168","250","0.264",36.88,36.26,30.73,43.69,"Treelike",0.291981816834048,2.45e-05,"no_TIGER_run",0.782419722557705,0.911183469745779,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_10_0.15_Recent/exp2_00250_0010_009_10_0.15_Recent_output_alignment.fa"
2480,"exp2_00250_0010_010_10_0.15_Recent",10,250,10,0.15,"Recent",10,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",40.76,41.25,31.93,46.49,"Non-treelike",0.43803479361228,0.000402,"no_TIGER_run",0.597357843106952,0.885836650525709,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_10_0.15_Recent/exp2_00250_0010_010_10_0.15_Recent_output_alignment.fa"
2481,"exp2_00250_0020_001_10_0.15_Recent",20,250,10,0.15,"Recent",1,"JC",NA,250000,"DNA","193","80","227","500","0.386",41.54,36.34,32.01,62.05,"Non-treelike",0.44216531694723,4.59e-05,"no_TIGER_run",0.849796137209978,0.932588698968178,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_10_0.15_Recent/exp2_00250_0020_001_10_0.15_Recent_output_alignment.fa"
2482,"exp2_00250_0020_002_10_0.15_Recent",20,250,10,0.15,"Recent",2,"JC",NA,250000,"DNA","49","42","409","500","0.098",37.41,37.34,21.65,51.77,"Non-treelike",0.44870325179967,9.8e-06,"no_TIGER_run",0.596231525113032,0.947959008212486,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_10_0.15_Recent/exp2_00250_0020_002_10_0.15_Recent_output_alignment.fa"
2483,"exp2_00250_0020_003_10_0.15_Recent",20,250,10,0.15,"Recent",3,"JC",NA,250000,"DNA","191","94","215","500","0.382",38.78,34.49,26.55,60.16,"Non-treelike",0.429850476669882,1.735e-05,"no_TIGER_run",0.891707888544223,0.963080508274533,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_10_0.15_Recent/exp2_00250_0020_003_10_0.15_Recent_output_alignment.fa"
2484,"exp2_00250_0020_004_10_0.15_Recent",20,250,10,0.15,"Recent",4,"JC",NA,250000,"DNA","178","82","240","500","0.356",41.38,38.39,24.05,65.78,"Non-treelike",0.41619850923033,7.45e-06,"no_TIGER_run",-0.209195588951797,0.969683890097131,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_10_0.15_Recent/exp2_00250_0020_004_10_0.15_Recent_output_alignment.fa"
2485,"exp2_00250_0020_005_10_0.15_Recent",20,250,10,0.15,"Recent",5,"JC",NA,250000,"DNA","349","66","85","500","0.698",39.76,37.53,21.48,62.95,"Non-treelike",0.324057272644253,0.0001615,"no_TIGER_run",0.872091280774206,0.927356270814846,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_10_0.15_Recent/exp2_00250_0020_005_10_0.15_Recent_output_alignment.fa"
2486,"exp2_00250_0020_006_10_0.15_Recent",20,250,10,0.15,"Recent",6,"JC",NA,250000,"DNA","165","98","237","500","0.33",36.74,34.72,27.14,51.94,"Non-treelike",0.473456878353099,1.265e-05,"no_TIGER_run",0.226205967988369,0.95145369171361,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_10_0.15_Recent/exp2_00250_0020_006_10_0.15_Recent_output_alignment.fa"
2487,"exp2_00250_0020_007_10_0.15_Recent",20,250,10,0.15,"Recent",7,"JC",NA,250000,"DNA","104","78","318","500","0.208",38.92,36.64,24.47,61.72,"Non-treelike",0.423478784937438,2.475e-05,"no_TIGER_run",0.674011354696501,0.94910844750251,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_10_0.15_Recent/exp2_00250_0020_007_10_0.15_Recent_output_alignment.fa"
2488,"exp2_00250_0020_008_10_0.15_Recent",20,250,10,0.15,"Recent",8,"JC",NA,250000,"DNA","107","71","322","500","0.214",35.55,35.53,24.94,50.49,"Non-treelike",0.443430812790883,1.54e-05,"no_TIGER_run",-0.117121644546502,0.916221313348763,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_10_0.15_Recent/exp2_00250_0020_008_10_0.15_Recent_output_alignment.fa"
2489,"exp2_00250_0020_009_10_0.15_Recent",20,250,10,0.15,"Recent",9,"JC",NA,250000,"DNA","173","75","252","500","0.346",36.15,33.8,22.48,53.34,"Non-treelike",0.413386580725858,8.81e-05,"no_TIGER_run",0.778314856649863,0.917117387705425,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_10_0.15_Recent/exp2_00250_0020_009_10_0.15_Recent_output_alignment.fa"
2490,"exp2_00250_0020_010_10_0.15_Recent",20,250,10,0.15,"Recent",10,"JC",NA,250000,"DNA","150","80","270","500","0.3",37.78,35.74,24.93,62.02,"Non-treelike",0.420260036410476,6.31e-05,"no_TIGER_run",0.869800329870757,0.916433403188427,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_10_0.15_Recent/exp2_00250_0020_010_10_0.15_Recent_output_alignment.fa"
2491,"exp2_00250_0050_001_10_0.15_Recent",50,250,10,0.15,"Recent",1,"JC",NA,250000,"DNA","1092","123","35","1250","0.8736",39.97,38.23,20.34,62.06,"Non-treelike",0.162682896483199,6.984e-05,"no_TIGER_run",0.896441116723236,0.883224924379242,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_10_0.15_Recent/exp2_00250_0050_001_10_0.15_Recent_output_alignment.fa"
2492,"exp2_00250_0050_002_10_0.15_Recent",50,250,10,0.15,"Recent",2,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",40.93,38.97,30.17,60.63,"Non-treelike",0.398306094129445,2.938e-05,"no_TIGER_run",0.6381642231552,0.921401049291149,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_10_0.15_Recent/exp2_00250_0050_002_10_0.15_Recent_output_alignment.fa"
2493,"exp2_00250_0050_003_10_0.15_Recent",50,250,10,0.15,"Recent",3,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",41.01,39.33,31.79,59.15,"Non-treelike",0.395220852042481,2.162e-05,"no_TIGER_run",0.276518879274911,0.904453250021676,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_10_0.15_Recent/exp2_00250_0050_003_10_0.15_Recent_output_alignment.fa"
2494,"exp2_00250_0050_004_10_0.15_Recent",50,250,10,0.15,"Recent",4,"JC",NA,250000,"DNA","515","187","548","1250","0.412",38.1,35.01,23.88,65.47,"Non-treelike",0.409151891493877,4.126e-05,"no_TIGER_run",0.605821690396932,0.917618820123095,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_10_0.15_Recent/exp2_00250_0050_004_10_0.15_Recent_output_alignment.fa"
2495,"exp2_00250_0050_005_10_0.15_Recent",50,250,10,0.15,"Recent",5,"JC",NA,250000,"DNA","572","234","444","1250","0.4576",39.64,38.72,18.08,59.43,"Non-treelike",0.383160322736786,2.644e-05,"no_TIGER_run",0.415841033111238,0.908977547594474,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_10_0.15_Recent/exp2_00250_0050_005_10_0.15_Recent_output_alignment.fa"
2496,"exp2_00250_0050_006_10_0.15_Recent",50,250,10,0.15,"Recent",6,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",40.46,38.34,30.3,59.23,"Non-treelike",0.324918784645469,6.272e-05,"no_TIGER_run",0.235240597077863,0.881174667261584,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_10_0.15_Recent/exp2_00250_0050_006_10_0.15_Recent_output_alignment.fa"
2497,"exp2_00250_0050_007_10_0.15_Recent",50,250,10,0.15,"Recent",7,"JC",NA,250000,"DNA","552","154","544","1250","0.4416",38.04,35.93,18.52,62.99,"Non-treelike",0.36920741047536,2.758e-05,"no_TIGER_run",-0.56926331396135,0.894382178184038,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_10_0.15_Recent/exp2_00250_0050_007_10_0.15_Recent_output_alignment.fa"
2498,"exp2_00250_0050_008_10_0.15_Recent",50,250,10,0.15,"Recent",8,"JC",NA,250000,"DNA","987","104","159","1250","0.7896",38.75,38.22,23.52,61.1,"Non-treelike",0.232549201168667,6.368e-05,"no_TIGER_run",0.930707665032678,0.896185093693595,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_10_0.15_Recent/exp2_00250_0050_008_10_0.15_Recent_output_alignment.fa"
2499,"exp2_00250_0050_009_10_0.15_Recent",50,250,10,0.15,"Recent",9,"JC",NA,250000,"DNA","861","63","326","1250","0.6888",38.37,36.6,20.33,58.58,"Non-treelike",0.301496430907146,0.00013536,"no_TIGER_run",0.912842556578628,0.813883483997972,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_10_0.15_Recent/exp2_00250_0050_009_10_0.15_Recent_output_alignment.fa"
2500,"exp2_00250_0050_010_10_0.15_Recent",50,250,10,0.15,"Recent",10,"JC",NA,250000,"DNA","687","143","420","1250","0.5496",40.5,37.35,23.79,59.87,"Non-treelike",0.351962541721407,7.046e-05,"no_TIGER_run",0.863825176799777,0.87092916024167,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_10_0.15_Recent/exp2_00250_0050_010_10_0.15_Recent_output_alignment.fa"
2501,"exp2_00250_0100_001_10_0.15_Recent",100,250,10,0.15,"Recent",1,"JC",NA,250000,"DNA","1075","386","1039","2500","0.43",40.21,38.77,30.07,62.82,"Non-treelike",0.413636288628611,1.347e-05,"no_TIGER_run",0.868636120724267,0.892734872970997,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_10_0.15_Recent/exp2_00250_0100_001_10_0.15_Recent_output_alignment.fa"
2502,"exp2_00250_0100_002_10_0.15_Recent",100,250,10,0.15,"Recent",2,"JC",NA,250000,"DNA","1178","322","1000","2500","0.4712",40.71,37.4,21.72,64.67,"Non-treelike",0.38298868012946,1.135e-05,"no_TIGER_run",0.780507221309339,0.899205814359046,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_10_0.15_Recent/exp2_00250_0100_002_10_0.15_Recent_output_alignment.fa"
2503,"exp2_00250_0100_003_10_0.15_Recent",100,250,10,0.15,"Recent",3,"JC",NA,250000,"DNA","365","349","1786","2500","0.146",40.89,38.75,20.16,64.04,"Non-treelike",0.446535254312586,7.15e-06,"no_TIGER_run",-0.869331236490424,0.931631885410078,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_10_0.15_Recent/exp2_00250_0100_003_10_0.15_Recent_output_alignment.fa"
2504,"exp2_00250_0100_004_10_0.15_Recent",100,250,10,0.15,"Recent",4,"JC",NA,250000,"DNA","579","412","1509","2500","0.2316",40.46,38.45,16.66,62.83,"Non-treelike",0.439782599475477,6.59e-06,"no_TIGER_run",0.249228982338559,0.925777491616986,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_10_0.15_Recent/exp2_00250_0100_004_10_0.15_Recent_output_alignment.fa"
2505,"exp2_00250_0100_005_10_0.15_Recent",100,250,10,0.15,"Recent",5,"JC",NA,250000,"DNA","687","302","1511","2500","0.2748",39.34,38.49,19.86,65.88,"Non-treelike",0.409620379486785,1.234e-05,"no_TIGER_run",-2.02346828214546,0.909417600542828,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_10_0.15_Recent/exp2_00250_0100_005_10_0.15_Recent_output_alignment.fa"
2506,"exp2_00250_0100_006_10_0.15_Recent",100,250,10,0.15,"Recent",6,"JC",NA,250000,"DNA","1574","532","394","2500","0.6296",39.35,38.32,21.5,60.94,"Non-treelike",0.340459663976939,1.338e-05,"no_TIGER_run",0.634903377047302,0.874316373709652,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_10_0.15_Recent/exp2_00250_0100_006_10_0.15_Recent_output_alignment.fa"
2507,"exp2_00250_0100_007_10_0.15_Recent",100,250,10,0.15,"Recent",7,"JC",NA,250000,"DNA","1118","429","953","2500","0.4472",40.12,38.21,27.01,68.44,"Non-treelike",0.400655425443731,1.024e-05,"no_TIGER_run",0.00669586153990076,0.89579586636858,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_10_0.15_Recent/exp2_00250_0100_007_10_0.15_Recent_output_alignment.fa"
2508,"exp2_00250_0100_008_10_0.15_Recent",100,250,10,0.15,"Recent",8,"JC",NA,250000,"DNA","374","302","1824","2500","0.1496",39.4,36.76,21.91,62.31,"Non-treelike",0.42753832575192,8.71e-06,"no_TIGER_run",-0.787888030499274,0.888682608513156,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_10_0.15_Recent/exp2_00250_0100_008_10_0.15_Recent_output_alignment.fa"
2509,"exp2_00250_0100_009_10_0.15_Recent",100,250,10,0.15,"Recent",9,"JC",NA,250000,"DNA","678","346","1476","2500","0.2712",39.2,38.18,22.98,63.53,"Non-treelike",0.420722672418245,6.63e-06,"no_TIGER_run",0.320230402298924,0.893993564416483,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_10_0.15_Recent/exp2_00250_0100_009_10_0.15_Recent_output_alignment.fa"
2510,"exp2_00250_0100_010_10_0.15_Recent",100,250,10,0.15,"Recent",10,"JC",NA,250000,"DNA","417","303","1780","2500","0.1668",39.75,37.91,25.61,58.26,"Non-treelike",0.431018064297223,7.86e-06,"no_TIGER_run",0.307672221546545,0.902421186111975,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_10_0.15_Recent/exp2_00250_0100_010_10_0.15_Recent_output_alignment.fa"
2511,"exp2_00250_0005_001_100_0.15_Recent",5,250,100,0.15,"Recent",1,"JC",NA,250000,"DNA","33","26","66","125","0.264",33.37,33.37,33.34,33.4,"Treelike",0.373233593962995,6.6e-06,"no_TIGER_run",0.844861371243129,0.601931034999028,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_001_100_0.15_Recent/exp2_00250_0005_001_100_0.15_Recent_output_alignment.fa"
2512,"exp2_00250_0005_002_100_0.15_Recent",5,250,100,0.15,"Recent",2,"JC",NA,250000,"DNA","41","29","55","125","0.328",32.81,32.81,31.92,33.71,"Non-treelike",0.471941978665364,0.0004106,"no_TIGER_run",0.904111082245821,0.712824653478671,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_002_100_0.15_Recent/exp2_00250_0005_002_100_0.15_Recent_output_alignment.fa"
2513,"exp2_00250_0005_003_100_0.15_Recent",5,250,100,0.15,"Recent",3,"JC",NA,250000,"DNA","3","34","88","125","0.024",33.46,33.46,33.34,33.58,"Treelike",0.49422229883452,1.8e-06,"no_TIGER_run",0.954922217105164,0.593806921675774,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_003_100_0.15_Recent/exp2_00250_0005_003_100_0.15_Recent_output_alignment.fa"
2514,"exp2_00250_0005_004_100_0.15_Recent",5,250,100,0.15,"Recent",4,"JC",NA,250000,"DNA","0","33","92","125","0",33.26,33.26,33.21,33.32,"Treelike",0.322900295355431,8e-07,"no_TIGER_run",0.995401605001101,0.6371293594181,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_004_100_0.15_Recent/exp2_00250_0005_004_100_0.15_Recent_output_alignment.fa"
2515,"exp2_00250_0005_005_100_0.15_Recent",5,250,100,0.15,"Recent",5,"JC",NA,250000,"DNA","0","31","94","125","0",33.37,33.37,33.2,33.53,"Treelike",0.141449681203684,0,"no_TIGER_run",0.516904310419505,0.697526147293759,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_005_100_0.15_Recent/exp2_00250_0005_005_100_0.15_Recent_output_alignment.fa"
2516,"exp2_00250_0005_006_100_0.15_Recent",5,250,100,0.15,"Recent",6,"JC",NA,250000,"DNA","80","19","26","125","0.64",35.17,35.17,33,37.35,"Non-treelike",0.371873053309419,0.0002176,"no_TIGER_run",0.968151317122997,0.689938981126721,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_006_100_0.15_Recent/exp2_00250_0005_006_100_0.15_Recent_output_alignment.fa"
2517,"exp2_00250_0005_007_100_0.15_Recent",5,250,100,0.15,"Recent",7,"JC",NA,250000,"DNA","48","29","48","125","0.384",33.6,33.6,32.96,34.24,"Treelike",0.103885740309243,4.8e-06,"no_TIGER_run",0.994499104601495,0.738627602158828,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_007_100_0.15_Recent/exp2_00250_0005_007_100_0.15_Recent_output_alignment.fa"
2518,"exp2_00250_0005_008_100_0.15_Recent",5,250,100,0.15,"Recent",8,"JC",NA,250000,"DNA","0","16","109","125","0",33.44,33.44,33.32,33.55,"Treelike",0.562758946692166,3.4e-06,"no_TIGER_run",0.751104738795173,0.624725588661215,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_008_100_0.15_Recent/exp2_00250_0005_008_100_0.15_Recent_output_alignment.fa"
2519,"exp2_00250_0005_009_100_0.15_Recent",5,250,100,0.15,"Recent",9,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",33.55,33.55,33.39,33.7,"Treelike",0.504974324935724,2.8e-06,"no_TIGER_run",-0.0158808760673548,0.657338708297991,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_009_100_0.15_Recent/exp2_00250_0005_009_100_0.15_Recent_output_alignment.fa"
2520,"exp2_00250_0005_010_100_0.15_Recent",5,250,100,0.15,"Recent",10,"JC",NA,250000,"DNA","13","36","76","125","0.104",33.39,33.39,33.18,33.61,"Treelike",0.389173594982557,2.4e-06,"no_TIGER_run",0.515329342046134,0.679134413565151,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_010_100_0.15_Recent/exp2_00250_0005_010_100_0.15_Recent_output_alignment.fa"
2521,"exp2_00250_0010_001_100_0.15_Recent",10,250,100,0.15,"Recent",1,"JC",NA,250000,"DNA","44","65","141","250","0.176",33.49,33.62,33.16,33.83,"Treelike",0.535633292298503,3.8e-06,"no_TIGER_run",0.72542177973101,0.857740755193774,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_100_0.15_Recent/exp2_00250_0010_001_100_0.15_Recent_output_alignment.fa"
2522,"exp2_00250_0010_002_100_0.15_Recent",10,250,100,0.15,"Recent",2,"JC",NA,250000,"DNA","58","16","176","250","0.232",38.52,38.51,28.04,54.75,"Non-treelike",0.47290755771137,0.0002899,"no_TIGER_run",0.863970190947068,0.873735035796936,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_100_0.15_Recent/exp2_00250_0010_002_100_0.15_Recent_output_alignment.fa"
2523,"exp2_00250_0010_003_100_0.15_Recent",10,250,100,0.15,"Recent",3,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",36.72,33.43,33.27,56.63,"Treelike",0.469171143976686,3.1e-06,"no_TIGER_run",-0.331225383874036,0.972706569702215,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_100_0.15_Recent/exp2_00250_0010_003_100_0.15_Recent_output_alignment.fa"
2524,"exp2_00250_0010_004_100_0.15_Recent",10,250,100,0.15,"Recent",4,"JC",NA,250000,"DNA","46","50","154","250","0.184",33.41,33.43,24.66,42.17,"Treelike",0.435480313387021,3.8e-06,"no_TIGER_run",0.615525131721339,0.969449565866056,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_100_0.15_Recent/exp2_00250_0010_004_100_0.15_Recent_output_alignment.fa"
2525,"exp2_00250_0010_005_100_0.15_Recent",10,250,100,0.15,"Recent",5,"JC",NA,250000,"DNA","30","34","186","250","0.12",35.66,33.82,32.34,46.27,"Non-treelike",0.408770590081018,6.66e-05,"no_TIGER_run",0.661264427742292,0.802383464606221,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_100_0.15_Recent/exp2_00250_0010_005_100_0.15_Recent_output_alignment.fa"
2526,"exp2_00250_0010_006_100_0.15_Recent",10,250,100,0.15,"Recent",6,"JC",NA,250000,"DNA","40","45","165","250","0.16",33.43,33.46,33.25,33.64,"Treelike",0.486113596356608,3e-06,"no_TIGER_run",0.811932081334267,0.610260501626444,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_100_0.15_Recent/exp2_00250_0010_006_100_0.15_Recent_output_alignment.fa"
2527,"exp2_00250_0010_007_100_0.15_Recent",10,250,100,0.15,"Recent",7,"JC",NA,250000,"DNA","30","37","183","250","0.12",33.81,33.67,31.47,35.79,"Non-treelike",0.497234521095324,5.64e-05,"no_TIGER_run",0.752673960157934,0.639409962059069,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_100_0.15_Recent/exp2_00250_0010_007_100_0.15_Recent_output_alignment.fa"
2528,"exp2_00250_0010_008_100_0.15_Recent",10,250,100,0.15,"Recent",8,"JC",NA,250000,"DNA","8","14","228","250","0.032",33.93,33.38,27,43.56,"Non-treelike",0.470571760846502,1.48e-05,"no_TIGER_run",0.760282951780463,0.883583015168204,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_100_0.15_Recent/exp2_00250_0010_008_100_0.15_Recent_output_alignment.fa"
2529,"exp2_00250_0010_009_100_0.15_Recent",10,250,100,0.15,"Recent",9,"JC",NA,250000,"DNA","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file","no_iqtree_file",33.43,33.42,33.3,33.63,"Treelike",0.49244846610697,2.9e-06,"no_TIGER_run",-0.387666101545449,0.493134722950461,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_100_0.15_Recent/exp2_00250_0010_009_100_0.15_Recent_output_alignment.fa"
2530,"exp2_00250_0010_010_100_0.15_Recent",10,250,100,0.15,"Recent",10,"JC",NA,250000,"DNA","41","40","169","250","0.164",33.52,33.45,30.7,35.92,"Treelike",0.465031971267601,4.4e-06,"no_TIGER_run",0.588256989380111,0.943827866879184,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_100_0.15_Recent/exp2_00250_0010_010_100_0.15_Recent_output_alignment.fa"
2531,"exp2_00250_0020_001_100_0.15_Recent",20,250,100,0.15,"Recent",1,"JC",NA,250000,"DNA","80","84","336","500","0.16",33.35,33.41,31.68,34.75,"Non-treelike",0.473323077457553,5.45e-06,"no_TIGER_run",0.457189989884053,0.82591797882919,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_100_0.15_Recent/exp2_00250_0020_001_100_0.15_Recent_output_alignment.fa"
2532,"exp2_00250_0020_002_100_0.15_Recent",20,250,100,0.15,"Recent",2,"JC",NA,250000,"DNA","101","53","346","500","0.202",37.45,33.94,25.52,61.75,"Non-treelike",0.454424023078368,1.025e-05,"no_TIGER_run",0.74591644481629,0.966404870419053,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_100_0.15_Recent/exp2_00250_0020_002_100_0.15_Recent_output_alignment.fa"
2533,"exp2_00250_0020_003_100_0.15_Recent",20,250,100,0.15,"Recent",3,"JC",NA,250000,"DNA","46","65","389","500","0.092",33.37,33.35,33.2,33.51,"Treelike",0.491856551504379,3.25e-06,"no_TIGER_run",0.339450299936418,0.526142415966962,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_100_0.15_Recent/exp2_00250_0020_003_100_0.15_Recent_output_alignment.fa"
