"row_id","uid","num_taxa","num_trees","tree_depth_coalescent","recombination_value","recombination_type","num_reps","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","LM_num_resolved_quartets","LM_num_partly_resolved_quartets","LM_num_unresolved_quartets","LM_total_num_quartets","LM_proportion_resolved_quartets","sCF_mean","sCF_median","sCF_min","sCF_max","NetworkTreelikenessTest","mean_delta_plot_value","mean_Q_residual","mean_TIGER_value","Cunningham_test","tree_proportion","input_alignment_path"
3804,"exp2_00250_0100_004_0.1_0.5_Recent",100,250,0.1,0.5,"Recent",4,"JC",NA,250000,"DNA",2500,0,0,2500,1,41.39,38.28,30.57,98.94,"Non-treelike",0.106973855623436,0.00020626,"no_TIGER_run",0.955485648468248,0.812870332749304,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_0.1_0.5_Recent/exp2_00250_0100_004_0.1_0.5_Recent_output_alignment.fa"
3805,"exp2_00250_0100_005_0.1_0.5_Recent",100,250,0.1,0.5,"Recent",5,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,41.91,37.4,29.6,91.37,"Non-treelike",0.0863860705398242,0.00084654,"no_TIGER_run",0.933995497515268,0.737972477873221,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_0.1_0.5_Recent/exp2_00250_0100_005_0.1_0.5_Recent_output_alignment.fa"
3806,"exp2_00250_0100_006_0.1_0.5_Recent",100,250,0.1,0.5,"Recent",6,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,40.79,38.64,30.9,99.28,"Non-treelike",0.162702773569573,0.00063677,"no_TIGER_run",0.949768213907887,0.778452955284208,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_0.1_0.5_Recent/exp2_00250_0100_006_0.1_0.5_Recent_output_alignment.fa"
3807,"exp2_00250_0100_007_0.1_0.5_Recent",100,250,0.1,0.5,"Recent",7,"JC",NA,250000,"DNA",2500,0,0,2500,1,40.81,37.69,27.57,86.29,"Non-treelike",0.185712937342086,0.00073934,"no_TIGER_run",0.931015480921696,0.737401793072919,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_0.1_0.5_Recent/exp2_00250_0100_007_0.1_0.5_Recent_output_alignment.fa"
3808,"exp2_00250_0100_008_0.1_0.5_Recent",100,250,0.1,0.5,"Recent",8,"JC",NA,250000,"DNA",2499,1,0,2500,0.9996,40.17,37.61,30.15,94.96,"Non-treelike",0.0977388531876301,0.00085238,"no_TIGER_run",0.916614938082123,0.683383228564415,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_008_0.1_0.5_Recent/exp2_00250_0100_008_0.1_0.5_Recent_output_alignment.fa"
3809,"exp2_00250_0100_009_0.1_0.5_Recent",100,250,0.1,0.5,"Recent",9,"JC",NA,250000,"DNA",2500,0,0,2500,1,40.71,37.31,29.34,97.31,"Non-treelike",0.0732302532948917,0.00021688,"no_TIGER_run",0.942106619927216,0.812955836656515,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_009_0.1_0.5_Recent/exp2_00250_0100_009_0.1_0.5_Recent_output_alignment.fa"
3810,"exp2_00250_0100_010_0.1_0.5_Recent",100,250,0.1,0.5,"Recent",10,"JC",NA,250000,"DNA",2500,0,0,2500,1,40.33,37.54,30.17,99.5,"Treelike",0.137573064310893,0.00062441,"no_TIGER_run",0.9353637859023,0.796524422274557,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_010_0.1_0.5_Recent/exp2_00250_0100_010_0.1_0.5_Recent_output_alignment.fa"
3811,"exp2_00250_0005_001_1_0.5_Recent",5,250,1,0.5,"Recent",1,"JC",NA,250000,"DNA",125,0,0,125,1,67.87,67.87,56.69,79.04,"Non-treelike",0.261111043999196,0.017464,"no_TIGER_run",0.994276350457196,0.751830504663181,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_001_1_0.5_Recent/exp2_00250_0005_001_1_0.5_Recent_output_alignment.fa"
3812,"exp2_00250_0005_002_1_0.5_Recent",5,250,1,0.5,"Recent",2,"JC",NA,250000,"DNA",125,0,0,125,1,55.18,55.18,50.63,59.73,"Non-treelike",0.262207153607923,0.0099984,"no_TIGER_run",0.994430945064763,0.734179294484826,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_002_1_0.5_Recent/exp2_00250_0005_002_1_0.5_Recent_output_alignment.fa"
3813,"exp2_00250_0005_003_1_0.5_Recent",5,250,1,0.5,"Recent",3,"JC",NA,250000,"DNA",125,0,0,125,1,65.42,65.42,35.48,95.37,"Treelike",0.361065809550892,0.0002874,"no_TIGER_run",0.998973526487813,0.985446542164829,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_003_1_0.5_Recent/exp2_00250_0005_003_1_0.5_Recent_output_alignment.fa"
3814,"exp2_00250_0005_004_1_0.5_Recent",5,250,1,0.5,"Recent",4,"JC",NA,250000,"DNA",125,0,0,125,1,83.61,83.61,70.45,96.77,"Non-treelike",0.0434716976700476,0.0003918,"no_TIGER_run",0.999701749087562,0.977321318815195,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_004_1_0.5_Recent/exp2_00250_0005_004_1_0.5_Recent_output_alignment.fa"
3815,"exp2_00250_0005_005_1_0.5_Recent",5,250,1,0.5,"Recent",5,"JC",NA,250000,"DNA",125,0,0,125,1,64.4,64.4,40.37,88.44,"Non-treelike",0.31685099962515,0.002959,"no_TIGER_run",0.996017119796285,0.896895137668424,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_005_1_0.5_Recent/exp2_00250_0005_005_1_0.5_Recent_output_alignment.fa"
3816,"exp2_00250_0005_006_1_0.5_Recent",5,250,1,0.5,"Recent",6,"JC",NA,250000,"DNA",125,0,0,125,1,67.38,67.38,57.85,76.91,"Non-treelike",0.155985950460576,0.0148928,"no_TIGER_run",0.996990336938883,0.808972330836045,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_006_1_0.5_Recent/exp2_00250_0005_006_1_0.5_Recent_output_alignment.fa"
3817,"exp2_00250_0005_007_1_0.5_Recent",5,250,1,0.5,"Recent",7,"JC",NA,250000,"DNA",125,0,0,125,1,66.22,66.22,45.07,87.38,"Non-treelike",0.348030296819856,0.0048234,"no_TIGER_run",0.9977779815688,0.854580254168922,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_007_1_0.5_Recent/exp2_00250_0005_007_1_0.5_Recent_output_alignment.fa"
3818,"exp2_00250_0005_008_1_0.5_Recent",5,250,1,0.5,"Recent",8,"JC",NA,250000,"DNA",125,0,0,125,1,57.52,57.52,40.94,74.1,"Treelike",0.160136619016084,0.0012496,"no_TIGER_run",0.99597746009869,0.918635197149997,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_008_1_0.5_Recent/exp2_00250_0005_008_1_0.5_Recent_output_alignment.fa"
3819,"exp2_00250_0005_009_1_0.5_Recent",5,250,1,0.5,"Recent",9,"JC",NA,250000,"DNA",125,0,0,125,1,41.7,41.7,40.57,42.83,"Non-treelike",0.505824200635369,0.0028444,"no_TIGER_run",0.998343518633805,0.500653808434129,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_009_1_0.5_Recent/exp2_00250_0005_009_1_0.5_Recent_output_alignment.fa"
3820,"exp2_00250_0005_010_1_0.5_Recent",5,250,1,0.5,"Recent",10,"JC",NA,250000,"DNA",125,0,0,125,1,73.88,73.88,55.03,92.72,"Non-treelike",0.0417252884117544,0.000143,"no_TIGER_run",0.998409536511892,0.980744598083316,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0005_010_1_0.5_Recent/exp2_00250_0005_010_1_0.5_Recent_output_alignment.fa"
3821,"exp2_00250_0010_001_1_0.5_Recent",10,250,1,0.5,"Recent",1,"JC",NA,250000,"DNA",249,1,0,250,0.996,55.61,46.95,38.01,93.83,"Non-treelike",0.243199359449506,0.0011535,"no_TIGER_run",0.998054202036175,0.930260637120914,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_001_1_0.5_Recent/exp2_00250_0010_001_1_0.5_Recent_output_alignment.fa"
3822,"exp2_00250_0010_002_1_0.5_Recent",10,250,1,0.5,"Recent",2,"JC",NA,250000,"DNA",250,0,0,250,1,62.45,54.51,42.46,98.71,"Non-treelike",0.0815860010611008,0.0003118,"no_TIGER_run",0.997691743597336,0.958931183861686,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_002_1_0.5_Recent/exp2_00250_0010_002_1_0.5_Recent_output_alignment.fa"
3823,"exp2_00250_0010_003_1_0.5_Recent",10,250,1,0.5,"Recent",3,"JC",NA,250000,"DNA",250,0,0,250,1,58.39,69.6,33.36,75.99,"Non-treelike",0.130248147589891,0.0018647,"no_TIGER_run",0.989086763642563,0.826628106082773,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_1_0.5_Recent/exp2_00250_0010_003_1_0.5_Recent_output_alignment.fa"
3824,"exp2_00250_0010_004_1_0.5_Recent",10,250,1,0.5,"Recent",4,"JC",NA,250000,"DNA",250,0,0,250,1,62.59,52.59,38.54,90.16,"Non-treelike",0.0948069548703852,0.0002609,"no_TIGER_run",0.994219091478236,0.937767910812598,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_1_0.5_Recent/exp2_00250_0010_004_1_0.5_Recent_output_alignment.fa"
3825,"exp2_00250_0010_005_1_0.5_Recent",10,250,1,0.5,"Recent",5,"JC",NA,250000,"DNA",250,0,0,250,1,58.38,52.67,37.38,87.85,"Non-treelike",0.145602631729771,0.0050574,"no_TIGER_run",0.993203550519481,0.806427151150292,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_1_0.5_Recent/exp2_00250_0010_005_1_0.5_Recent_output_alignment.fa"
3826,"exp2_00250_0010_006_1_0.5_Recent",10,250,1,0.5,"Recent",6,"JC",NA,250000,"DNA",250,0,0,250,1,68.28,73.87,37.73,92.37,"Non-treelike",0.106979991223597,0.0022403,"no_TIGER_run",0.997277577944001,0.921964878252789,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_1_0.5_Recent/exp2_00250_0010_006_1_0.5_Recent_output_alignment.fa"
3827,"exp2_00250_0010_007_1_0.5_Recent",10,250,1,0.5,"Recent",7,"JC",NA,250000,"DNA",250,0,0,250,1,49.21,44.76,35.35,73.14,"Non-treelike",0.228685100000393,0.0033949,"no_TIGER_run",0.992789229724409,0.6741031783302,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_1_0.5_Recent/exp2_00250_0010_007_1_0.5_Recent_output_alignment.fa"
3828,"exp2_00250_0010_008_1_0.5_Recent",10,250,1,0.5,"Recent",8,"JC",NA,250000,"DNA",250,0,0,250,1,55.4,47.91,31,97.19,"Non-treelike",0.164393582262422,0.0012096,"no_TIGER_run",0.990083371077095,0.899348410962985,"/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_1_0.5_Recent/exp2_00250_0010_008_1_0.5_Recent_output_alignment.fa"
