"row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file","identical_sequences_present","number_unique_taxa","NetworkTreelikenessTest","network_num_splits","network_num_trivial_splits","network_num_nontrivial_splits","confidence_network_num_splits","confidence_network_num_trivial_splits","confidence_network_num_nontrivial_splits","tree_num_splits","tree_num_trivial_splits","tree_num_nontrivial_splits"
2768,68,80,1,1,"expA1_00001_0080_068_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_068_1_10kbp/expA1_00001_0080_068_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_068_1_10kbp/expA1_00001_0080_068_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_068_1_10kbp/expA1_00001_0080_068_1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",4092,80,4012,152,80,72,157,80,77
769,69,80,1,0.01,"expA1_00001_0080_069_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_069_0.01_10kbp/expA1_00001_0080_069_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_069_0.01_10kbp/expA1_00001_0080_069_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_069_0.01_10kbp/expA1_00001_0080_069_0.01_10kbp_output_alignment.fa",FALSE,80,"Treelike",4875,80,4795,61,38,23,157,80,77
1769,69,80,1,0.1,"expA1_00001_0080_069_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_069_0.1_10kbp/expA1_00001_0080_069_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_069_0.1_10kbp/expA1_00001_0080_069_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_069_0.1_10kbp/expA1_00001_0080_069_0.1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",2079,80,1999,154,79,75,157,80,77
2769,69,80,1,1,"expA1_00001_0080_069_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_069_1_10kbp/expA1_00001_0080_069_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_069_1_10kbp/expA1_00001_0080_069_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_069_1_10kbp/expA1_00001_0080_069_1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",8901,80,8821,108,80,28,157,80,77
770,70,80,1,0.01,"expA1_00001_0080_070_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_070_0.01_10kbp/expA1_00001_0080_070_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_070_0.01_10kbp/expA1_00001_0080_070_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_070_0.01_10kbp/expA1_00001_0080_070_0.01_10kbp_output_alignment.fa",FALSE,80,"Treelike",4351,80,4271,28,10,18,157,80,77
1770,70,80,1,0.1,"expA1_00001_0080_070_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_070_0.1_10kbp/expA1_00001_0080_070_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_070_0.1_10kbp/expA1_00001_0080_070_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_070_0.1_10kbp/expA1_00001_0080_070_0.1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",3191,80,3111,148,79,69,157,80,77
2770,70,80,1,1,"expA1_00001_0080_070_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_070_1_10kbp/expA1_00001_0080_070_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_070_1_10kbp/expA1_00001_0080_070_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_070_1_10kbp/expA1_00001_0080_070_1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",1835,80,1755,168,79,89,157,80,77
771,71,80,1,0.01,"expA1_00001_0080_071_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_071_0.01_10kbp/expA1_00001_0080_071_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_071_0.01_10kbp/expA1_00001_0080_071_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_071_0.01_10kbp/expA1_00001_0080_071_0.01_10kbp_output_alignment.fa",FALSE,80,"Treelike",5078,80,4998,88,47,41,157,80,77
1771,71,80,1,0.1,"expA1_00001_0080_071_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_071_0.1_10kbp/expA1_00001_0080_071_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_071_0.1_10kbp/expA1_00001_0080_071_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_071_0.1_10kbp/expA1_00001_0080_071_0.1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",2154,80,2074,150,80,70,157,80,77
2771,71,80,1,1,"expA1_00001_0080_071_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_071_1_10kbp/expA1_00001_0080_071_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_071_1_10kbp/expA1_00001_0080_071_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_071_1_10kbp/expA1_00001_0080_071_1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",6168,80,6088,134,80,54,157,80,77
772,72,80,1,0.01,"expA1_00001_0080_072_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_072_0.01_10kbp/expA1_00001_0080_072_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_072_0.01_10kbp/expA1_00001_0080_072_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_072_0.01_10kbp/expA1_00001_0080_072_0.01_10kbp_output_alignment.fa",FALSE,80,"Treelike",4597,80,4517,135,70,65,157,80,77
1772,72,80,1,0.1,"expA1_00001_0080_072_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_072_0.1_10kbp/expA1_00001_0080_072_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_072_0.1_10kbp/expA1_00001_0080_072_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_072_0.1_10kbp/expA1_00001_0080_072_0.1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",3124,80,3044,157,79,78,157,80,77
2772,72,80,1,1,"expA1_00001_0080_072_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_072_1_10kbp/expA1_00001_0080_072_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_072_1_10kbp/expA1_00001_0080_072_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_072_1_10kbp/expA1_00001_0080_072_1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",2343,80,2263,163,80,83,157,80,77
773,73,80,1,0.01,"expA1_00001_0080_073_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_073_0.01_10kbp/expA1_00001_0080_073_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_073_0.01_10kbp/expA1_00001_0080_073_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_073_0.01_10kbp/expA1_00001_0080_073_0.01_10kbp_output_alignment.fa",FALSE,80,"Treelike",4355,80,4275,136,75,61,157,80,77
1773,73,80,1,0.1,"expA1_00001_0080_073_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_073_0.1_10kbp/expA1_00001_0080_073_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_073_0.1_10kbp/expA1_00001_0080_073_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_073_0.1_10kbp/expA1_00001_0080_073_0.1_10kbp_output_alignment.fa",FALSE,80,"Treelike",3155,80,3075,141,77,64,157,80,77
2773,73,80,1,1,"expA1_00001_0080_073_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_073_1_10kbp/expA1_00001_0080_073_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_073_1_10kbp/expA1_00001_0080_073_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_073_1_10kbp/expA1_00001_0080_073_1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",3825,80,3745,158,80,78,157,80,77
774,74,80,1,0.01,"expA1_00001_0080_074_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_074_0.01_10kbp/expA1_00001_0080_074_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_074_0.01_10kbp/expA1_00001_0080_074_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_074_0.01_10kbp/expA1_00001_0080_074_0.01_10kbp_output_alignment.fa",FALSE,80,"Treelike",4209,80,4129,55,33,22,157,80,77
1774,74,80,1,0.1,"expA1_00001_0080_074_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_074_0.1_10kbp/expA1_00001_0080_074_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_074_0.1_10kbp/expA1_00001_0080_074_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_074_0.1_10kbp/expA1_00001_0080_074_0.1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",2355,80,2275,145,79,66,157,80,77
2774,74,80,1,1,"expA1_00001_0080_074_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_074_1_10kbp/expA1_00001_0080_074_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_074_1_10kbp/expA1_00001_0080_074_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_074_1_10kbp/expA1_00001_0080_074_1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",1567,80,1487,169,80,89,157,80,77
775,75,80,1,0.01,"expA1_00001_0080_075_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_075_0.01_10kbp/expA1_00001_0080_075_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_075_0.01_10kbp/expA1_00001_0080_075_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_075_0.01_10kbp/expA1_00001_0080_075_0.01_10kbp_output_alignment.fa",FALSE,80,"Treelike",4517,80,4437,55,25,30,157,80,77
1775,75,80,1,0.1,"expA1_00001_0080_075_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_075_0.1_10kbp/expA1_00001_0080_075_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_075_0.1_10kbp/expA1_00001_0080_075_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_075_0.1_10kbp/expA1_00001_0080_075_0.1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",2611,80,2531,153,79,74,157,80,77
2775,75,80,1,1,"expA1_00001_0080_075_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_075_1_10kbp/expA1_00001_0080_075_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_075_1_10kbp/expA1_00001_0080_075_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_075_1_10kbp/expA1_00001_0080_075_1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",1379,80,1299,177,80,97,157,80,77
776,76,80,1,0.01,"expA1_00001_0080_076_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_076_0.01_10kbp/expA1_00001_0080_076_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_076_0.01_10kbp/expA1_00001_0080_076_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_076_0.01_10kbp/expA1_00001_0080_076_0.01_10kbp_output_alignment.fa",FALSE,80,"Treelike",4656,80,4576,69,28,41,157,80,77
1776,76,80,1,0.1,"expA1_00001_0080_076_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_076_0.1_10kbp/expA1_00001_0080_076_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_076_0.1_10kbp/expA1_00001_0080_076_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_076_0.1_10kbp/expA1_00001_0080_076_0.1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",3135,80,3055,144,76,68,157,80,77
2776,76,80,1,1,"expA1_00001_0080_076_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_076_1_10kbp/expA1_00001_0080_076_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_076_1_10kbp/expA1_00001_0080_076_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_076_1_10kbp/expA1_00001_0080_076_1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",7626,80,7546,124,80,44,157,80,77
777,77,80,1,0.01,"expA1_00001_0080_077_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_077_0.01_10kbp/expA1_00001_0080_077_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_077_0.01_10kbp/expA1_00001_0080_077_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_077_0.01_10kbp/expA1_00001_0080_077_0.01_10kbp_output_alignment.fa",FALSE,80,"Treelike",5000,80,4920,78,37,41,157,80,77
1777,77,80,1,0.1,"expA1_00001_0080_077_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_077_0.1_10kbp/expA1_00001_0080_077_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_077_0.1_10kbp/expA1_00001_0080_077_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_077_0.1_10kbp/expA1_00001_0080_077_0.1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",2047,80,1967,148,80,68,157,80,77
2777,77,80,1,1,"expA1_00001_0080_077_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_077_1_10kbp/expA1_00001_0080_077_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_077_1_10kbp/expA1_00001_0080_077_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_077_1_10kbp/expA1_00001_0080_077_1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",3085,80,3005,142,80,62,157,80,77
778,78,80,1,0.01,"expA1_00001_0080_078_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_078_0.01_10kbp/expA1_00001_0080_078_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_078_0.01_10kbp/expA1_00001_0080_078_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_078_0.01_10kbp/expA1_00001_0080_078_0.01_10kbp_output_alignment.fa",FALSE,80,"Treelike",4616,80,4536,69,35,34,157,80,77
1778,78,80,1,0.1,"expA1_00001_0080_078_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_078_0.1_10kbp/expA1_00001_0080_078_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_078_0.1_10kbp/expA1_00001_0080_078_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_078_0.1_10kbp/expA1_00001_0080_078_0.1_10kbp_output_alignment.fa",FALSE,80,"Treelike",2915,80,2835,145,77,68,157,80,77
2778,78,80,1,1,"expA1_00001_0080_078_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_078_1_10kbp/expA1_00001_0080_078_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_078_1_10kbp/expA1_00001_0080_078_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_078_1_10kbp/expA1_00001_0080_078_1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",1736,80,1656,163,80,83,157,80,77
779,79,80,1,0.01,"expA1_00001_0080_079_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_079_0.01_10kbp/expA1_00001_0080_079_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_079_0.01_10kbp/expA1_00001_0080_079_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_079_0.01_10kbp/expA1_00001_0080_079_0.01_10kbp_output_alignment.fa",FALSE,80,"Treelike",4506,80,4426,73,33,40,157,80,77
1779,79,80,1,0.1,"expA1_00001_0080_079_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_079_0.1_10kbp/expA1_00001_0080_079_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_079_0.1_10kbp/expA1_00001_0080_079_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_079_0.1_10kbp/expA1_00001_0080_079_0.1_10kbp_output_alignment.fa",FALSE,80,"Treelike",3991,80,3911,137,76,61,157,80,77
2779,79,80,1,1,"expA1_00001_0080_079_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_079_1_10kbp/expA1_00001_0080_079_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_079_1_10kbp/expA1_00001_0080_079_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_079_1_10kbp/expA1_00001_0080_079_1_10kbp_output_alignment.fa",FALSE,80,"Treelike",9539,80,9459,92,80,12,157,80,77
780,80,80,1,0.01,"expA1_00001_0080_080_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_080_0.01_10kbp/expA1_00001_0080_080_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_080_0.01_10kbp/expA1_00001_0080_080_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_080_0.01_10kbp/expA1_00001_0080_080_0.01_10kbp_output_alignment.fa",FALSE,80,"Treelike",5356,80,5276,134,69,65,157,80,77
1780,80,80,1,0.1,"expA1_00001_0080_080_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_080_0.1_10kbp/expA1_00001_0080_080_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_080_0.1_10kbp/expA1_00001_0080_080_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_080_0.1_10kbp/expA1_00001_0080_080_0.1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",3189,80,3109,146,77,69,157,80,77
2780,80,80,1,1,"expA1_00001_0080_080_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_080_1_10kbp/expA1_00001_0080_080_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_080_1_10kbp/expA1_00001_0080_080_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_080_1_10kbp/expA1_00001_0080_080_1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",1735,80,1655,171,80,91,157,80,77
781,81,80,1,0.01,"expA1_00001_0080_081_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_081_0.01_10kbp/expA1_00001_0080_081_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_081_0.01_10kbp/expA1_00001_0080_081_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_081_0.01_10kbp/expA1_00001_0080_081_0.01_10kbp_output_alignment.fa",FALSE,80,"Treelike",5317,80,5237,101,50,51,157,80,77
1781,81,80,1,0.1,"expA1_00001_0080_081_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_081_0.1_10kbp/expA1_00001_0080_081_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_081_0.1_10kbp/expA1_00001_0080_081_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_081_0.1_10kbp/expA1_00001_0080_081_0.1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",3260,80,3180,149,78,71,157,80,77
2781,81,80,1,1,"expA1_00001_0080_081_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_081_1_10kbp/expA1_00001_0080_081_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_081_1_10kbp/expA1_00001_0080_081_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0080_081_1_10kbp/expA1_00001_0080_081_1_10kbp_output_alignment.fa",FALSE,80,"Non-treelike",1755,80,1675,158,80,78,157,80,77
