"","num_reps","num_taxa","num_trees","tree_depth","total_alignment_length","uid","alisim_gene_models","alisim_gene_tree_length","sequence_type","tree_file","partition_file","output_alignment_file"
"1326",26,40,1,0.1,10000,"expA1_00001_0040_026_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_026_0.1_10kbp_random_trees.phy","expA1_00001_0040_026_0.1_10kbp_partitions.nex","expA1_00001_0040_026_0.1_10kbp_output_alignment"
"1327",27,40,1,0.1,10000,"expA1_00001_0040_027_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_027_0.1_10kbp_random_trees.phy","expA1_00001_0040_027_0.1_10kbp_partitions.nex","expA1_00001_0040_027_0.1_10kbp_output_alignment"
"1328",28,40,1,0.1,10000,"expA1_00001_0040_028_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_028_0.1_10kbp_random_trees.phy","expA1_00001_0040_028_0.1_10kbp_partitions.nex","expA1_00001_0040_028_0.1_10kbp_output_alignment"
"1329",29,40,1,0.1,10000,"expA1_00001_0040_029_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_029_0.1_10kbp_random_trees.phy","expA1_00001_0040_029_0.1_10kbp_partitions.nex","expA1_00001_0040_029_0.1_10kbp_output_alignment"
"1330",30,40,1,0.1,10000,"expA1_00001_0040_030_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_030_0.1_10kbp_random_trees.phy","expA1_00001_0040_030_0.1_10kbp_partitions.nex","expA1_00001_0040_030_0.1_10kbp_output_alignment"
"1331",31,40,1,0.1,10000,"expA1_00001_0040_031_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_031_0.1_10kbp_random_trees.phy","expA1_00001_0040_031_0.1_10kbp_partitions.nex","expA1_00001_0040_031_0.1_10kbp_output_alignment"
"1332",32,40,1,0.1,10000,"expA1_00001_0040_032_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_032_0.1_10kbp_random_trees.phy","expA1_00001_0040_032_0.1_10kbp_partitions.nex","expA1_00001_0040_032_0.1_10kbp_output_alignment"
"1333",33,40,1,0.1,10000,"expA1_00001_0040_033_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_033_0.1_10kbp_random_trees.phy","expA1_00001_0040_033_0.1_10kbp_partitions.nex","expA1_00001_0040_033_0.1_10kbp_output_alignment"
"1334",34,40,1,0.1,10000,"expA1_00001_0040_034_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_034_0.1_10kbp_random_trees.phy","expA1_00001_0040_034_0.1_10kbp_partitions.nex","expA1_00001_0040_034_0.1_10kbp_output_alignment"
"1335",35,40,1,0.1,10000,"expA1_00001_0040_035_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_035_0.1_10kbp_random_trees.phy","expA1_00001_0040_035_0.1_10kbp_partitions.nex","expA1_00001_0040_035_0.1_10kbp_output_alignment"
"1336",36,40,1,0.1,10000,"expA1_00001_0040_036_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_036_0.1_10kbp_random_trees.phy","expA1_00001_0040_036_0.1_10kbp_partitions.nex","expA1_00001_0040_036_0.1_10kbp_output_alignment"
"1337",37,40,1,0.1,10000,"expA1_00001_0040_037_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_037_0.1_10kbp_random_trees.phy","expA1_00001_0040_037_0.1_10kbp_partitions.nex","expA1_00001_0040_037_0.1_10kbp_output_alignment"
"1338",38,40,1,0.1,10000,"expA1_00001_0040_038_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_038_0.1_10kbp_random_trees.phy","expA1_00001_0040_038_0.1_10kbp_partitions.nex","expA1_00001_0040_038_0.1_10kbp_output_alignment"
"1339",39,40,1,0.1,10000,"expA1_00001_0040_039_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_039_0.1_10kbp_random_trees.phy","expA1_00001_0040_039_0.1_10kbp_partitions.nex","expA1_00001_0040_039_0.1_10kbp_output_alignment"
"1340",40,40,1,0.1,10000,"expA1_00001_0040_040_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_040_0.1_10kbp_random_trees.phy","expA1_00001_0040_040_0.1_10kbp_partitions.nex","expA1_00001_0040_040_0.1_10kbp_output_alignment"
"1341",41,40,1,0.1,10000,"expA1_00001_0040_041_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_041_0.1_10kbp_random_trees.phy","expA1_00001_0040_041_0.1_10kbp_partitions.nex","expA1_00001_0040_041_0.1_10kbp_output_alignment"
"1342",42,40,1,0.1,10000,"expA1_00001_0040_042_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_042_0.1_10kbp_random_trees.phy","expA1_00001_0040_042_0.1_10kbp_partitions.nex","expA1_00001_0040_042_0.1_10kbp_output_alignment"
"1343",43,40,1,0.1,10000,"expA1_00001_0040_043_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_043_0.1_10kbp_random_trees.phy","expA1_00001_0040_043_0.1_10kbp_partitions.nex","expA1_00001_0040_043_0.1_10kbp_output_alignment"
"1344",44,40,1,0.1,10000,"expA1_00001_0040_044_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_044_0.1_10kbp_random_trees.phy","expA1_00001_0040_044_0.1_10kbp_partitions.nex","expA1_00001_0040_044_0.1_10kbp_output_alignment"
"1345",45,40,1,0.1,10000,"expA1_00001_0040_045_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_045_0.1_10kbp_random_trees.phy","expA1_00001_0040_045_0.1_10kbp_partitions.nex","expA1_00001_0040_045_0.1_10kbp_output_alignment"
"1346",46,40,1,0.1,10000,"expA1_00001_0040_046_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_046_0.1_10kbp_random_trees.phy","expA1_00001_0040_046_0.1_10kbp_partitions.nex","expA1_00001_0040_046_0.1_10kbp_output_alignment"
"1347",47,40,1,0.1,10000,"expA1_00001_0040_047_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_047_0.1_10kbp_random_trees.phy","expA1_00001_0040_047_0.1_10kbp_partitions.nex","expA1_00001_0040_047_0.1_10kbp_output_alignment"
"1348",48,40,1,0.1,10000,"expA1_00001_0040_048_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_048_0.1_10kbp_random_trees.phy","expA1_00001_0040_048_0.1_10kbp_partitions.nex","expA1_00001_0040_048_0.1_10kbp_output_alignment"
"1349",49,40,1,0.1,10000,"expA1_00001_0040_049_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_049_0.1_10kbp_random_trees.phy","expA1_00001_0040_049_0.1_10kbp_partitions.nex","expA1_00001_0040_049_0.1_10kbp_output_alignment"
"1350",50,40,1,0.1,10000,"expA1_00001_0040_050_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_050_0.1_10kbp_random_trees.phy","expA1_00001_0040_050_0.1_10kbp_partitions.nex","expA1_00001_0040_050_0.1_10kbp_output_alignment"
"1351",51,40,1,0.1,10000,"expA1_00001_0040_051_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_051_0.1_10kbp_random_trees.phy","expA1_00001_0040_051_0.1_10kbp_partitions.nex","expA1_00001_0040_051_0.1_10kbp_output_alignment"
"1352",52,40,1,0.1,10000,"expA1_00001_0040_052_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_052_0.1_10kbp_random_trees.phy","expA1_00001_0040_052_0.1_10kbp_partitions.nex","expA1_00001_0040_052_0.1_10kbp_output_alignment"
"1353",53,40,1,0.1,10000,"expA1_00001_0040_053_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_053_0.1_10kbp_random_trees.phy","expA1_00001_0040_053_0.1_10kbp_partitions.nex","expA1_00001_0040_053_0.1_10kbp_output_alignment"
"1354",54,40,1,0.1,10000,"expA1_00001_0040_054_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_054_0.1_10kbp_random_trees.phy","expA1_00001_0040_054_0.1_10kbp_partitions.nex","expA1_00001_0040_054_0.1_10kbp_output_alignment"
"1355",55,40,1,0.1,10000,"expA1_00001_0040_055_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_055_0.1_10kbp_random_trees.phy","expA1_00001_0040_055_0.1_10kbp_partitions.nex","expA1_00001_0040_055_0.1_10kbp_output_alignment"
"1356",56,40,1,0.1,10000,"expA1_00001_0040_056_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_056_0.1_10kbp_random_trees.phy","expA1_00001_0040_056_0.1_10kbp_partitions.nex","expA1_00001_0040_056_0.1_10kbp_output_alignment"
"1357",57,40,1,0.1,10000,"expA1_00001_0040_057_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_057_0.1_10kbp_random_trees.phy","expA1_00001_0040_057_0.1_10kbp_partitions.nex","expA1_00001_0040_057_0.1_10kbp_output_alignment"
"1358",58,40,1,0.1,10000,"expA1_00001_0040_058_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_058_0.1_10kbp_random_trees.phy","expA1_00001_0040_058_0.1_10kbp_partitions.nex","expA1_00001_0040_058_0.1_10kbp_output_alignment"
"1359",59,40,1,0.1,10000,"expA1_00001_0040_059_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_059_0.1_10kbp_random_trees.phy","expA1_00001_0040_059_0.1_10kbp_partitions.nex","expA1_00001_0040_059_0.1_10kbp_output_alignment"
"1360",60,40,1,0.1,10000,"expA1_00001_0040_060_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_060_0.1_10kbp_random_trees.phy","expA1_00001_0040_060_0.1_10kbp_partitions.nex","expA1_00001_0040_060_0.1_10kbp_output_alignment"
"1361",61,40,1,0.1,10000,"expA1_00001_0040_061_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_061_0.1_10kbp_random_trees.phy","expA1_00001_0040_061_0.1_10kbp_partitions.nex","expA1_00001_0040_061_0.1_10kbp_output_alignment"
"1362",62,40,1,0.1,10000,"expA1_00001_0040_062_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_062_0.1_10kbp_random_trees.phy","expA1_00001_0040_062_0.1_10kbp_partitions.nex","expA1_00001_0040_062_0.1_10kbp_output_alignment"
"1363",63,40,1,0.1,10000,"expA1_00001_0040_063_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_063_0.1_10kbp_random_trees.phy","expA1_00001_0040_063_0.1_10kbp_partitions.nex","expA1_00001_0040_063_0.1_10kbp_output_alignment"
"1364",64,40,1,0.1,10000,"expA1_00001_0040_064_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_064_0.1_10kbp_random_trees.phy","expA1_00001_0040_064_0.1_10kbp_partitions.nex","expA1_00001_0040_064_0.1_10kbp_output_alignment"
"1365",65,40,1,0.1,10000,"expA1_00001_0040_065_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_065_0.1_10kbp_random_trees.phy","expA1_00001_0040_065_0.1_10kbp_partitions.nex","expA1_00001_0040_065_0.1_10kbp_output_alignment"
"1366",66,40,1,0.1,10000,"expA1_00001_0040_066_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_066_0.1_10kbp_random_trees.phy","expA1_00001_0040_066_0.1_10kbp_partitions.nex","expA1_00001_0040_066_0.1_10kbp_output_alignment"
"1367",67,40,1,0.1,10000,"expA1_00001_0040_067_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_067_0.1_10kbp_random_trees.phy","expA1_00001_0040_067_0.1_10kbp_partitions.nex","expA1_00001_0040_067_0.1_10kbp_output_alignment"
"1368",68,40,1,0.1,10000,"expA1_00001_0040_068_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_068_0.1_10kbp_random_trees.phy","expA1_00001_0040_068_0.1_10kbp_partitions.nex","expA1_00001_0040_068_0.1_10kbp_output_alignment"
"1369",69,40,1,0.1,10000,"expA1_00001_0040_069_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_069_0.1_10kbp_random_trees.phy","expA1_00001_0040_069_0.1_10kbp_partitions.nex","expA1_00001_0040_069_0.1_10kbp_output_alignment"
"1370",70,40,1,0.1,10000,"expA1_00001_0040_070_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_070_0.1_10kbp_random_trees.phy","expA1_00001_0040_070_0.1_10kbp_partitions.nex","expA1_00001_0040_070_0.1_10kbp_output_alignment"
"1371",71,40,1,0.1,10000,"expA1_00001_0040_071_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_071_0.1_10kbp_random_trees.phy","expA1_00001_0040_071_0.1_10kbp_partitions.nex","expA1_00001_0040_071_0.1_10kbp_output_alignment"
"1372",72,40,1,0.1,10000,"expA1_00001_0040_072_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_072_0.1_10kbp_random_trees.phy","expA1_00001_0040_072_0.1_10kbp_partitions.nex","expA1_00001_0040_072_0.1_10kbp_output_alignment"
"1373",73,40,1,0.1,10000,"expA1_00001_0040_073_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_073_0.1_10kbp_random_trees.phy","expA1_00001_0040_073_0.1_10kbp_partitions.nex","expA1_00001_0040_073_0.1_10kbp_output_alignment"
"1374",74,40,1,0.1,10000,"expA1_00001_0040_074_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_074_0.1_10kbp_random_trees.phy","expA1_00001_0040_074_0.1_10kbp_partitions.nex","expA1_00001_0040_074_0.1_10kbp_output_alignment"
"1375",75,40,1,0.1,10000,"expA1_00001_0040_075_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_075_0.1_10kbp_random_trees.phy","expA1_00001_0040_075_0.1_10kbp_partitions.nex","expA1_00001_0040_075_0.1_10kbp_output_alignment"
"1376",76,40,1,0.1,10000,"expA1_00001_0040_076_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_076_0.1_10kbp_random_trees.phy","expA1_00001_0040_076_0.1_10kbp_partitions.nex","expA1_00001_0040_076_0.1_10kbp_output_alignment"
"1377",77,40,1,0.1,10000,"expA1_00001_0040_077_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_077_0.1_10kbp_random_trees.phy","expA1_00001_0040_077_0.1_10kbp_partitions.nex","expA1_00001_0040_077_0.1_10kbp_output_alignment"
"1378",78,40,1,0.1,10000,"expA1_00001_0040_078_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_078_0.1_10kbp_random_trees.phy","expA1_00001_0040_078_0.1_10kbp_partitions.nex","expA1_00001_0040_078_0.1_10kbp_output_alignment"
"1379",79,40,1,0.1,10000,"expA1_00001_0040_079_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_079_0.1_10kbp_random_trees.phy","expA1_00001_0040_079_0.1_10kbp_partitions.nex","expA1_00001_0040_079_0.1_10kbp_output_alignment"
"1380",80,40,1,0.1,10000,"expA1_00001_0040_080_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_080_0.1_10kbp_random_trees.phy","expA1_00001_0040_080_0.1_10kbp_partitions.nex","expA1_00001_0040_080_0.1_10kbp_output_alignment"
"1381",81,40,1,0.1,10000,"expA1_00001_0040_081_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_081_0.1_10kbp_random_trees.phy","expA1_00001_0040_081_0.1_10kbp_partitions.nex","expA1_00001_0040_081_0.1_10kbp_output_alignment"
"1382",82,40,1,0.1,10000,"expA1_00001_0040_082_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_082_0.1_10kbp_random_trees.phy","expA1_00001_0040_082_0.1_10kbp_partitions.nex","expA1_00001_0040_082_0.1_10kbp_output_alignment"
"1383",83,40,1,0.1,10000,"expA1_00001_0040_083_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_083_0.1_10kbp_random_trees.phy","expA1_00001_0040_083_0.1_10kbp_partitions.nex","expA1_00001_0040_083_0.1_10kbp_output_alignment"
"1384",84,40,1,0.1,10000,"expA1_00001_0040_084_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_084_0.1_10kbp_random_trees.phy","expA1_00001_0040_084_0.1_10kbp_partitions.nex","expA1_00001_0040_084_0.1_10kbp_output_alignment"
"1385",85,40,1,0.1,10000,"expA1_00001_0040_085_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_085_0.1_10kbp_random_trees.phy","expA1_00001_0040_085_0.1_10kbp_partitions.nex","expA1_00001_0040_085_0.1_10kbp_output_alignment"
"1386",86,40,1,0.1,10000,"expA1_00001_0040_086_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_086_0.1_10kbp_random_trees.phy","expA1_00001_0040_086_0.1_10kbp_partitions.nex","expA1_00001_0040_086_0.1_10kbp_output_alignment"
"1387",87,40,1,0.1,10000,"expA1_00001_0040_087_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_087_0.1_10kbp_random_trees.phy","expA1_00001_0040_087_0.1_10kbp_partitions.nex","expA1_00001_0040_087_0.1_10kbp_output_alignment"
"1388",88,40,1,0.1,10000,"expA1_00001_0040_088_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_088_0.1_10kbp_random_trees.phy","expA1_00001_0040_088_0.1_10kbp_partitions.nex","expA1_00001_0040_088_0.1_10kbp_output_alignment"
"1389",89,40,1,0.1,10000,"expA1_00001_0040_089_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_089_0.1_10kbp_random_trees.phy","expA1_00001_0040_089_0.1_10kbp_partitions.nex","expA1_00001_0040_089_0.1_10kbp_output_alignment"
"1390",90,40,1,0.1,10000,"expA1_00001_0040_090_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_090_0.1_10kbp_random_trees.phy","expA1_00001_0040_090_0.1_10kbp_partitions.nex","expA1_00001_0040_090_0.1_10kbp_output_alignment"
"1391",91,40,1,0.1,10000,"expA1_00001_0040_091_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_091_0.1_10kbp_random_trees.phy","expA1_00001_0040_091_0.1_10kbp_partitions.nex","expA1_00001_0040_091_0.1_10kbp_output_alignment"
"1392",92,40,1,0.1,10000,"expA1_00001_0040_092_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_092_0.1_10kbp_random_trees.phy","expA1_00001_0040_092_0.1_10kbp_partitions.nex","expA1_00001_0040_092_0.1_10kbp_output_alignment"
"1393",93,40,1,0.1,10000,"expA1_00001_0040_093_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_093_0.1_10kbp_random_trees.phy","expA1_00001_0040_093_0.1_10kbp_partitions.nex","expA1_00001_0040_093_0.1_10kbp_output_alignment"
"1394",94,40,1,0.1,10000,"expA1_00001_0040_094_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_094_0.1_10kbp_random_trees.phy","expA1_00001_0040_094_0.1_10kbp_partitions.nex","expA1_00001_0040_094_0.1_10kbp_output_alignment"
"1395",95,40,1,0.1,10000,"expA1_00001_0040_095_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_095_0.1_10kbp_random_trees.phy","expA1_00001_0040_095_0.1_10kbp_partitions.nex","expA1_00001_0040_095_0.1_10kbp_output_alignment"
"1396",96,40,1,0.1,10000,"expA1_00001_0040_096_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_096_0.1_10kbp_random_trees.phy","expA1_00001_0040_096_0.1_10kbp_partitions.nex","expA1_00001_0040_096_0.1_10kbp_output_alignment"
"1397",97,40,1,0.1,10000,"expA1_00001_0040_097_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_097_0.1_10kbp_random_trees.phy","expA1_00001_0040_097_0.1_10kbp_partitions.nex","expA1_00001_0040_097_0.1_10kbp_output_alignment"
"1398",98,40,1,0.1,10000,"expA1_00001_0040_098_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_098_0.1_10kbp_random_trees.phy","expA1_00001_0040_098_0.1_10kbp_partitions.nex","expA1_00001_0040_098_0.1_10kbp_output_alignment"
"1399",99,40,1,0.1,10000,"expA1_00001_0040_099_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_099_0.1_10kbp_random_trees.phy","expA1_00001_0040_099_0.1_10kbp_partitions.nex","expA1_00001_0040_099_0.1_10kbp_output_alignment"
"1400",100,40,1,0.1,10000,"expA1_00001_0040_100_0.1_10kbp","JC",NA,"DNA","expA1_00001_0040_100_0.1_10kbp_random_trees.phy","expA1_00001_0040_100_0.1_10kbp_partitions.nex","expA1_00001_0040_100_0.1_10kbp_output_alignment"
"1401",1,50,1,0.1,10000,"expA1_00001_0050_001_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_001_0.1_10kbp_random_trees.phy","expA1_00001_0050_001_0.1_10kbp_partitions.nex","expA1_00001_0050_001_0.1_10kbp_output_alignment"
"1402",2,50,1,0.1,10000,"expA1_00001_0050_002_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_002_0.1_10kbp_random_trees.phy","expA1_00001_0050_002_0.1_10kbp_partitions.nex","expA1_00001_0050_002_0.1_10kbp_output_alignment"
"1403",3,50,1,0.1,10000,"expA1_00001_0050_003_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_003_0.1_10kbp_random_trees.phy","expA1_00001_0050_003_0.1_10kbp_partitions.nex","expA1_00001_0050_003_0.1_10kbp_output_alignment"
"1404",4,50,1,0.1,10000,"expA1_00001_0050_004_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_004_0.1_10kbp_random_trees.phy","expA1_00001_0050_004_0.1_10kbp_partitions.nex","expA1_00001_0050_004_0.1_10kbp_output_alignment"
"1405",5,50,1,0.1,10000,"expA1_00001_0050_005_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_005_0.1_10kbp_random_trees.phy","expA1_00001_0050_005_0.1_10kbp_partitions.nex","expA1_00001_0050_005_0.1_10kbp_output_alignment"
"1406",6,50,1,0.1,10000,"expA1_00001_0050_006_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_006_0.1_10kbp_random_trees.phy","expA1_00001_0050_006_0.1_10kbp_partitions.nex","expA1_00001_0050_006_0.1_10kbp_output_alignment"
"1407",7,50,1,0.1,10000,"expA1_00001_0050_007_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_007_0.1_10kbp_random_trees.phy","expA1_00001_0050_007_0.1_10kbp_partitions.nex","expA1_00001_0050_007_0.1_10kbp_output_alignment"
"1408",8,50,1,0.1,10000,"expA1_00001_0050_008_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_008_0.1_10kbp_random_trees.phy","expA1_00001_0050_008_0.1_10kbp_partitions.nex","expA1_00001_0050_008_0.1_10kbp_output_alignment"
"1409",9,50,1,0.1,10000,"expA1_00001_0050_009_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_009_0.1_10kbp_random_trees.phy","expA1_00001_0050_009_0.1_10kbp_partitions.nex","expA1_00001_0050_009_0.1_10kbp_output_alignment"
"1410",10,50,1,0.1,10000,"expA1_00001_0050_010_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_010_0.1_10kbp_random_trees.phy","expA1_00001_0050_010_0.1_10kbp_partitions.nex","expA1_00001_0050_010_0.1_10kbp_output_alignment"
"1411",11,50,1,0.1,10000,"expA1_00001_0050_011_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_011_0.1_10kbp_random_trees.phy","expA1_00001_0050_011_0.1_10kbp_partitions.nex","expA1_00001_0050_011_0.1_10kbp_output_alignment"
"1412",12,50,1,0.1,10000,"expA1_00001_0050_012_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_012_0.1_10kbp_random_trees.phy","expA1_00001_0050_012_0.1_10kbp_partitions.nex","expA1_00001_0050_012_0.1_10kbp_output_alignment"
"1413",13,50,1,0.1,10000,"expA1_00001_0050_013_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_013_0.1_10kbp_random_trees.phy","expA1_00001_0050_013_0.1_10kbp_partitions.nex","expA1_00001_0050_013_0.1_10kbp_output_alignment"
"1414",14,50,1,0.1,10000,"expA1_00001_0050_014_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_014_0.1_10kbp_random_trees.phy","expA1_00001_0050_014_0.1_10kbp_partitions.nex","expA1_00001_0050_014_0.1_10kbp_output_alignment"
"1415",15,50,1,0.1,10000,"expA1_00001_0050_015_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_015_0.1_10kbp_random_trees.phy","expA1_00001_0050_015_0.1_10kbp_partitions.nex","expA1_00001_0050_015_0.1_10kbp_output_alignment"
"1416",16,50,1,0.1,10000,"expA1_00001_0050_016_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_016_0.1_10kbp_random_trees.phy","expA1_00001_0050_016_0.1_10kbp_partitions.nex","expA1_00001_0050_016_0.1_10kbp_output_alignment"
"1417",17,50,1,0.1,10000,"expA1_00001_0050_017_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_017_0.1_10kbp_random_trees.phy","expA1_00001_0050_017_0.1_10kbp_partitions.nex","expA1_00001_0050_017_0.1_10kbp_output_alignment"
"1418",18,50,1,0.1,10000,"expA1_00001_0050_018_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_018_0.1_10kbp_random_trees.phy","expA1_00001_0050_018_0.1_10kbp_partitions.nex","expA1_00001_0050_018_0.1_10kbp_output_alignment"
"1419",19,50,1,0.1,10000,"expA1_00001_0050_019_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_019_0.1_10kbp_random_trees.phy","expA1_00001_0050_019_0.1_10kbp_partitions.nex","expA1_00001_0050_019_0.1_10kbp_output_alignment"
"1420",20,50,1,0.1,10000,"expA1_00001_0050_020_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_020_0.1_10kbp_random_trees.phy","expA1_00001_0050_020_0.1_10kbp_partitions.nex","expA1_00001_0050_020_0.1_10kbp_output_alignment"
"1421",21,50,1,0.1,10000,"expA1_00001_0050_021_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_021_0.1_10kbp_random_trees.phy","expA1_00001_0050_021_0.1_10kbp_partitions.nex","expA1_00001_0050_021_0.1_10kbp_output_alignment"
"1422",22,50,1,0.1,10000,"expA1_00001_0050_022_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_022_0.1_10kbp_random_trees.phy","expA1_00001_0050_022_0.1_10kbp_partitions.nex","expA1_00001_0050_022_0.1_10kbp_output_alignment"
"1423",23,50,1,0.1,10000,"expA1_00001_0050_023_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_023_0.1_10kbp_random_trees.phy","expA1_00001_0050_023_0.1_10kbp_partitions.nex","expA1_00001_0050_023_0.1_10kbp_output_alignment"
"1424",24,50,1,0.1,10000,"expA1_00001_0050_024_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_024_0.1_10kbp_random_trees.phy","expA1_00001_0050_024_0.1_10kbp_partitions.nex","expA1_00001_0050_024_0.1_10kbp_output_alignment"
"1425",25,50,1,0.1,10000,"expA1_00001_0050_025_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_025_0.1_10kbp_random_trees.phy","expA1_00001_0050_025_0.1_10kbp_partitions.nex","expA1_00001_0050_025_0.1_10kbp_output_alignment"
"1426",26,50,1,0.1,10000,"expA1_00001_0050_026_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_026_0.1_10kbp_random_trees.phy","expA1_00001_0050_026_0.1_10kbp_partitions.nex","expA1_00001_0050_026_0.1_10kbp_output_alignment"
"1427",27,50,1,0.1,10000,"expA1_00001_0050_027_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_027_0.1_10kbp_random_trees.phy","expA1_00001_0050_027_0.1_10kbp_partitions.nex","expA1_00001_0050_027_0.1_10kbp_output_alignment"
"1428",28,50,1,0.1,10000,"expA1_00001_0050_028_0.1_10kbp","JC",NA,"DNA","expA1_00001_0050_028_0.1_10kbp_random_trees.phy","expA1_00001_0050_028_0.1_10kbp_partitions.nex","expA1_00001_0050_028_0.1_10kbp_output_alignment"
