"row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file","identical_sequences_present","number_unique_taxa","NetworkTreelikenessTest","network_num_splits","network_num_trivial_splits","network_num_nontrivial_splits","confidence_network_num_splits","confidence_network_num_trivial_splits","confidence_network_num_nontrivial_splits","tree_num_splits","tree_num_trivial_splits","tree_num_nontrivial_splits"
2804,4,100,9,1,"expA2_00009_0100_004_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_004_1_30kbp/expA2_00009_0100_004_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_004_1_30kbp/expA2_00009_0100_004_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_004_1_30kbp/expA2_00009_0100_004_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",1491,100,1391,262,100,162,197,100,97
805,5,100,9,1,"expA2_00009_0100_005_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_005_1_10kbp/expA2_00009_0100_005_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_005_1_10kbp/expA2_00009_0100_005_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_005_1_10kbp/expA2_00009_0100_005_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",4185,100,4085,209,100,109,197,100,97
1805,5,100,9,1,"expA2_00009_0100_005_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_005_1_20kbp/expA2_00009_0100_005_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_005_1_20kbp/expA2_00009_0100_005_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_005_1_20kbp/expA2_00009_0100_005_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",4417,100,4317,198,100,98,197,100,97
2805,5,100,9,1,"expA2_00009_0100_005_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_005_1_30kbp/expA2_00009_0100_005_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_005_1_30kbp/expA2_00009_0100_005_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_005_1_30kbp/expA2_00009_0100_005_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",1630,100,1530,239,100,139,197,100,97
806,6,100,9,1,"expA2_00009_0100_006_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_006_1_10kbp/expA2_00009_0100_006_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_006_1_10kbp/expA2_00009_0100_006_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_006_1_10kbp/expA2_00009_0100_006_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2265,100,2165,221,100,121,197,100,97
1806,6,100,9,1,"expA2_00009_0100_006_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_006_1_20kbp/expA2_00009_0100_006_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_006_1_20kbp/expA2_00009_0100_006_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_006_1_20kbp/expA2_00009_0100_006_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2787,100,2687,232,100,132,197,100,97
2806,6,100,9,1,"expA2_00009_0100_006_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_006_1_30kbp/expA2_00009_0100_006_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_006_1_30kbp/expA2_00009_0100_006_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_006_1_30kbp/expA2_00009_0100_006_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",1773,100,1673,272,100,172,197,100,97
807,7,100,9,1,"expA2_00009_0100_007_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_007_1_10kbp/expA2_00009_0100_007_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_007_1_10kbp/expA2_00009_0100_007_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_007_1_10kbp/expA2_00009_0100_007_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",5081,100,4981,185,100,85,197,100,97
1807,7,100,9,1,"expA2_00009_0100_007_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_007_1_20kbp/expA2_00009_0100_007_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_007_1_20kbp/expA2_00009_0100_007_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_007_1_20kbp/expA2_00009_0100_007_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2302,100,2202,224,100,124,197,100,97
2807,7,100,9,1,"expA2_00009_0100_007_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_007_1_30kbp/expA2_00009_0100_007_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_007_1_30kbp/expA2_00009_0100_007_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_007_1_30kbp/expA2_00009_0100_007_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",1876,100,1776,220,100,120,197,100,97
808,8,100,9,1,"expA2_00009_0100_008_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_008_1_10kbp/expA2_00009_0100_008_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_008_1_10kbp/expA2_00009_0100_008_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_008_1_10kbp/expA2_00009_0100_008_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2197,100,2097,217,100,117,197,100,97
1808,8,100,9,1,"expA2_00009_0100_008_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_008_1_20kbp/expA2_00009_0100_008_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_008_1_20kbp/expA2_00009_0100_008_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_008_1_20kbp/expA2_00009_0100_008_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",1999,100,1899,239,99,140,197,100,97
2808,8,100,9,1,"expA2_00009_0100_008_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_008_1_30kbp/expA2_00009_0100_008_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_008_1_30kbp/expA2_00009_0100_008_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_008_1_30kbp/expA2_00009_0100_008_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",1814,100,1714,248,100,148,197,100,97
809,9,100,9,1,"expA2_00009_0100_009_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_009_1_10kbp/expA2_00009_0100_009_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_009_1_10kbp/expA2_00009_0100_009_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_009_1_10kbp/expA2_00009_0100_009_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",3276,100,3176,211,100,111,197,100,97
1809,9,100,9,1,"expA2_00009_0100_009_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_009_1_20kbp/expA2_00009_0100_009_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_009_1_20kbp/expA2_00009_0100_009_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_009_1_20kbp/expA2_00009_0100_009_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2803,100,2703,212,100,112,197,100,97
2809,9,100,9,1,"expA2_00009_0100_009_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_009_1_30kbp/expA2_00009_0100_009_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_009_1_30kbp/expA2_00009_0100_009_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_009_1_30kbp/expA2_00009_0100_009_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",1931,100,1831,254,100,154,197,100,97
810,10,100,9,1,"expA2_00009_0100_010_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_010_1_10kbp/expA2_00009_0100_010_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_010_1_10kbp/expA2_00009_0100_010_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_010_1_10kbp/expA2_00009_0100_010_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",3088,100,2988,209,100,109,197,100,97
1810,10,100,9,1,"expA2_00009_0100_010_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_010_1_20kbp/expA2_00009_0100_010_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_010_1_20kbp/expA2_00009_0100_010_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_010_1_20kbp/expA2_00009_0100_010_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2125,100,2025,260,100,160,197,100,97
2810,10,100,9,1,"expA2_00009_0100_010_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_010_1_30kbp/expA2_00009_0100_010_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_010_1_30kbp/expA2_00009_0100_010_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_010_1_30kbp/expA2_00009_0100_010_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",4162,100,4062,209,100,109,197,100,97
811,11,100,9,1,"expA2_00009_0100_011_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_011_1_10kbp/expA2_00009_0100_011_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_011_1_10kbp/expA2_00009_0100_011_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_011_1_10kbp/expA2_00009_0100_011_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2275,100,2175,193,100,93,197,100,97
1811,11,100,9,1,"expA2_00009_0100_011_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_011_1_20kbp/expA2_00009_0100_011_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_011_1_20kbp/expA2_00009_0100_011_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_011_1_20kbp/expA2_00009_0100_011_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",1448,100,1348,248,100,148,197,100,97
2811,11,100,9,1,"expA2_00009_0100_011_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_011_1_30kbp/expA2_00009_0100_011_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_011_1_30kbp/expA2_00009_0100_011_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_011_1_30kbp/expA2_00009_0100_011_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",2556,100,2456,240,100,140,197,100,97
812,12,100,9,1,"expA2_00009_0100_012_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_012_1_10kbp/expA2_00009_0100_012_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_012_1_10kbp/expA2_00009_0100_012_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_012_1_10kbp/expA2_00009_0100_012_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2578,100,2478,209,100,109,197,100,97
1812,12,100,9,1,"expA2_00009_0100_012_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_012_1_20kbp/expA2_00009_0100_012_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_012_1_20kbp/expA2_00009_0100_012_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_012_1_20kbp/expA2_00009_0100_012_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2305,100,2205,231,100,131,197,100,97
2812,12,100,9,1,"expA2_00009_0100_012_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_012_1_30kbp/expA2_00009_0100_012_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_012_1_30kbp/expA2_00009_0100_012_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_012_1_30kbp/expA2_00009_0100_012_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",3069,100,2969,245,100,145,197,100,97
813,13,100,9,1,"expA2_00009_0100_013_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_013_1_10kbp/expA2_00009_0100_013_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_013_1_10kbp/expA2_00009_0100_013_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_013_1_10kbp/expA2_00009_0100_013_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",3985,100,3885,215,100,115,197,100,97
1813,13,100,9,1,"expA2_00009_0100_013_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_013_1_20kbp/expA2_00009_0100_013_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_013_1_20kbp/expA2_00009_0100_013_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_013_1_20kbp/expA2_00009_0100_013_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2430,100,2330,209,100,109,197,100,97
2813,13,100,9,1,"expA2_00009_0100_013_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_013_1_30kbp/expA2_00009_0100_013_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_013_1_30kbp/expA2_00009_0100_013_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_013_1_30kbp/expA2_00009_0100_013_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",1945,100,1845,243,100,143,197,100,97
814,14,100,9,1,"expA2_00009_0100_014_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_014_1_10kbp/expA2_00009_0100_014_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_014_1_10kbp/expA2_00009_0100_014_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_014_1_10kbp/expA2_00009_0100_014_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2717,100,2617,196,100,96,197,100,97
1814,14,100,9,1,"expA2_00009_0100_014_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_014_1_20kbp/expA2_00009_0100_014_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_014_1_20kbp/expA2_00009_0100_014_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_014_1_20kbp/expA2_00009_0100_014_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",1904,100,1804,256,100,156,197,100,97
2814,14,100,9,1,"expA2_00009_0100_014_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_014_1_30kbp/expA2_00009_0100_014_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_014_1_30kbp/expA2_00009_0100_014_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_014_1_30kbp/expA2_00009_0100_014_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",2259,100,2159,249,100,149,197,100,97
815,15,100,9,1,"expA2_00009_0100_015_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_015_1_10kbp/expA2_00009_0100_015_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_015_1_10kbp/expA2_00009_0100_015_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_015_1_10kbp/expA2_00009_0100_015_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",3004,100,2904,213,100,113,197,100,97
1815,15,100,9,1,"expA2_00009_0100_015_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_015_1_20kbp/expA2_00009_0100_015_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_015_1_20kbp/expA2_00009_0100_015_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_015_1_20kbp/expA2_00009_0100_015_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",3246,100,3146,205,100,105,197,100,97
2815,15,100,9,1,"expA2_00009_0100_015_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_015_1_30kbp/expA2_00009_0100_015_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_015_1_30kbp/expA2_00009_0100_015_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_015_1_30kbp/expA2_00009_0100_015_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",2325,100,2225,266,100,166,197,100,97
816,16,100,9,1,"expA2_00009_0100_016_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_016_1_10kbp/expA2_00009_0100_016_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_016_1_10kbp/expA2_00009_0100_016_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_016_1_10kbp/expA2_00009_0100_016_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2277,100,2177,204,99,105,197,100,97
1816,16,100,9,1,"expA2_00009_0100_016_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_016_1_20kbp/expA2_00009_0100_016_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_016_1_20kbp/expA2_00009_0100_016_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_016_1_20kbp/expA2_00009_0100_016_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2755,100,2655,234,100,134,197,100,97
2816,16,100,9,1,"expA2_00009_0100_016_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_016_1_30kbp/expA2_00009_0100_016_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_016_1_30kbp/expA2_00009_0100_016_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_016_1_30kbp/expA2_00009_0100_016_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",2312,100,2212,241,100,141,197,100,97
817,17,100,9,1,"expA2_00009_0100_017_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_017_1_10kbp/expA2_00009_0100_017_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_017_1_10kbp/expA2_00009_0100_017_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_017_1_10kbp/expA2_00009_0100_017_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2309,100,2209,207,100,107,197,100,97
1817,17,100,9,1,"expA2_00009_0100_017_1_20kbp","JC",NA,20000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_017_1_20kbp/expA2_00009_0100_017_1_20kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_017_1_20kbp/expA2_00009_0100_017_1_20kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_017_1_20kbp/expA2_00009_0100_017_1_20kbp_output_alignment.fa",FALSE,100,"Non-treelike",2469,100,2369,232,100,132,197,100,97
2817,17,100,9,1,"expA2_00009_0100_017_1_30kbp","JC",NA,30000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_017_1_30kbp/expA2_00009_0100_017_1_30kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_017_1_30kbp/expA2_00009_0100_017_1_30kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_017_1_30kbp/expA2_00009_0100_017_1_30kbp_output_alignment.fa",FALSE,100,"Non-treelike",2133,100,2033,237,100,137,197,100,97
818,18,100,9,1,"expA2_00009_0100_018_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_018_1_10kbp/expA2_00009_0100_018_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_018_1_10kbp/expA2_00009_0100_018_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00009_0100_018_1_10kbp/expA2_00009_0100_018_1_10kbp_output_alignment.fa",FALSE,100,"Non-treelike",2350,100,2250,222,100,122,197,100,97
