"","num_reps","num_taxa","num_trees","tree_depth","total_alignment_length","uid","alisim_gene_models","alisim_gene_tree_length","sequence_type","tree_file","partition_file","output_alignment_file"
"8738",38,100,8,1,90000,"expA2_00008_0100_038_1_90kbp","JC",NA,"DNA","expA2_00008_0100_038_1_90kbp_random_trees.phy","expA2_00008_0100_038_1_90kbp_partitions.nex","expA2_00008_0100_038_1_90kbp_output_alignment"
"8739",39,100,8,1,90000,"expA2_00008_0100_039_1_90kbp","JC",NA,"DNA","expA2_00008_0100_039_1_90kbp_random_trees.phy","expA2_00008_0100_039_1_90kbp_partitions.nex","expA2_00008_0100_039_1_90kbp_output_alignment"
"8740",40,100,8,1,90000,"expA2_00008_0100_040_1_90kbp","JC",NA,"DNA","expA2_00008_0100_040_1_90kbp_random_trees.phy","expA2_00008_0100_040_1_90kbp_partitions.nex","expA2_00008_0100_040_1_90kbp_output_alignment"
"8741",41,100,8,1,90000,"expA2_00008_0100_041_1_90kbp","JC",NA,"DNA","expA2_00008_0100_041_1_90kbp_random_trees.phy","expA2_00008_0100_041_1_90kbp_partitions.nex","expA2_00008_0100_041_1_90kbp_output_alignment"
"8742",42,100,8,1,90000,"expA2_00008_0100_042_1_90kbp","JC",NA,"DNA","expA2_00008_0100_042_1_90kbp_random_trees.phy","expA2_00008_0100_042_1_90kbp_partitions.nex","expA2_00008_0100_042_1_90kbp_output_alignment"
"8743",43,100,8,1,90000,"expA2_00008_0100_043_1_90kbp","JC",NA,"DNA","expA2_00008_0100_043_1_90kbp_random_trees.phy","expA2_00008_0100_043_1_90kbp_partitions.nex","expA2_00008_0100_043_1_90kbp_output_alignment"
"8744",44,100,8,1,90000,"expA2_00008_0100_044_1_90kbp","JC",NA,"DNA","expA2_00008_0100_044_1_90kbp_random_trees.phy","expA2_00008_0100_044_1_90kbp_partitions.nex","expA2_00008_0100_044_1_90kbp_output_alignment"
"8745",45,100,8,1,90000,"expA2_00008_0100_045_1_90kbp","JC",NA,"DNA","expA2_00008_0100_045_1_90kbp_random_trees.phy","expA2_00008_0100_045_1_90kbp_partitions.nex","expA2_00008_0100_045_1_90kbp_output_alignment"
"8746",46,100,8,1,90000,"expA2_00008_0100_046_1_90kbp","JC",NA,"DNA","expA2_00008_0100_046_1_90kbp_random_trees.phy","expA2_00008_0100_046_1_90kbp_partitions.nex","expA2_00008_0100_046_1_90kbp_output_alignment"
"8747",47,100,8,1,90000,"expA2_00008_0100_047_1_90kbp","JC",NA,"DNA","expA2_00008_0100_047_1_90kbp_random_trees.phy","expA2_00008_0100_047_1_90kbp_partitions.nex","expA2_00008_0100_047_1_90kbp_output_alignment"
"8748",48,100,8,1,90000,"expA2_00008_0100_048_1_90kbp","JC",NA,"DNA","expA2_00008_0100_048_1_90kbp_random_trees.phy","expA2_00008_0100_048_1_90kbp_partitions.nex","expA2_00008_0100_048_1_90kbp_output_alignment"
"8749",49,100,8,1,90000,"expA2_00008_0100_049_1_90kbp","JC",NA,"DNA","expA2_00008_0100_049_1_90kbp_random_trees.phy","expA2_00008_0100_049_1_90kbp_partitions.nex","expA2_00008_0100_049_1_90kbp_output_alignment"
"8750",50,100,8,1,90000,"expA2_00008_0100_050_1_90kbp","JC",NA,"DNA","expA2_00008_0100_050_1_90kbp_random_trees.phy","expA2_00008_0100_050_1_90kbp_partitions.nex","expA2_00008_0100_050_1_90kbp_output_alignment"
"8751",51,100,8,1,90000,"expA2_00008_0100_051_1_90kbp","JC",NA,"DNA","expA2_00008_0100_051_1_90kbp_random_trees.phy","expA2_00008_0100_051_1_90kbp_partitions.nex","expA2_00008_0100_051_1_90kbp_output_alignment"
"8752",52,100,8,1,90000,"expA2_00008_0100_052_1_90kbp","JC",NA,"DNA","expA2_00008_0100_052_1_90kbp_random_trees.phy","expA2_00008_0100_052_1_90kbp_partitions.nex","expA2_00008_0100_052_1_90kbp_output_alignment"
"8753",53,100,8,1,90000,"expA2_00008_0100_053_1_90kbp","JC",NA,"DNA","expA2_00008_0100_053_1_90kbp_random_trees.phy","expA2_00008_0100_053_1_90kbp_partitions.nex","expA2_00008_0100_053_1_90kbp_output_alignment"
"8754",54,100,8,1,90000,"expA2_00008_0100_054_1_90kbp","JC",NA,"DNA","expA2_00008_0100_054_1_90kbp_random_trees.phy","expA2_00008_0100_054_1_90kbp_partitions.nex","expA2_00008_0100_054_1_90kbp_output_alignment"
"8755",55,100,8,1,90000,"expA2_00008_0100_055_1_90kbp","JC",NA,"DNA","expA2_00008_0100_055_1_90kbp_random_trees.phy","expA2_00008_0100_055_1_90kbp_partitions.nex","expA2_00008_0100_055_1_90kbp_output_alignment"
"8756",56,100,8,1,90000,"expA2_00008_0100_056_1_90kbp","JC",NA,"DNA","expA2_00008_0100_056_1_90kbp_random_trees.phy","expA2_00008_0100_056_1_90kbp_partitions.nex","expA2_00008_0100_056_1_90kbp_output_alignment"
"8757",57,100,8,1,90000,"expA2_00008_0100_057_1_90kbp","JC",NA,"DNA","expA2_00008_0100_057_1_90kbp_random_trees.phy","expA2_00008_0100_057_1_90kbp_partitions.nex","expA2_00008_0100_057_1_90kbp_output_alignment"
"8758",58,100,8,1,90000,"expA2_00008_0100_058_1_90kbp","JC",NA,"DNA","expA2_00008_0100_058_1_90kbp_random_trees.phy","expA2_00008_0100_058_1_90kbp_partitions.nex","expA2_00008_0100_058_1_90kbp_output_alignment"
"8759",59,100,8,1,90000,"expA2_00008_0100_059_1_90kbp","JC",NA,"DNA","expA2_00008_0100_059_1_90kbp_random_trees.phy","expA2_00008_0100_059_1_90kbp_partitions.nex","expA2_00008_0100_059_1_90kbp_output_alignment"
"8760",60,100,8,1,90000,"expA2_00008_0100_060_1_90kbp","JC",NA,"DNA","expA2_00008_0100_060_1_90kbp_random_trees.phy","expA2_00008_0100_060_1_90kbp_partitions.nex","expA2_00008_0100_060_1_90kbp_output_alignment"
"8761",61,100,8,1,90000,"expA2_00008_0100_061_1_90kbp","JC",NA,"DNA","expA2_00008_0100_061_1_90kbp_random_trees.phy","expA2_00008_0100_061_1_90kbp_partitions.nex","expA2_00008_0100_061_1_90kbp_output_alignment"
"8762",62,100,8,1,90000,"expA2_00008_0100_062_1_90kbp","JC",NA,"DNA","expA2_00008_0100_062_1_90kbp_random_trees.phy","expA2_00008_0100_062_1_90kbp_partitions.nex","expA2_00008_0100_062_1_90kbp_output_alignment"
"8763",63,100,8,1,90000,"expA2_00008_0100_063_1_90kbp","JC",NA,"DNA","expA2_00008_0100_063_1_90kbp_random_trees.phy","expA2_00008_0100_063_1_90kbp_partitions.nex","expA2_00008_0100_063_1_90kbp_output_alignment"
"8764",64,100,8,1,90000,"expA2_00008_0100_064_1_90kbp","JC",NA,"DNA","expA2_00008_0100_064_1_90kbp_random_trees.phy","expA2_00008_0100_064_1_90kbp_partitions.nex","expA2_00008_0100_064_1_90kbp_output_alignment"
"8765",65,100,8,1,90000,"expA2_00008_0100_065_1_90kbp","JC",NA,"DNA","expA2_00008_0100_065_1_90kbp_random_trees.phy","expA2_00008_0100_065_1_90kbp_partitions.nex","expA2_00008_0100_065_1_90kbp_output_alignment"
"8766",66,100,8,1,90000,"expA2_00008_0100_066_1_90kbp","JC",NA,"DNA","expA2_00008_0100_066_1_90kbp_random_trees.phy","expA2_00008_0100_066_1_90kbp_partitions.nex","expA2_00008_0100_066_1_90kbp_output_alignment"
"8767",67,100,8,1,90000,"expA2_00008_0100_067_1_90kbp","JC",NA,"DNA","expA2_00008_0100_067_1_90kbp_random_trees.phy","expA2_00008_0100_067_1_90kbp_partitions.nex","expA2_00008_0100_067_1_90kbp_output_alignment"
"8768",68,100,8,1,90000,"expA2_00008_0100_068_1_90kbp","JC",NA,"DNA","expA2_00008_0100_068_1_90kbp_random_trees.phy","expA2_00008_0100_068_1_90kbp_partitions.nex","expA2_00008_0100_068_1_90kbp_output_alignment"
"8769",69,100,8,1,90000,"expA2_00008_0100_069_1_90kbp","JC",NA,"DNA","expA2_00008_0100_069_1_90kbp_random_trees.phy","expA2_00008_0100_069_1_90kbp_partitions.nex","expA2_00008_0100_069_1_90kbp_output_alignment"
"8770",70,100,8,1,90000,"expA2_00008_0100_070_1_90kbp","JC",NA,"DNA","expA2_00008_0100_070_1_90kbp_random_trees.phy","expA2_00008_0100_070_1_90kbp_partitions.nex","expA2_00008_0100_070_1_90kbp_output_alignment"
"8771",71,100,8,1,90000,"expA2_00008_0100_071_1_90kbp","JC",NA,"DNA","expA2_00008_0100_071_1_90kbp_random_trees.phy","expA2_00008_0100_071_1_90kbp_partitions.nex","expA2_00008_0100_071_1_90kbp_output_alignment"
"8772",72,100,8,1,90000,"expA2_00008_0100_072_1_90kbp","JC",NA,"DNA","expA2_00008_0100_072_1_90kbp_random_trees.phy","expA2_00008_0100_072_1_90kbp_partitions.nex","expA2_00008_0100_072_1_90kbp_output_alignment"
"8773",73,100,8,1,90000,"expA2_00008_0100_073_1_90kbp","JC",NA,"DNA","expA2_00008_0100_073_1_90kbp_random_trees.phy","expA2_00008_0100_073_1_90kbp_partitions.nex","expA2_00008_0100_073_1_90kbp_output_alignment"
"8774",74,100,8,1,90000,"expA2_00008_0100_074_1_90kbp","JC",NA,"DNA","expA2_00008_0100_074_1_90kbp_random_trees.phy","expA2_00008_0100_074_1_90kbp_partitions.nex","expA2_00008_0100_074_1_90kbp_output_alignment"
"8775",75,100,8,1,90000,"expA2_00008_0100_075_1_90kbp","JC",NA,"DNA","expA2_00008_0100_075_1_90kbp_random_trees.phy","expA2_00008_0100_075_1_90kbp_partitions.nex","expA2_00008_0100_075_1_90kbp_output_alignment"
"8776",76,100,8,1,90000,"expA2_00008_0100_076_1_90kbp","JC",NA,"DNA","expA2_00008_0100_076_1_90kbp_random_trees.phy","expA2_00008_0100_076_1_90kbp_partitions.nex","expA2_00008_0100_076_1_90kbp_output_alignment"
"8777",77,100,8,1,90000,"expA2_00008_0100_077_1_90kbp","JC",NA,"DNA","expA2_00008_0100_077_1_90kbp_random_trees.phy","expA2_00008_0100_077_1_90kbp_partitions.nex","expA2_00008_0100_077_1_90kbp_output_alignment"
"8778",78,100,8,1,90000,"expA2_00008_0100_078_1_90kbp","JC",NA,"DNA","expA2_00008_0100_078_1_90kbp_random_trees.phy","expA2_00008_0100_078_1_90kbp_partitions.nex","expA2_00008_0100_078_1_90kbp_output_alignment"
"8779",79,100,8,1,90000,"expA2_00008_0100_079_1_90kbp","JC",NA,"DNA","expA2_00008_0100_079_1_90kbp_random_trees.phy","expA2_00008_0100_079_1_90kbp_partitions.nex","expA2_00008_0100_079_1_90kbp_output_alignment"
"8780",80,100,8,1,90000,"expA2_00008_0100_080_1_90kbp","JC",NA,"DNA","expA2_00008_0100_080_1_90kbp_random_trees.phy","expA2_00008_0100_080_1_90kbp_partitions.nex","expA2_00008_0100_080_1_90kbp_output_alignment"
"8781",81,100,8,1,90000,"expA2_00008_0100_081_1_90kbp","JC",NA,"DNA","expA2_00008_0100_081_1_90kbp_random_trees.phy","expA2_00008_0100_081_1_90kbp_partitions.nex","expA2_00008_0100_081_1_90kbp_output_alignment"
"8782",82,100,8,1,90000,"expA2_00008_0100_082_1_90kbp","JC",NA,"DNA","expA2_00008_0100_082_1_90kbp_random_trees.phy","expA2_00008_0100_082_1_90kbp_partitions.nex","expA2_00008_0100_082_1_90kbp_output_alignment"
"8783",83,100,8,1,90000,"expA2_00008_0100_083_1_90kbp","JC",NA,"DNA","expA2_00008_0100_083_1_90kbp_random_trees.phy","expA2_00008_0100_083_1_90kbp_partitions.nex","expA2_00008_0100_083_1_90kbp_output_alignment"
"8784",84,100,8,1,90000,"expA2_00008_0100_084_1_90kbp","JC",NA,"DNA","expA2_00008_0100_084_1_90kbp_random_trees.phy","expA2_00008_0100_084_1_90kbp_partitions.nex","expA2_00008_0100_084_1_90kbp_output_alignment"
"8785",85,100,8,1,90000,"expA2_00008_0100_085_1_90kbp","JC",NA,"DNA","expA2_00008_0100_085_1_90kbp_random_trees.phy","expA2_00008_0100_085_1_90kbp_partitions.nex","expA2_00008_0100_085_1_90kbp_output_alignment"
"8786",86,100,8,1,90000,"expA2_00008_0100_086_1_90kbp","JC",NA,"DNA","expA2_00008_0100_086_1_90kbp_random_trees.phy","expA2_00008_0100_086_1_90kbp_partitions.nex","expA2_00008_0100_086_1_90kbp_output_alignment"
"8787",87,100,8,1,90000,"expA2_00008_0100_087_1_90kbp","JC",NA,"DNA","expA2_00008_0100_087_1_90kbp_random_trees.phy","expA2_00008_0100_087_1_90kbp_partitions.nex","expA2_00008_0100_087_1_90kbp_output_alignment"
"8788",88,100,8,1,90000,"expA2_00008_0100_088_1_90kbp","JC",NA,"DNA","expA2_00008_0100_088_1_90kbp_random_trees.phy","expA2_00008_0100_088_1_90kbp_partitions.nex","expA2_00008_0100_088_1_90kbp_output_alignment"
"8789",89,100,8,1,90000,"expA2_00008_0100_089_1_90kbp","JC",NA,"DNA","expA2_00008_0100_089_1_90kbp_random_trees.phy","expA2_00008_0100_089_1_90kbp_partitions.nex","expA2_00008_0100_089_1_90kbp_output_alignment"
"8790",90,100,8,1,90000,"expA2_00008_0100_090_1_90kbp","JC",NA,"DNA","expA2_00008_0100_090_1_90kbp_random_trees.phy","expA2_00008_0100_090_1_90kbp_partitions.nex","expA2_00008_0100_090_1_90kbp_output_alignment"
"8791",91,100,8,1,90000,"expA2_00008_0100_091_1_90kbp","JC",NA,"DNA","expA2_00008_0100_091_1_90kbp_random_trees.phy","expA2_00008_0100_091_1_90kbp_partitions.nex","expA2_00008_0100_091_1_90kbp_output_alignment"
"8792",92,100,8,1,90000,"expA2_00008_0100_092_1_90kbp","JC",NA,"DNA","expA2_00008_0100_092_1_90kbp_random_trees.phy","expA2_00008_0100_092_1_90kbp_partitions.nex","expA2_00008_0100_092_1_90kbp_output_alignment"
"8793",93,100,8,1,90000,"expA2_00008_0100_093_1_90kbp","JC",NA,"DNA","expA2_00008_0100_093_1_90kbp_random_trees.phy","expA2_00008_0100_093_1_90kbp_partitions.nex","expA2_00008_0100_093_1_90kbp_output_alignment"
"8794",94,100,8,1,90000,"expA2_00008_0100_094_1_90kbp","JC",NA,"DNA","expA2_00008_0100_094_1_90kbp_random_trees.phy","expA2_00008_0100_094_1_90kbp_partitions.nex","expA2_00008_0100_094_1_90kbp_output_alignment"
"8795",95,100,8,1,90000,"expA2_00008_0100_095_1_90kbp","JC",NA,"DNA","expA2_00008_0100_095_1_90kbp_random_trees.phy","expA2_00008_0100_095_1_90kbp_partitions.nex","expA2_00008_0100_095_1_90kbp_output_alignment"
"8796",96,100,8,1,90000,"expA2_00008_0100_096_1_90kbp","JC",NA,"DNA","expA2_00008_0100_096_1_90kbp_random_trees.phy","expA2_00008_0100_096_1_90kbp_partitions.nex","expA2_00008_0100_096_1_90kbp_output_alignment"
"8797",97,100,8,1,90000,"expA2_00008_0100_097_1_90kbp","JC",NA,"DNA","expA2_00008_0100_097_1_90kbp_random_trees.phy","expA2_00008_0100_097_1_90kbp_partitions.nex","expA2_00008_0100_097_1_90kbp_output_alignment"
"8798",98,100,8,1,90000,"expA2_00008_0100_098_1_90kbp","JC",NA,"DNA","expA2_00008_0100_098_1_90kbp_random_trees.phy","expA2_00008_0100_098_1_90kbp_partitions.nex","expA2_00008_0100_098_1_90kbp_output_alignment"
"8799",99,100,8,1,90000,"expA2_00008_0100_099_1_90kbp","JC",NA,"DNA","expA2_00008_0100_099_1_90kbp_random_trees.phy","expA2_00008_0100_099_1_90kbp_partitions.nex","expA2_00008_0100_099_1_90kbp_output_alignment"
"8800",100,100,8,1,90000,"expA2_00008_0100_100_1_90kbp","JC",NA,"DNA","expA2_00008_0100_100_1_90kbp_random_trees.phy","expA2_00008_0100_100_1_90kbp_partitions.nex","expA2_00008_0100_100_1_90kbp_output_alignment"
"8801",1,100,9,1,90000,"expA2_00009_0100_001_1_90kbp","JC",NA,"DNA","expA2_00009_0100_001_1_90kbp_random_trees.phy","expA2_00009_0100_001_1_90kbp_partitions.nex","expA2_00009_0100_001_1_90kbp_output_alignment"
"8802",2,100,9,1,90000,"expA2_00009_0100_002_1_90kbp","JC",NA,"DNA","expA2_00009_0100_002_1_90kbp_random_trees.phy","expA2_00009_0100_002_1_90kbp_partitions.nex","expA2_00009_0100_002_1_90kbp_output_alignment"
"8803",3,100,9,1,90000,"expA2_00009_0100_003_1_90kbp","JC",NA,"DNA","expA2_00009_0100_003_1_90kbp_random_trees.phy","expA2_00009_0100_003_1_90kbp_partitions.nex","expA2_00009_0100_003_1_90kbp_output_alignment"
"8804",4,100,9,1,90000,"expA2_00009_0100_004_1_90kbp","JC",NA,"DNA","expA2_00009_0100_004_1_90kbp_random_trees.phy","expA2_00009_0100_004_1_90kbp_partitions.nex","expA2_00009_0100_004_1_90kbp_output_alignment"
"8805",5,100,9,1,90000,"expA2_00009_0100_005_1_90kbp","JC",NA,"DNA","expA2_00009_0100_005_1_90kbp_random_trees.phy","expA2_00009_0100_005_1_90kbp_partitions.nex","expA2_00009_0100_005_1_90kbp_output_alignment"
"8806",6,100,9,1,90000,"expA2_00009_0100_006_1_90kbp","JC",NA,"DNA","expA2_00009_0100_006_1_90kbp_random_trees.phy","expA2_00009_0100_006_1_90kbp_partitions.nex","expA2_00009_0100_006_1_90kbp_output_alignment"
"8807",7,100,9,1,90000,"expA2_00009_0100_007_1_90kbp","JC",NA,"DNA","expA2_00009_0100_007_1_90kbp_random_trees.phy","expA2_00009_0100_007_1_90kbp_partitions.nex","expA2_00009_0100_007_1_90kbp_output_alignment"
"8808",8,100,9,1,90000,"expA2_00009_0100_008_1_90kbp","JC",NA,"DNA","expA2_00009_0100_008_1_90kbp_random_trees.phy","expA2_00009_0100_008_1_90kbp_partitions.nex","expA2_00009_0100_008_1_90kbp_output_alignment"
"8809",9,100,9,1,90000,"expA2_00009_0100_009_1_90kbp","JC",NA,"DNA","expA2_00009_0100_009_1_90kbp_random_trees.phy","expA2_00009_0100_009_1_90kbp_partitions.nex","expA2_00009_0100_009_1_90kbp_output_alignment"
"8810",10,100,9,1,90000,"expA2_00009_0100_010_1_90kbp","JC",NA,"DNA","expA2_00009_0100_010_1_90kbp_random_trees.phy","expA2_00009_0100_010_1_90kbp_partitions.nex","expA2_00009_0100_010_1_90kbp_output_alignment"
"8811",11,100,9,1,90000,"expA2_00009_0100_011_1_90kbp","JC",NA,"DNA","expA2_00009_0100_011_1_90kbp_random_trees.phy","expA2_00009_0100_011_1_90kbp_partitions.nex","expA2_00009_0100_011_1_90kbp_output_alignment"
"8812",12,100,9,1,90000,"expA2_00009_0100_012_1_90kbp","JC",NA,"DNA","expA2_00009_0100_012_1_90kbp_random_trees.phy","expA2_00009_0100_012_1_90kbp_partitions.nex","expA2_00009_0100_012_1_90kbp_output_alignment"
"8813",13,100,9,1,90000,"expA2_00009_0100_013_1_90kbp","JC",NA,"DNA","expA2_00009_0100_013_1_90kbp_random_trees.phy","expA2_00009_0100_013_1_90kbp_partitions.nex","expA2_00009_0100_013_1_90kbp_output_alignment"
"8814",14,100,9,1,90000,"expA2_00009_0100_014_1_90kbp","JC",NA,"DNA","expA2_00009_0100_014_1_90kbp_random_trees.phy","expA2_00009_0100_014_1_90kbp_partitions.nex","expA2_00009_0100_014_1_90kbp_output_alignment"
"8815",15,100,9,1,90000,"expA2_00009_0100_015_1_90kbp","JC",NA,"DNA","expA2_00009_0100_015_1_90kbp_random_trees.phy","expA2_00009_0100_015_1_90kbp_partitions.nex","expA2_00009_0100_015_1_90kbp_output_alignment"
"8816",16,100,9,1,90000,"expA2_00009_0100_016_1_90kbp","JC",NA,"DNA","expA2_00009_0100_016_1_90kbp_random_trees.phy","expA2_00009_0100_016_1_90kbp_partitions.nex","expA2_00009_0100_016_1_90kbp_output_alignment"
"8817",17,100,9,1,90000,"expA2_00009_0100_017_1_90kbp","JC",NA,"DNA","expA2_00009_0100_017_1_90kbp_random_trees.phy","expA2_00009_0100_017_1_90kbp_partitions.nex","expA2_00009_0100_017_1_90kbp_output_alignment"
"8818",18,100,9,1,90000,"expA2_00009_0100_018_1_90kbp","JC",NA,"DNA","expA2_00009_0100_018_1_90kbp_random_trees.phy","expA2_00009_0100_018_1_90kbp_partitions.nex","expA2_00009_0100_018_1_90kbp_output_alignment"
"8819",19,100,9,1,90000,"expA2_00009_0100_019_1_90kbp","JC",NA,"DNA","expA2_00009_0100_019_1_90kbp_random_trees.phy","expA2_00009_0100_019_1_90kbp_partitions.nex","expA2_00009_0100_019_1_90kbp_output_alignment"
"8820",20,100,9,1,90000,"expA2_00009_0100_020_1_90kbp","JC",NA,"DNA","expA2_00009_0100_020_1_90kbp_random_trees.phy","expA2_00009_0100_020_1_90kbp_partitions.nex","expA2_00009_0100_020_1_90kbp_output_alignment"
"8821",21,100,9,1,90000,"expA2_00009_0100_021_1_90kbp","JC",NA,"DNA","expA2_00009_0100_021_1_90kbp_random_trees.phy","expA2_00009_0100_021_1_90kbp_partitions.nex","expA2_00009_0100_021_1_90kbp_output_alignment"
"8822",22,100,9,1,90000,"expA2_00009_0100_022_1_90kbp","JC",NA,"DNA","expA2_00009_0100_022_1_90kbp_random_trees.phy","expA2_00009_0100_022_1_90kbp_partitions.nex","expA2_00009_0100_022_1_90kbp_output_alignment"
"8823",23,100,9,1,90000,"expA2_00009_0100_023_1_90kbp","JC",NA,"DNA","expA2_00009_0100_023_1_90kbp_random_trees.phy","expA2_00009_0100_023_1_90kbp_partitions.nex","expA2_00009_0100_023_1_90kbp_output_alignment"
"8824",24,100,9,1,90000,"expA2_00009_0100_024_1_90kbp","JC",NA,"DNA","expA2_00009_0100_024_1_90kbp_random_trees.phy","expA2_00009_0100_024_1_90kbp_partitions.nex","expA2_00009_0100_024_1_90kbp_output_alignment"
"8825",25,100,9,1,90000,"expA2_00009_0100_025_1_90kbp","JC",NA,"DNA","expA2_00009_0100_025_1_90kbp_random_trees.phy","expA2_00009_0100_025_1_90kbp_partitions.nex","expA2_00009_0100_025_1_90kbp_output_alignment"
"8826",26,100,9,1,90000,"expA2_00009_0100_026_1_90kbp","JC",NA,"DNA","expA2_00009_0100_026_1_90kbp_random_trees.phy","expA2_00009_0100_026_1_90kbp_partitions.nex","expA2_00009_0100_026_1_90kbp_output_alignment"
"8827",27,100,9,1,90000,"expA2_00009_0100_027_1_90kbp","JC",NA,"DNA","expA2_00009_0100_027_1_90kbp_random_trees.phy","expA2_00009_0100_027_1_90kbp_partitions.nex","expA2_00009_0100_027_1_90kbp_output_alignment"
"8828",28,100,9,1,90000,"expA2_00009_0100_028_1_90kbp","JC",NA,"DNA","expA2_00009_0100_028_1_90kbp_random_trees.phy","expA2_00009_0100_028_1_90kbp_partitions.nex","expA2_00009_0100_028_1_90kbp_output_alignment"
"8829",29,100,9,1,90000,"expA2_00009_0100_029_1_90kbp","JC",NA,"DNA","expA2_00009_0100_029_1_90kbp_random_trees.phy","expA2_00009_0100_029_1_90kbp_partitions.nex","expA2_00009_0100_029_1_90kbp_output_alignment"
"8830",30,100,9,1,90000,"expA2_00009_0100_030_1_90kbp","JC",NA,"DNA","expA2_00009_0100_030_1_90kbp_random_trees.phy","expA2_00009_0100_030_1_90kbp_partitions.nex","expA2_00009_0100_030_1_90kbp_output_alignment"
"8831",31,100,9,1,90000,"expA2_00009_0100_031_1_90kbp","JC",NA,"DNA","expA2_00009_0100_031_1_90kbp_random_trees.phy","expA2_00009_0100_031_1_90kbp_partitions.nex","expA2_00009_0100_031_1_90kbp_output_alignment"
"8832",32,100,9,1,90000,"expA2_00009_0100_032_1_90kbp","JC",NA,"DNA","expA2_00009_0100_032_1_90kbp_random_trees.phy","expA2_00009_0100_032_1_90kbp_partitions.nex","expA2_00009_0100_032_1_90kbp_output_alignment"
"8833",33,100,9,1,90000,"expA2_00009_0100_033_1_90kbp","JC",NA,"DNA","expA2_00009_0100_033_1_90kbp_random_trees.phy","expA2_00009_0100_033_1_90kbp_partitions.nex","expA2_00009_0100_033_1_90kbp_output_alignment"
"8834",34,100,9,1,90000,"expA2_00009_0100_034_1_90kbp","JC",NA,"DNA","expA2_00009_0100_034_1_90kbp_random_trees.phy","expA2_00009_0100_034_1_90kbp_partitions.nex","expA2_00009_0100_034_1_90kbp_output_alignment"
"8835",35,100,9,1,90000,"expA2_00009_0100_035_1_90kbp","JC",NA,"DNA","expA2_00009_0100_035_1_90kbp_random_trees.phy","expA2_00009_0100_035_1_90kbp_partitions.nex","expA2_00009_0100_035_1_90kbp_output_alignment"
"8836",36,100,9,1,90000,"expA2_00009_0100_036_1_90kbp","JC",NA,"DNA","expA2_00009_0100_036_1_90kbp_random_trees.phy","expA2_00009_0100_036_1_90kbp_partitions.nex","expA2_00009_0100_036_1_90kbp_output_alignment"
"8837",37,100,9,1,90000,"expA2_00009_0100_037_1_90kbp","JC",NA,"DNA","expA2_00009_0100_037_1_90kbp_random_trees.phy","expA2_00009_0100_037_1_90kbp_partitions.nex","expA2_00009_0100_037_1_90kbp_output_alignment"
"8838",38,100,9,1,90000,"expA2_00009_0100_038_1_90kbp","JC",NA,"DNA","expA2_00009_0100_038_1_90kbp_random_trees.phy","expA2_00009_0100_038_1_90kbp_partitions.nex","expA2_00009_0100_038_1_90kbp_output_alignment"
"8839",39,100,9,1,90000,"expA2_00009_0100_039_1_90kbp","JC",NA,"DNA","expA2_00009_0100_039_1_90kbp_random_trees.phy","expA2_00009_0100_039_1_90kbp_partitions.nex","expA2_00009_0100_039_1_90kbp_output_alignment"
"8840",40,100,9,1,90000,"expA2_00009_0100_040_1_90kbp","JC",NA,"DNA","expA2_00009_0100_040_1_90kbp_random_trees.phy","expA2_00009_0100_040_1_90kbp_partitions.nex","expA2_00009_0100_040_1_90kbp_output_alignment"
"8841",41,100,9,1,90000,"expA2_00009_0100_041_1_90kbp","JC",NA,"DNA","expA2_00009_0100_041_1_90kbp_random_trees.phy","expA2_00009_0100_041_1_90kbp_partitions.nex","expA2_00009_0100_041_1_90kbp_output_alignment"
"8842",42,100,9,1,90000,"expA2_00009_0100_042_1_90kbp","JC",NA,"DNA","expA2_00009_0100_042_1_90kbp_random_trees.phy","expA2_00009_0100_042_1_90kbp_partitions.nex","expA2_00009_0100_042_1_90kbp_output_alignment"
"8843",43,100,9,1,90000,"expA2_00009_0100_043_1_90kbp","JC",NA,"DNA","expA2_00009_0100_043_1_90kbp_random_trees.phy","expA2_00009_0100_043_1_90kbp_partitions.nex","expA2_00009_0100_043_1_90kbp_output_alignment"
"8844",44,100,9,1,90000,"expA2_00009_0100_044_1_90kbp","JC",NA,"DNA","expA2_00009_0100_044_1_90kbp_random_trees.phy","expA2_00009_0100_044_1_90kbp_partitions.nex","expA2_00009_0100_044_1_90kbp_output_alignment"
"8845",45,100,9,1,90000,"expA2_00009_0100_045_1_90kbp","JC",NA,"DNA","expA2_00009_0100_045_1_90kbp_random_trees.phy","expA2_00009_0100_045_1_90kbp_partitions.nex","expA2_00009_0100_045_1_90kbp_output_alignment"
"8846",46,100,9,1,90000,"expA2_00009_0100_046_1_90kbp","JC",NA,"DNA","expA2_00009_0100_046_1_90kbp_random_trees.phy","expA2_00009_0100_046_1_90kbp_partitions.nex","expA2_00009_0100_046_1_90kbp_output_alignment"
"8847",47,100,9,1,90000,"expA2_00009_0100_047_1_90kbp","JC",NA,"DNA","expA2_00009_0100_047_1_90kbp_random_trees.phy","expA2_00009_0100_047_1_90kbp_partitions.nex","expA2_00009_0100_047_1_90kbp_output_alignment"
"8848",48,100,9,1,90000,"expA2_00009_0100_048_1_90kbp","JC",NA,"DNA","expA2_00009_0100_048_1_90kbp_random_trees.phy","expA2_00009_0100_048_1_90kbp_partitions.nex","expA2_00009_0100_048_1_90kbp_output_alignment"
