"X","row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file","num_resolved_quartets","num_partly_resolved_quartets","num_unresolved_quartets","total_num_quartets","proportion_resolved_quartets","quartet_treeness_min","quartet_treeness_1st_qu","quartet_treeness_median","quartet_treeness_mean","quartet_treeness_3rd_qu","quartet_treeness_max","quartet_treeness_num_sampled_quartets","quartet_treeness_total_num_quartets"
1261,1261,1,10,1,0.1,"expB1_00001_0010_001_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_001_0.1/expB1_00001_0010_001_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_001_0.1/expB1_00001_0010_001_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_001_0.1/expB1_00001_0010_001_0.1_output_alignment.fa",250,0,0,250,1,0.151720276740312,0.427699183191434,0.516058987513251,0.486580124305008,0.574190258976926,0.829546925952538,210,210
2511,2511,1,10,1,1,"expB1_00001_0010_001_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_001_1/expB1_00001_0010_001_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_001_1/expB1_00001_0010_001_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_001_1/expB1_00001_0010_001_1_output_alignment.fa",97,50,103,250,0.388,0.0405917811969594,0.226726415236639,0.306269688384824,0.328907124554607,0.418185280156295,0.635900179211324,210,210
12,12,2,10,1,0.01,"expB1_00001_0010_002_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_002_0.01/expB1_00001_0010_002_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_002_0.01/expB1_00001_0010_002_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_002_0.01/expB1_00001_0010_002_0.01_output_alignment.fa",250,0,0,250,1,0.0490088250762137,0.199259896412565,0.268105230438611,0.303495609992608,0.409846642907475,0.710897319194952,210,210
1262,1262,2,10,1,0.1,"expB1_00001_0010_002_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_002_0.1/expB1_00001_0010_002_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_002_0.1/expB1_00001_0010_002_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_002_0.1/expB1_00001_0010_002_0.1_output_alignment.fa",250,0,0,250,1,0.0884213973718994,0.173411511499649,0.287585309205852,0.297442297996279,0.396781818687532,0.687295159732893,210,210
2512,2512,2,10,1,1,"expB1_00001_0010_002_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_002_1/expB1_00001_0010_002_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_002_1/expB1_00001_0010_002_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_002_1/expB1_00001_0010_002_1_output_alignment.fa",223,7,20,250,0.892,0.0286819057686886,0.21942196784908,0.310490357998113,0.312919362906373,0.410953200384307,0.654932894665813,210,210
13,13,3,10,1,0.01,"expB1_00001_0010_003_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_003_0.01/expB1_00001_0010_003_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_003_0.01/expB1_00001_0010_003_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_003_0.01/expB1_00001_0010_003_0.01_output_alignment.fa",250,0,0,250,1,0.0797110319600491,0.306781439381084,0.37242628901182,0.350672947074502,0.42100427920545,0.622089156860805,210,210
1263,1263,3,10,1,0.1,"expB1_00001_0010_003_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_003_0.1/expB1_00001_0010_003_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_003_0.1/expB1_00001_0010_003_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_003_0.1/expB1_00001_0010_003_0.1_output_alignment.fa",250,0,0,250,1,0.0976323202692968,0.218254113046514,0.282453151342021,0.284185935004395,0.340824663878921,0.545763858613704,210,210
2513,2513,3,10,1,1,"expB1_00001_0010_003_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_003_1/expB1_00001_0010_003_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_003_1/expB1_00001_0010_003_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_003_1/expB1_00001_0010_003_1_output_alignment.fa",242,5,3,250,0.968,0.0259198798032083,0.121442763107867,0.22123354355548,0.230366614801508,0.31503295154532,0.682753527710772,210,210
14,14,4,10,1,0.01,"expB1_00001_0010_004_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_004_0.01/expB1_00001_0010_004_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_004_0.01/expB1_00001_0010_004_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_004_0.01/expB1_00001_0010_004_0.01_output_alignment.fa",249,1,0,250,0.996,0.130247666460415,0.371399282998038,0.51171219848886,0.478812565348585,0.593333449946996,0.804155019070761,210,210
1264,1264,4,10,1,0.1,"expB1_00001_0010_004_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_004_0.1/expB1_00001_0010_004_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_004_0.1/expB1_00001_0010_004_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_004_0.1/expB1_00001_0010_004_0.1_output_alignment.fa",250,0,0,250,1,0.135414570240716,0.283039013388271,0.361721876705461,0.380295402378074,0.46973543553433,0.80159146400864,210,210
2514,2514,4,10,1,1,"expB1_00001_0010_004_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_004_1/expB1_00001_0010_004_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_004_1/expB1_00001_0010_004_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_004_1/expB1_00001_0010_004_1_output_alignment.fa",223,3,24,250,0.892,0.069076476278749,0.218558893591196,0.275820295525745,0.277570748034857,0.337483774936127,0.541252957452296,210,210
15,15,5,10,1,0.01,"expB1_00001_0010_005_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_005_0.01/expB1_00001_0010_005_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_005_0.01/expB1_00001_0010_005_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_005_0.01/expB1_00001_0010_005_0.01_output_alignment.fa",250,0,0,250,1,0.132198645258528,0.259222271070832,0.336401072946267,0.349741347563561,0.427120430688156,0.612744296742113,210,210
1265,1265,5,10,1,0.1,"expB1_00001_0010_005_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_005_0.1/expB1_00001_0010_005_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_005_0.1/expB1_00001_0010_005_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_005_0.1/expB1_00001_0010_005_0.1_output_alignment.fa",250,0,0,250,1,0.139910245348568,0.258879444624793,0.355991829326373,0.380236084184177,0.471132437194066,0.807486535785689,210,210
2515,2515,5,10,1,1,"expB1_00001_0010_005_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_005_1/expB1_00001_0010_005_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_005_1/expB1_00001_0010_005_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_005_1/expB1_00001_0010_005_1_output_alignment.fa",118,54,78,250,0.472,0.022527926655291,0.18947339220584,0.310329001699476,0.294061818788066,0.392151076271802,0.587203040527842,210,210
16,16,6,10,1,0.01,"expB1_00001_0010_006_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_006_0.01/expB1_00001_0010_006_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_006_0.01/expB1_00001_0010_006_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_006_0.01/expB1_00001_0010_006_0.01_output_alignment.fa",250,0,0,250,1,0.0730660630379147,0.110759540773849,0.239590775846905,0.252999030505256,0.351973731139359,0.725463909976063,210,210
1266,1266,6,10,1,0.1,"expB1_00001_0010_006_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_006_0.1/expB1_00001_0010_006_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_006_0.1/expB1_00001_0010_006_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_006_0.1/expB1_00001_0010_006_0.1_output_alignment.fa",250,0,0,250,1,0.0648806328517163,0.173103586734878,0.242799386920265,0.253797745080744,0.323818059001625,0.653071786175504,210,210
2516,2516,6,10,1,1,"expB1_00001_0010_006_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_006_1/expB1_00001_0010_006_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_006_1/expB1_00001_0010_006_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_006_1/expB1_00001_0010_006_1_output_alignment.fa",246,3,1,250,0.984,0.0392598784364036,0.301537564160601,0.345268524514263,0.354165738369729,0.417911161982683,0.646297608315784,210,210
17,17,7,10,1,0.01,"expB1_00001_0010_007_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_007_0.01/expB1_00001_0010_007_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_007_0.01/expB1_00001_0010_007_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_007_0.01/expB1_00001_0010_007_0.01_output_alignment.fa",250,0,0,250,1,0.137801771247849,0.349739440250392,0.4142624482592,0.416938133881237,0.490110120589974,0.690854474323011,210,210
1267,1267,7,10,1,0.1,"expB1_00001_0010_007_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_007_0.1/expB1_00001_0010_007_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_007_0.1/expB1_00001_0010_007_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_007_0.1/expB1_00001_0010_007_0.1_output_alignment.fa",250,0,0,250,1,0.0885863096952744,0.312733753072329,0.367038159997195,0.36532249089352,0.437364037999464,0.673530035431845,210,210
2517,2517,7,10,1,1,"expB1_00001_0010_007_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_007_1/expB1_00001_0010_007_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_007_1/expB1_00001_0010_007_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_007_1/expB1_00001_0010_007_1_output_alignment.fa",244,5,1,250,0.976,0.0652041705454846,0.240959067975842,0.312137506638453,0.320796343671926,0.402201660513927,0.705266022010429,210,210
18,18,8,10,1,0.01,"expB1_00001_0010_008_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_008_0.01/expB1_00001_0010_008_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_008_0.01/expB1_00001_0010_008_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_008_0.01/expB1_00001_0010_008_0.01_output_alignment.fa",250,0,0,250,1,0.10654245187906,0.219138338592043,0.366177108956752,0.353316579322254,0.463729998195347,0.66932381074381,210,210
1268,1268,8,10,1,0.1,"expB1_00001_0010_008_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_008_0.1/expB1_00001_0010_008_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_008_0.1/expB1_00001_0010_008_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_008_0.1/expB1_00001_0010_008_0.1_output_alignment.fa",250,0,0,250,1,0.0675266490583156,0.303173270260968,0.369282489651872,0.368217194903813,0.454481481712755,0.608181736577446,210,210
2518,2518,8,10,1,1,"expB1_00001_0010_008_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_008_1/expB1_00001_0010_008_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_008_1/expB1_00001_0010_008_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_008_1/expB1_00001_0010_008_1_output_alignment.fa",58,79,113,250,0.232,0.0014193855161238,0.263243264669902,0.31834875953107,0.323072304097933,0.393145419179793,0.610408752946481,210,210
19,19,9,10,1,0.01,"expB1_00001_0010_009_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_009_0.01/expB1_00001_0010_009_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_009_0.01/expB1_00001_0010_009_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_009_0.01/expB1_00001_0010_009_0.01_output_alignment.fa",250,0,0,250,1,0.142064202944555,0.214514888952475,0.301666620205093,0.310674704731465,0.38826055671867,0.590802668753306,210,210
1269,1269,9,10,1,0.1,"expB1_00001_0010_009_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_009_0.1/expB1_00001_0010_009_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_009_0.1/expB1_00001_0010_009_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_009_0.1/expB1_00001_0010_009_0.1_output_alignment.fa",250,0,0,250,1,0.079062209260909,0.225236531072788,0.27431005998015,0.283141283845362,0.337875250850151,0.549903602585655,210,210
2519,2519,9,10,1,1,"expB1_00001_0010_009_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_009_1/expB1_00001_0010_009_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_009_1/expB1_00001_0010_009_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_009_1/expB1_00001_0010_009_1_output_alignment.fa",219,2,29,250,0.876,0.0351185979158365,0.176707482119239,0.228059839130969,0.25983053165151,0.345131811497213,0.635105016067064,210,210
20,20,10,10,1,0.01,"expB1_00001_0010_010_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_010_0.01/expB1_00001_0010_010_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_010_0.01/expB1_00001_0010_010_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_010_0.01/expB1_00001_0010_010_0.01_output_alignment.fa",236,0,14,250,0.944,0.0122241812308158,0.191318650249044,0.282003969314747,0.280851852392086,0.369142351319005,0.669383974039078,210,210
1270,1270,10,10,1,0.1,"expB1_00001_0010_010_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_010_0.1/expB1_00001_0010_010_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_010_0.1/expB1_00001_0010_010_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_010_0.1/expB1_00001_0010_010_0.1_output_alignment.fa",250,0,0,250,1,0.0200817572953983,0.170563639274232,0.202945596833526,0.221623988536625,0.276441892528597,0.640459292495781,210,210
2520,2520,10,10,1,1,"expB1_00001_0010_010_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_010_1/expB1_00001_0010_010_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_010_1/expB1_00001_0010_010_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0010_010_1/expB1_00001_0010_010_1_output_alignment.fa",248,2,0,250,0.992,0.110281838101667,0.244073611045409,0.363205143128163,0.35862142212329,0.445249193127235,0.785417280649517,210,210
21,21,1,20,1,0.01,"expB1_00001_0020_001_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_001_0.01/expB1_00001_0020_001_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_001_0.01/expB1_00001_0020_001_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_001_0.01/expB1_00001_0020_001_0.01_output_alignment.fa",500,0,0,500,1,0.0752539009810931,0.231405652849718,0.311028669960065,0.324959940972292,0.403182481034131,0.738722998212722,500,4845
1271,1271,1,20,1,0.1,"expB1_00001_0020_001_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_001_0.1/expB1_00001_0020_001_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_001_0.1/expB1_00001_0020_001_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_001_0.1/expB1_00001_0020_001_0.1_output_alignment.fa",500,0,0,500,1,0.0799407021901214,0.190779685849366,0.272308548853059,0.299361893208325,0.382070873586223,0.755860011619771,500,4845
2521,2521,1,20,1,1,"expB1_00001_0020_001_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_001_1/expB1_00001_0020_001_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_001_1/expB1_00001_0020_001_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_001_1/expB1_00001_0020_001_1_output_alignment.fa",358,57,85,500,0.716,0.0449581376634238,0.208203963987665,0.28443232843487,0.301908447118949,0.374820086452107,0.883696504484831,500,4845
22,22,2,20,1,0.01,"expB1_00001_0020_002_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_002_0.01/expB1_00001_0020_002_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_002_0.01/expB1_00001_0020_002_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_002_0.01/expB1_00001_0020_002_0.01_output_alignment.fa",497,2,1,500,0.994,0.0459537002986102,0.142743208173809,0.201128545354223,0.22725885375146,0.298508466694803,0.6695844644934,500,4845
1272,1272,2,20,1,0.1,"expB1_00001_0020_002_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_002_0.1/expB1_00001_0020_002_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_002_0.1/expB1_00001_0020_002_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_002_0.1/expB1_00001_0020_002_0.1_output_alignment.fa",500,0,0,500,1,0.0607016641641629,0.248304444719701,0.322877893737136,0.340808933254465,0.41756542871419,0.751877826906355,500,4845
2522,2522,2,20,1,1,"expB1_00001_0020_002_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_002_1/expB1_00001_0020_002_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_002_1/expB1_00001_0020_002_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_002_1/expB1_00001_0020_002_1_output_alignment.fa",444,26,30,500,0.888,0.0225149276210475,0.243221039970599,0.326482734068703,0.315375121856698,0.407690953825929,0.620441954617492,500,4845
23,23,3,20,1,0.01,"expB1_00001_0020_003_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_003_0.01/expB1_00001_0020_003_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_003_0.01/expB1_00001_0020_003_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_003_0.01/expB1_00001_0020_003_0.01_output_alignment.fa",496,1,3,500,0.992,0.0752966312553094,0.187689914681756,0.293192556776855,0.306949975668031,0.392892064253605,0.737908126266057,500,4845
1273,1273,3,20,1,0.1,"expB1_00001_0020_003_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_003_0.1/expB1_00001_0020_003_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_003_0.1/expB1_00001_0020_003_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_003_0.1/expB1_00001_0020_003_0.1_output_alignment.fa",500,0,0,500,1,0.0223168206742014,0.183447046910269,0.27058312441534,0.293912686542171,0.39607171503902,0.754986600613865,500,4845
2523,2523,3,20,1,1,"expB1_00001_0020_003_1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_003_1/expB1_00001_0020_003_1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_003_1/expB1_00001_0020_003_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_003_1/expB1_00001_0020_003_1_output_alignment.fa",430,37,33,500,0.86,0.0439084695739545,0.17532780009644,0.258327701206958,0.283290422461214,0.374959110036691,0.826280341773203,500,4845
24,24,4,20,1,0.01,"expB1_00001_0020_004_0.01","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_004_0.01/expB1_00001_0020_004_0.01_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_004_0.01/expB1_00001_0020_004_0.01_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_004_0.01/expB1_00001_0020_004_0.01_output_alignment.fa",475,2,23,500,0.95,0.000116584858973971,0.215045534133809,0.28368731833614,0.295437300643953,0.364215203486789,0.671475075384229,500,4845
1274,1274,4,20,1,0.1,"expB1_00001_0020_004_0.1","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_004_0.1/expB1_00001_0020_004_0.1_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_004_0.1/expB1_00001_0020_004_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B1/expB1_00001_0020_004_0.1/expB1_00001_0020_004_0.1_output_alignment.fa",500,0,0,500,1,0.0708214479428772,0.203989054069552,0.282264942543077,0.288483636210003,0.354048111039324,0.775365294580052,500,4845
