"num_reps","num_taxa","num_trees","tree_depth","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","uid","st_rt_max_branching_times_min","st_rt_max_branching_times_1st_qu","st_rt_max_branching_times_median","st_rt_max_branching_times_mean","st_rt_max_branching_times_3rd_qu","st_rt_max_branching_times_max","st_rt_tree_height_min","st_rt_tree_height_1st_qu","st_rt_tree_height_median","st_rt_tree_height_mean","st_rt_tree_height_3rd_qu","st_rt_tree_height_max","st_rt_crown_age_min","st_rt_crown_age_1st_qu","st_rt_crown_age_median","st_rt_crown_age_mean","st_rt_crown_age_3rd_qu","st_rt_crown_age_max","st_ext_max_branching_times_min","st_ext_max_branching_times_1st_qu","st_ext_max_branching_times_median","st_ext_max_branching_times_mean","st_ext_max_branching_times_3rd_qu","st_ext_max_branching_times_max","st_ext_tree_height_min","st_ext_tree_height_1st_qu","st_ext_tree_height_median","st_ext_tree_height_mean","st_ext_tree_height_3rd_qu","st_ext_tree_height_max","st_ext_crown_age_min","st_ext_crown_age_1st_qu","st_ext_crown_age_median","st_ext_crown_age_mean","st_ext_crown_age_3rd_qu","st_ext_crown_age_max","st_coal_max_branching_times_min","st_coal_max_branching_times_1st_qu","st_coal_max_branching_times_median","st_coal_max_branching_times_mean","st_coal_max_branching_times_3rd_qu","st_coal_max_branching_times_max","st_coal_tree_height_min","st_coal_tree_height_1st_qu","st_coal_tree_height_median","st_coal_tree_height_mean","st_coal_tree_height_3rd_qu","st_coal_tree_height_max","st_coal_crown_age_min","st_coal_crown_age_1st_qu","st_coal_crown_age_median","st_coal_crown_age_mean","st_coal_crown_age_3rd_qu","st_coal_crown_age_max"
10,5,80,0.01,"JC",NA,10000,"DNA","ts_00080_0005_010_0.01",0.00678363800324959,0.01,0.01,0.0375393592916778,0.0241086840237669,0.489843641185411,0.01,0.0139724761549024,0.019680636300127,0.0459590381801841,0.0363634337132058,0.497500703621268,0.01,0.0139724761549024,0.019680636300127,0.0459590381801841,0.0363634337132058,0.497500703621268,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11,5,80,0.01,"JC",NA,10000,"DNA","ts_00080_0005_011_0.01",0.0071873741857708,0.01,0.01,0.0312880275606484,0.0264357867370908,0.398129238683855,0.01,0.0128714690133945,0.0179613770699793,0.0450391665115769,0.0365582380871762,0.769737767323145,0.01,0.0128714690133945,0.0179613770699793,0.0450391665115769,0.0365582380871762,0.769737767323145,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
12,5,80,0.01,"JC",NA,10000,"DNA","ts_00080_0005_012_0.01",0.00820498110273212,0.01,0.01,0.0365123090535114,0.0180110227445093,1.16497738081938,0.01,0.0123340301820636,0.0176653467530208,0.0425745043559255,0.0270813471806316,1.16497738081938,0.01,0.0123340301820636,0.0176653467530208,0.0425745043559255,0.0270813471806316,1.16497738081938,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
13,5,80,0.01,"JC",NA,10000,"DNA","ts_00080_0005_013_0.01",0.00831153026213671,0.01,0.0104876249878989,0.0283793740093334,0.0248499046634086,0.410844694683898,0.01,0.013161736732748,0.0176731823773173,0.0354532864727355,0.0312468010814496,0.423327329132524,0.01,0.013161736732748,0.0176731823773173,0.0354532864727355,0.0312468010814496,0.423327329132524,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
14,5,80,0.01,"JC",NA,10000,"DNA","ts_00080_0005_014_0.01",0.00829825505776692,0.01,0.0111412667009509,0.0476805673226066,0.0272405067151649,0.749233374674482,0.01,0.0133543687050473,0.018388075936646,0.058946576261742,0.0386642569562281,0.957185865824955,0.01,0.0133543687050473,0.018388075936646,0.058946576261742,0.0386642569562281,0.957185865824955,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
15,5,80,0.01,"JC",NA,10000,"DNA","ts_00080_0005_015_0.01",0.00717297594161205,0.01,0.01,0.0358725555028356,0.0301115067836486,0.527214661781681,0.01,0.0115434111636856,0.0180126923782101,0.044473140793929,0.0386644446464243,0.590489069685442,0.01,0.0115434111636856,0.0180126923782101,0.044473140793929,0.0386644446464243,0.590489069685442,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
16,5,80,0.01,"JC",NA,10000,"DNA","ts_00080_0005_016_0.01",0.00329160282149578,0.01,0.01,0.018326937706768,0.0204798911175616,0.144392778786229,0.01,0.0120209437448811,0.0172168685120878,0.028585209751098,0.0276978570295914,0.253636487309216,0.01,0.0120209437448811,0.0172168685120878,0.028585209751098,0.0276978570295914,0.253636487309216,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
17,5,80,0.01,"JC",NA,10000,"DNA","ts_00080_0005_017_0.01",0.00765825372588719,0.01,0.01,0.0325362836108741,0.0189040635965203,0.966445503236821,0.01,0.0115425257383693,0.0166815687822978,0.0404864085521843,0.0304963303899531,1.12020196980915,0.01,0.0115425257383693,0.0166815687822978,0.0404864085521843,0.0304963303899531,1.12020196980915,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
18,5,80,0.01,"JC",NA,10000,"DNA","ts_00080_0005_018_0.01",0.00695279847487585,0.01,0.0150106125514943,0.110531000318132,0.0346701417492301,4.00518084326683,0.01,0.0145132006568011,0.0207476720396653,0.121599619772397,0.0365442841822473,4.00518084326683,0.01,0.0145132006568011,0.0207476720396653,0.121599619772397,0.0365442841822473,4.00518084326683,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
19,5,80,0.01,"JC",NA,10000,"DNA","ts_00080_0005_019_0.01",0.00603810911815691,0.01,0.01,0.0866842956608374,0.0197733900119889,3.11485287950007,0.01,0.0114583421524487,0.0175472280745216,0.105947096274088,0.0315682611125936,3.99216029880083,0.01,0.0114583421524487,0.0175472280745216,0.105947096274088,0.0315682611125936,3.99216029880083,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
20,5,80,0.01,"JC",NA,10000,"DNA","ts_00080_0005_020_0.01",0.00828817221419914,0.01,0.0121538415652243,0.0219814942517108,0.0200244381126801,0.240568953518846,0.01,0.0137864888525663,0.0188174390600643,0.0287365657336954,0.0290457125793184,0.295913045709808,0.01,0.0137864888525663,0.0188174390600643,0.0287365657336954,0.0290457125793184,0.295913045709808,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_001_0.01",0.00739355580252525,0.01,0.0100135357819569,0.0336613246609638,0.0213251778363426,0.741985753609981,0.01,0.0174796934859879,0.0240011403138498,0.0480389805111473,0.0426005982868782,0.747965248890714,0.01,0.0174796934859879,0.0240011403138498,0.0480389805111473,0.0426005982868782,0.747965248890714,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_002_0.01",0.0077431348468362,0.01,0.0102794959530006,0.0334520258113119,0.0234591856119615,0.552954327346546,0.01,0.0154140733808376,0.0246256426870272,0.0529487285178229,0.0394059105035531,1.00437387654145,0.01,0.0154140733808376,0.0246256426870272,0.0529487285178229,0.0394059105035531,1.00437387654145,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
3,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_003_0.01",0.00826058083790115,0.01,0.01,0.027122799698078,0.0164661024941516,0.664584676860773,0.01,0.0143910626629619,0.0199885581313561,0.042043363240569,0.0329833378516866,0.866426398693634,0.01,0.0143910626629619,0.0199885581313561,0.042043363240569,0.0329833378516866,0.866426398693634,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_004_0.01",0.00814448217986713,0.01,0.01,0.0208137850756741,0.0204496827958505,0.146618234205845,0.01,0.0144388715760545,0.0218538480594342,0.0396723980525563,0.0382597491122599,0.563666645983577,0.01,0.0144388715760545,0.0218538480594342,0.0396723980525563,0.0382597491122599,0.563666645983577,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
5,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_005_0.01",0.00757164417918371,0.01,0.01,0.0224708350973758,0.0191974128301442,0.160088318994538,0.01,0.0147534993537421,0.0201574735773252,0.0339873659961052,0.032124317929255,0.243615668395092,0.01,0.0147534993537421,0.0201574735773252,0.0339873659961052,0.032124317929255,0.243615668395092,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_006_0.01",0.00720807471952458,0.01,0.0102661877726221,0.024728119338481,0.0186476516812186,0.458706882328949,0.01,0.0168254191536282,0.0228019553921961,0.0359249308895793,0.0403545494639037,0.458706882328949,0.01,0.0168254191536282,0.0228019553921961,0.0359249308895793,0.0403545494639037,0.458706882328949,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_007_0.01",0.00783983661554578,0.01,0.01,0.0424853516366618,0.0202537644076079,1.59143139557231,0.01,0.0154624203756675,0.0231137910799804,0.0603332703075808,0.0449063212041553,1.59143139557231,0.01,0.0154624203756675,0.0231137910799804,0.0603332703075808,0.0449063212041553,1.59143139557231,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
8,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_008_0.01",0.00790177172125112,0.01,0.01,0.0195781005040771,0.0148451420135401,0.347862154857733,0.01,0.0123076187316629,0.0184844974519722,0.0334895453241703,0.0292396000232655,0.347862154857733,0.01,0.0123076187316629,0.0184844974519722,0.0334895453241703,0.0292396000232655,0.347862154857733,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
9,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_009_0.01",0.00951405562709936,0.01,0.0103182241381825,0.0239409590828448,0.0238246008150533,0.287913350760125,0.01,0.0142398560155447,0.0247930627629588,0.0362033679300377,0.0398403824468621,0.287913350760125,0.01,0.0142398560155447,0.0247930627629588,0.0362033679300377,0.0398403824468621,0.287913350760125,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
10,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_010_0.01",0.00677706883579968,0.01,0.01,0.0209924130376153,0.017713261807687,0.243521377647235,0.01,0.0136975122080886,0.0191254303445609,0.0393326835598107,0.0305821430684326,0.799464195482807,0.01,0.0136975122080886,0.0191254303445609,0.0393326835598107,0.0305821430684326,0.799464195482807,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_011_0.01",0.01,0.01,0.0102098299050827,0.0265559937391553,0.0225931889313116,0.460705930509134,0.01,0.0158206000414197,0.021457063486377,0.0354753770858758,0.0307687864507729,0.564764383803997,0.01,0.0158206000414197,0.021457063486377,0.0354753770858758,0.0307687864507729,0.564764383803997,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
12,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_012_0.01",0.00867977542905092,0.01,0.01,0.0187101533528457,0.021808558077255,0.104352566641436,0.01,0.0146032107015258,0.0207613301471811,0.029085538747143,0.031930971679113,0.150645022067332,0.01,0.0146032107015258,0.0207613301471811,0.029085538747143,0.031930971679113,0.150645022067332,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
13,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_013_0.01",0.00577483044140692,0.01,0.01,0.0374077799025922,0.0170727607752154,1.20288685235133,0.01,0.0150801460880183,0.0207238173659013,0.0515991191919154,0.0274981304533649,1.28471095411196,0.01,0.0150801460880183,0.0207238173659013,0.0515991191919154,0.0274981304533649,1.28471095411196,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
14,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_014_0.01",0.00531550291561159,0.01,0.01,0.0371978479757235,0.0200999120790888,1.13732221712062,0.01,0.0141421928393676,0.0200555036982212,0.0491768399810035,0.0398127743022123,1.21516932639826,0.01,0.0141421928393676,0.0200555036982212,0.0491768399810035,0.0398127743022123,1.21516932639826,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
15,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_015_0.01",0.00752656368216524,0.01,0.01,0.0245023723096622,0.0167287935631728,0.380648159451144,0.01,0.0178011609008914,0.0253569659942117,0.0496861503245198,0.0413229428761606,0.905453186561705,0.01,0.0178011609008914,0.0253569659942117,0.0496861503245198,0.0413229428761606,0.905453186561705,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
16,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_016_0.01",0.00864810736629624,0.01,0.01,0.0214566475053583,0.019438062491866,0.335974128554067,0.01,0.0177558741628579,0.0240237878010172,0.0363897492597096,0.0354517415875023,0.406583490017485,0.01,0.0177558741628579,0.0240237878010172,0.0363897492597096,0.0354517415875023,0.406583490017485,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
17,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_017_0.01",0.00642646704363202,0.01,0.01,0.0200797866307012,0.0142623007144792,0.180605250349582,0.01,0.0135050898351484,0.0195242375864469,0.0309269366673403,0.0333539502411269,0.229158950775228,0.01,0.0135050898351484,0.0195242375864469,0.0309269366673403,0.0333539502411269,0.229158950775228,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
18,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_018_0.01",0.00132864702211211,0.01,0.01,0.136024540469747,0.0184830226867213,7.83394336640708,0.01,0.016367005739117,0.0258065242041282,0.202061168792433,0.0363530055208331,10.5481382590131,0.01,0.016367005739117,0.0258065242041282,0.202061168792433,0.0363530055208331,10.5481382590131,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
19,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_019_0.01",0.00866739399722665,0.01,0.01,0.0191611969978988,0.0166928032953576,0.169749982662613,0.01,0.0157288986764017,0.0198158427138118,0.0328309402902661,0.0321789692454745,0.227184531420074,0.01,0.0157288986764017,0.0198158427138118,0.0328309402902661,0.0321789692454745,0.227184531420074,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
20,10,80,0.01,"JC",NA,10000,"DNA","ts_00080_0010_020_0.01",0.00793874519689801,0.01,0.01,0.0298415255574772,0.0178657783673001,0.963775055548281,0.01,0.0167429688678755,0.0223225896188004,0.0544886624686734,0.0343052168724607,1.31273260490263,0.01,0.0167429688678755,0.0223225896188004,0.0544886624686734,0.0343052168724607,1.31273260490263,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1,20,80,0.01,"JC",NA,10000,"DNA","ts_00080_0020_001_0.01",0.00725456922511152,0.01,0.01,0.0198581231424713,0.0182043825365165,0.254244948988018,0.0106110951238697,0.0190327868263292,0.0270639583314604,0.037569774301851,0.0399309679958831,0.25558491925523,0.0106110951238697,0.0190327868263292,0.0270639583314604,0.037569774301851,0.0399309679958831,0.25558491925523,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2,20,80,0.01,"JC",NA,10000,"DNA","ts_00080_0020_002_0.01",0.00911586937273651,0.01,0.01,0.0175324542849592,0.0170170249281045,0.18331966151729,0.01,0.018297678249923,0.0261069899574131,0.0357035132121922,0.0359770141768218,0.43492986194252,0.01,0.018297678249923,0.0261069899574131,0.0357035132121922,0.0359770141768218,0.43492986194252,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
3,20,80,0.01,"JC",NA,10000,"DNA","ts_00080_0020_003_0.01",0.00885724598321649,0.01,0.0113327819055962,0.0178392919820288,0.0168100221137115,0.201438168476906,0.0106844699480592,0.0175708482894163,0.0213876632780121,0.030366494591759,0.0326709722436436,0.361744108243883,0.0106844699480592,0.0175708482894163,0.0213876632780121,0.030366494591759,0.0326709722436436,0.361744108243883,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
4,20,80,0.01,"JC",NA,10000,"DNA","ts_00080_0020_004_0.01",0.00763592856493166,0.01,0.01,0.0175975385267039,0.0161801808330634,0.110388134386324,0.0102037948471515,0.0145498756759757,0.0211687424192881,0.0343551254511019,0.0358807489142819,0.256125975358958,0.0102037948471515,0.0145498756759757,0.0211687424192881,0.0343551254511019,0.0358807489142819,0.256125975358958,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
5,20,80,0.01,"JC",NA,10000,"DNA","ts_00080_0020_005_0.01",0.00998606529351122,0.01,0.012435545972854,0.0158884529809123,0.0176193717548509,0.0726436435453234,0.01,0.0192719734518928,0.0248965513986884,0.0357352506171301,0.0348144134233611,0.414631415356599,0.01,0.0192719734518928,0.0248965513986884,0.0357352506171301,0.0348144134233611,0.414631415356599,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
6,20,80,0.01,"JC",NA,10000,"DNA","ts_00080_0020_006_0.01",0.00821956339083166,0.01,0.01,0.0223433987835964,0.0165863854690626,0.217823078653077,0.01,0.0166641934297522,0.0220237076724432,0.0372471429238019,0.0368854588691909,0.276592827706033,0.01,0.0166641934297522,0.0220237076724432,0.0372471429238019,0.0368854588691909,0.276592827706033,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
7,20,80,0.01,"JC",NA,10000,"DNA","ts_00080_0020_007_0.01",0.00792152622418394,0.01,0.01,0.0156839220050575,0.0169023877511006,0.0622530733054342,0.0116888298861392,0.0187385868911551,0.0253488975916984,0.0331774218428238,0.0372070802337312,0.169391649635921,0.0116888298861392,0.0187385868911551,0.0253488975916984,0.0331774218428238,0.0372070802337312,0.169391649635921,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
8,20,80,0.01,"JC",NA,10000,"DNA","ts_00080_0020_008_0.01",0.00775877003864559,0.01,0.0118271389699824,0.0234943848717098,0.0183311385657606,0.579885752091712,0.0106873750632302,0.0197214936092976,0.0251073181326916,0.0392045001425139,0.0415424304087468,0.579885752091712,0.0106873750632302,0.0197214936092976,0.0251073181326916,0.0392045001425139,0.0415424304087468,0.579885752091712,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
9,20,80,0.01,"JC",NA,10000,"DNA","ts_00080_0020_009_0.01",0.00718151788501478,0.01,0.01,0.0152644436995695,0.017610952763407,0.0596789066933549,0.0111758916980523,0.0187035624678249,0.0242559478226705,0.0302089262662459,0.033565143637332,0.137298488508365,0.0111758916980523,0.0187035624678249,0.0242559478226705,0.0302089262662459,0.033565143637332,0.137298488508365,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
