"","row_id","num_reps","num_taxa","num_trees","tree_age","tree_depth_subspersite","recombination_value","recombination_type","speciation_rate","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","starting_tree_file","gene_tree_file","partition_file","output_alignment_file"
"31",31,1,100,200,5,0.005,0,"Ancient",0.1,"expB2_00200_0100_001_5_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_001_5_0_Ancient_0.1/expB2_00200_0100_001_5_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_001_5_0_Ancient_0.1/expB2_00200_0100_001_5_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_001_5_0_Ancient_0.1/expB2_00200_0100_001_5_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_001_5_0_Ancient_0.1/expB2_00200_0100_001_5_0_Ancient_0.1_output_alignment.fa"
"32",32,2,100,200,5,0.005,0,"Ancient",0.1,"expB2_00200_0100_002_5_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_002_5_0_Ancient_0.1/expB2_00200_0100_002_5_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_002_5_0_Ancient_0.1/expB2_00200_0100_002_5_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_002_5_0_Ancient_0.1/expB2_00200_0100_002_5_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_002_5_0_Ancient_0.1/expB2_00200_0100_002_5_0_Ancient_0.1_output_alignment.fa"
"33",33,3,100,200,5,0.005,0,"Ancient",0.1,"expB2_00200_0100_003_5_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_003_5_0_Ancient_0.1/expB2_00200_0100_003_5_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_003_5_0_Ancient_0.1/expB2_00200_0100_003_5_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_003_5_0_Ancient_0.1/expB2_00200_0100_003_5_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_003_5_0_Ancient_0.1/expB2_00200_0100_003_5_0_Ancient_0.1_output_alignment.fa"
"34",34,4,100,200,5,0.005,0,"Ancient",0.1,"expB2_00200_0100_004_5_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_004_5_0_Ancient_0.1/expB2_00200_0100_004_5_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_004_5_0_Ancient_0.1/expB2_00200_0100_004_5_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_004_5_0_Ancient_0.1/expB2_00200_0100_004_5_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_004_5_0_Ancient_0.1/expB2_00200_0100_004_5_0_Ancient_0.1_output_alignment.fa"
"35",35,5,100,200,5,0.005,0,"Ancient",0.1,"expB2_00200_0100_005_5_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_005_5_0_Ancient_0.1/expB2_00200_0100_005_5_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_005_5_0_Ancient_0.1/expB2_00200_0100_005_5_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_005_5_0_Ancient_0.1/expB2_00200_0100_005_5_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_005_5_0_Ancient_0.1/expB2_00200_0100_005_5_0_Ancient_0.1_output_alignment.fa"
"36",36,6,100,200,5,0.005,0,"Ancient",0.1,"expB2_00200_0100_006_5_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_006_5_0_Ancient_0.1/expB2_00200_0100_006_5_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_006_5_0_Ancient_0.1/expB2_00200_0100_006_5_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_006_5_0_Ancient_0.1/expB2_00200_0100_006_5_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_006_5_0_Ancient_0.1/expB2_00200_0100_006_5_0_Ancient_0.1_output_alignment.fa"
"37",37,7,100,200,5,0.005,0,"Ancient",0.1,"expB2_00200_0100_007_5_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_007_5_0_Ancient_0.1/expB2_00200_0100_007_5_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_007_5_0_Ancient_0.1/expB2_00200_0100_007_5_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_007_5_0_Ancient_0.1/expB2_00200_0100_007_5_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_007_5_0_Ancient_0.1/expB2_00200_0100_007_5_0_Ancient_0.1_output_alignment.fa"
"38",38,8,100,200,5,0.005,0,"Ancient",0.1,"expB2_00200_0100_008_5_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_008_5_0_Ancient_0.1/expB2_00200_0100_008_5_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_008_5_0_Ancient_0.1/expB2_00200_0100_008_5_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_008_5_0_Ancient_0.1/expB2_00200_0100_008_5_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_008_5_0_Ancient_0.1/expB2_00200_0100_008_5_0_Ancient_0.1_output_alignment.fa"
"39",39,9,100,200,5,0.005,0,"Ancient",0.1,"expB2_00200_0100_009_5_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_009_5_0_Ancient_0.1/expB2_00200_0100_009_5_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_009_5_0_Ancient_0.1/expB2_00200_0100_009_5_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_009_5_0_Ancient_0.1/expB2_00200_0100_009_5_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_009_5_0_Ancient_0.1/expB2_00200_0100_009_5_0_Ancient_0.1_output_alignment.fa"
"40",40,10,100,200,5,0.005,0,"Ancient",0.1,"expB2_00200_0100_010_5_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_5_0_Ancient_0.1/expB2_00200_0100_010_5_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_5_0_Ancient_0.1/expB2_00200_0100_010_5_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_5_0_Ancient_0.1/expB2_00200_0100_010_5_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0100_010_5_0_Ancient_0.1/expB2_00200_0100_010_5_0_Ancient_0.1_output_alignment.fa"
"41",41,1,10,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0010_001_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_001_50_0_Ancient_0.1/expB2_00200_0010_001_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_001_50_0_Ancient_0.1/expB2_00200_0010_001_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_001_50_0_Ancient_0.1/expB2_00200_0010_001_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_001_50_0_Ancient_0.1/expB2_00200_0010_001_50_0_Ancient_0.1_output_alignment.fa"
"42",42,2,10,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0010_002_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_002_50_0_Ancient_0.1/expB2_00200_0010_002_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_002_50_0_Ancient_0.1/expB2_00200_0010_002_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_002_50_0_Ancient_0.1/expB2_00200_0010_002_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_002_50_0_Ancient_0.1/expB2_00200_0010_002_50_0_Ancient_0.1_output_alignment.fa"
"43",43,3,10,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0010_003_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_003_50_0_Ancient_0.1/expB2_00200_0010_003_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_003_50_0_Ancient_0.1/expB2_00200_0010_003_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_003_50_0_Ancient_0.1/expB2_00200_0010_003_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_003_50_0_Ancient_0.1/expB2_00200_0010_003_50_0_Ancient_0.1_output_alignment.fa"
"44",44,4,10,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0010_004_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_004_50_0_Ancient_0.1/expB2_00200_0010_004_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_004_50_0_Ancient_0.1/expB2_00200_0010_004_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_004_50_0_Ancient_0.1/expB2_00200_0010_004_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_004_50_0_Ancient_0.1/expB2_00200_0010_004_50_0_Ancient_0.1_output_alignment.fa"
"45",45,5,10,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0010_005_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_005_50_0_Ancient_0.1/expB2_00200_0010_005_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_005_50_0_Ancient_0.1/expB2_00200_0010_005_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_005_50_0_Ancient_0.1/expB2_00200_0010_005_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_005_50_0_Ancient_0.1/expB2_00200_0010_005_50_0_Ancient_0.1_output_alignment.fa"
"46",46,6,10,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0010_006_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_006_50_0_Ancient_0.1/expB2_00200_0010_006_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_006_50_0_Ancient_0.1/expB2_00200_0010_006_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_006_50_0_Ancient_0.1/expB2_00200_0010_006_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_006_50_0_Ancient_0.1/expB2_00200_0010_006_50_0_Ancient_0.1_output_alignment.fa"
"47",47,7,10,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0010_007_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0_Ancient_0.1/expB2_00200_0010_007_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0_Ancient_0.1/expB2_00200_0010_007_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0_Ancient_0.1/expB2_00200_0010_007_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0_Ancient_0.1/expB2_00200_0010_007_50_0_Ancient_0.1_output_alignment.fa"
"48",48,8,10,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0010_008_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_008_50_0_Ancient_0.1/expB2_00200_0010_008_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_008_50_0_Ancient_0.1/expB2_00200_0010_008_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_008_50_0_Ancient_0.1/expB2_00200_0010_008_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_008_50_0_Ancient_0.1/expB2_00200_0010_008_50_0_Ancient_0.1_output_alignment.fa"
"49",49,9,10,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0010_009_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_009_50_0_Ancient_0.1/expB2_00200_0010_009_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_009_50_0_Ancient_0.1/expB2_00200_0010_009_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_009_50_0_Ancient_0.1/expB2_00200_0010_009_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_009_50_0_Ancient_0.1/expB2_00200_0010_009_50_0_Ancient_0.1_output_alignment.fa"
"50",50,10,10,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0010_010_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_010_50_0_Ancient_0.1/expB2_00200_0010_010_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_010_50_0_Ancient_0.1/expB2_00200_0010_010_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_010_50_0_Ancient_0.1/expB2_00200_0010_010_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_010_50_0_Ancient_0.1/expB2_00200_0010_010_50_0_Ancient_0.1_output_alignment.fa"
"51",51,1,20,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0020_001_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_001_50_0_Ancient_0.1/expB2_00200_0020_001_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_001_50_0_Ancient_0.1/expB2_00200_0020_001_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_001_50_0_Ancient_0.1/expB2_00200_0020_001_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_001_50_0_Ancient_0.1/expB2_00200_0020_001_50_0_Ancient_0.1_output_alignment.fa"
"52",52,2,20,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0020_002_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_002_50_0_Ancient_0.1/expB2_00200_0020_002_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_002_50_0_Ancient_0.1/expB2_00200_0020_002_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_002_50_0_Ancient_0.1/expB2_00200_0020_002_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_002_50_0_Ancient_0.1/expB2_00200_0020_002_50_0_Ancient_0.1_output_alignment.fa"
"53",53,3,20,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0020_003_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_003_50_0_Ancient_0.1/expB2_00200_0020_003_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_003_50_0_Ancient_0.1/expB2_00200_0020_003_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_003_50_0_Ancient_0.1/expB2_00200_0020_003_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_003_50_0_Ancient_0.1/expB2_00200_0020_003_50_0_Ancient_0.1_output_alignment.fa"
"54",54,4,20,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0020_004_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_004_50_0_Ancient_0.1/expB2_00200_0020_004_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_004_50_0_Ancient_0.1/expB2_00200_0020_004_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_004_50_0_Ancient_0.1/expB2_00200_0020_004_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_004_50_0_Ancient_0.1/expB2_00200_0020_004_50_0_Ancient_0.1_output_alignment.fa"
"55",55,5,20,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0020_005_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_005_50_0_Ancient_0.1/expB2_00200_0020_005_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_005_50_0_Ancient_0.1/expB2_00200_0020_005_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_005_50_0_Ancient_0.1/expB2_00200_0020_005_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_005_50_0_Ancient_0.1/expB2_00200_0020_005_50_0_Ancient_0.1_output_alignment.fa"
"56",56,6,20,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0020_006_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_006_50_0_Ancient_0.1/expB2_00200_0020_006_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_006_50_0_Ancient_0.1/expB2_00200_0020_006_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_006_50_0_Ancient_0.1/expB2_00200_0020_006_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_006_50_0_Ancient_0.1/expB2_00200_0020_006_50_0_Ancient_0.1_output_alignment.fa"
"57",57,7,20,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0020_007_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_007_50_0_Ancient_0.1/expB2_00200_0020_007_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_007_50_0_Ancient_0.1/expB2_00200_0020_007_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_007_50_0_Ancient_0.1/expB2_00200_0020_007_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_007_50_0_Ancient_0.1/expB2_00200_0020_007_50_0_Ancient_0.1_output_alignment.fa"
"58",58,8,20,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0020_008_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_008_50_0_Ancient_0.1/expB2_00200_0020_008_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_008_50_0_Ancient_0.1/expB2_00200_0020_008_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_008_50_0_Ancient_0.1/expB2_00200_0020_008_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_008_50_0_Ancient_0.1/expB2_00200_0020_008_50_0_Ancient_0.1_output_alignment.fa"
"59",59,9,20,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0020_009_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0_Ancient_0.1/expB2_00200_0020_009_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0_Ancient_0.1/expB2_00200_0020_009_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0_Ancient_0.1/expB2_00200_0020_009_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_009_50_0_Ancient_0.1/expB2_00200_0020_009_50_0_Ancient_0.1_output_alignment.fa"
"60",60,10,20,200,50,0.05,0,"Ancient",0.1,"expB2_00200_0020_010_50_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_010_50_0_Ancient_0.1/expB2_00200_0020_010_50_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_010_50_0_Ancient_0.1/expB2_00200_0020_010_50_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_010_50_0_Ancient_0.1/expB2_00200_0020_010_50_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0020_010_50_0_Ancient_0.1/expB2_00200_0020_010_50_0_Ancient_0.1_output_alignment.fa"
