"","row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file"
"8543",8543,43,100,6,1,"expA2_00006_0100_043_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_043_1_90kbp/expA2_00006_0100_043_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_043_1_90kbp/expA2_00006_0100_043_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_043_1_90kbp/expA2_00006_0100_043_1_90kbp_output_alignment.fa"
"8544",8544,44,100,6,1,"expA2_00006_0100_044_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_044_1_90kbp/expA2_00006_0100_044_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_044_1_90kbp/expA2_00006_0100_044_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_044_1_90kbp/expA2_00006_0100_044_1_90kbp_output_alignment.fa"
"8545",8545,45,100,6,1,"expA2_00006_0100_045_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_045_1_90kbp/expA2_00006_0100_045_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_045_1_90kbp/expA2_00006_0100_045_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_045_1_90kbp/expA2_00006_0100_045_1_90kbp_output_alignment.fa"
"8546",8546,46,100,6,1,"expA2_00006_0100_046_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_046_1_90kbp/expA2_00006_0100_046_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_046_1_90kbp/expA2_00006_0100_046_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_046_1_90kbp/expA2_00006_0100_046_1_90kbp_output_alignment.fa"
"8547",8547,47,100,6,1,"expA2_00006_0100_047_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_047_1_90kbp/expA2_00006_0100_047_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_047_1_90kbp/expA2_00006_0100_047_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_047_1_90kbp/expA2_00006_0100_047_1_90kbp_output_alignment.fa"
"8548",8548,48,100,6,1,"expA2_00006_0100_048_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_048_1_90kbp/expA2_00006_0100_048_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_048_1_90kbp/expA2_00006_0100_048_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_048_1_90kbp/expA2_00006_0100_048_1_90kbp_output_alignment.fa"
"8549",8549,49,100,6,1,"expA2_00006_0100_049_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_049_1_90kbp/expA2_00006_0100_049_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_049_1_90kbp/expA2_00006_0100_049_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_049_1_90kbp/expA2_00006_0100_049_1_90kbp_output_alignment.fa"
"8550",8550,50,100,6,1,"expA2_00006_0100_050_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_050_1_90kbp/expA2_00006_0100_050_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_050_1_90kbp/expA2_00006_0100_050_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_050_1_90kbp/expA2_00006_0100_050_1_90kbp_output_alignment.fa"
"8551",8551,51,100,6,1,"expA2_00006_0100_051_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_051_1_90kbp/expA2_00006_0100_051_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_051_1_90kbp/expA2_00006_0100_051_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_051_1_90kbp/expA2_00006_0100_051_1_90kbp_output_alignment.fa"
"8552",8552,52,100,6,1,"expA2_00006_0100_052_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_052_1_90kbp/expA2_00006_0100_052_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_052_1_90kbp/expA2_00006_0100_052_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_052_1_90kbp/expA2_00006_0100_052_1_90kbp_output_alignment.fa"
"8553",8553,53,100,6,1,"expA2_00006_0100_053_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_053_1_90kbp/expA2_00006_0100_053_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_053_1_90kbp/expA2_00006_0100_053_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_053_1_90kbp/expA2_00006_0100_053_1_90kbp_output_alignment.fa"
"8554",8554,54,100,6,1,"expA2_00006_0100_054_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_054_1_90kbp/expA2_00006_0100_054_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_054_1_90kbp/expA2_00006_0100_054_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_054_1_90kbp/expA2_00006_0100_054_1_90kbp_output_alignment.fa"
"8555",8555,55,100,6,1,"expA2_00006_0100_055_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_055_1_90kbp/expA2_00006_0100_055_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_055_1_90kbp/expA2_00006_0100_055_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_055_1_90kbp/expA2_00006_0100_055_1_90kbp_output_alignment.fa"
"8556",8556,56,100,6,1,"expA2_00006_0100_056_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_056_1_90kbp/expA2_00006_0100_056_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_056_1_90kbp/expA2_00006_0100_056_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_056_1_90kbp/expA2_00006_0100_056_1_90kbp_output_alignment.fa"
"8557",8557,57,100,6,1,"expA2_00006_0100_057_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_057_1_90kbp/expA2_00006_0100_057_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_057_1_90kbp/expA2_00006_0100_057_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_057_1_90kbp/expA2_00006_0100_057_1_90kbp_output_alignment.fa"
"8558",8558,58,100,6,1,"expA2_00006_0100_058_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_058_1_90kbp/expA2_00006_0100_058_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_058_1_90kbp/expA2_00006_0100_058_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_058_1_90kbp/expA2_00006_0100_058_1_90kbp_output_alignment.fa"
"8559",8559,59,100,6,1,"expA2_00006_0100_059_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_059_1_90kbp/expA2_00006_0100_059_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_059_1_90kbp/expA2_00006_0100_059_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_059_1_90kbp/expA2_00006_0100_059_1_90kbp_output_alignment.fa"
"8560",8560,60,100,6,1,"expA2_00006_0100_060_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_060_1_90kbp/expA2_00006_0100_060_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_060_1_90kbp/expA2_00006_0100_060_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_060_1_90kbp/expA2_00006_0100_060_1_90kbp_output_alignment.fa"
"8561",8561,61,100,6,1,"expA2_00006_0100_061_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_061_1_90kbp/expA2_00006_0100_061_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_061_1_90kbp/expA2_00006_0100_061_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_061_1_90kbp/expA2_00006_0100_061_1_90kbp_output_alignment.fa"
"8562",8562,62,100,6,1,"expA2_00006_0100_062_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_062_1_90kbp/expA2_00006_0100_062_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_062_1_90kbp/expA2_00006_0100_062_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_062_1_90kbp/expA2_00006_0100_062_1_90kbp_output_alignment.fa"
"8563",8563,63,100,6,1,"expA2_00006_0100_063_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_063_1_90kbp/expA2_00006_0100_063_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_063_1_90kbp/expA2_00006_0100_063_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_063_1_90kbp/expA2_00006_0100_063_1_90kbp_output_alignment.fa"
"8564",8564,64,100,6,1,"expA2_00006_0100_064_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_064_1_90kbp/expA2_00006_0100_064_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_064_1_90kbp/expA2_00006_0100_064_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_064_1_90kbp/expA2_00006_0100_064_1_90kbp_output_alignment.fa"
"8565",8565,65,100,6,1,"expA2_00006_0100_065_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_065_1_90kbp/expA2_00006_0100_065_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_065_1_90kbp/expA2_00006_0100_065_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_065_1_90kbp/expA2_00006_0100_065_1_90kbp_output_alignment.fa"
"8566",8566,66,100,6,1,"expA2_00006_0100_066_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_066_1_90kbp/expA2_00006_0100_066_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_066_1_90kbp/expA2_00006_0100_066_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_066_1_90kbp/expA2_00006_0100_066_1_90kbp_output_alignment.fa"
"8567",8567,67,100,6,1,"expA2_00006_0100_067_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_067_1_90kbp/expA2_00006_0100_067_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_067_1_90kbp/expA2_00006_0100_067_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_067_1_90kbp/expA2_00006_0100_067_1_90kbp_output_alignment.fa"
"8568",8568,68,100,6,1,"expA2_00006_0100_068_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_068_1_90kbp/expA2_00006_0100_068_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_068_1_90kbp/expA2_00006_0100_068_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_068_1_90kbp/expA2_00006_0100_068_1_90kbp_output_alignment.fa"
"8569",8569,69,100,6,1,"expA2_00006_0100_069_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_069_1_90kbp/expA2_00006_0100_069_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_069_1_90kbp/expA2_00006_0100_069_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_069_1_90kbp/expA2_00006_0100_069_1_90kbp_output_alignment.fa"
"8570",8570,70,100,6,1,"expA2_00006_0100_070_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_070_1_90kbp/expA2_00006_0100_070_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_070_1_90kbp/expA2_00006_0100_070_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_070_1_90kbp/expA2_00006_0100_070_1_90kbp_output_alignment.fa"
"8571",8571,71,100,6,1,"expA2_00006_0100_071_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_071_1_90kbp/expA2_00006_0100_071_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_071_1_90kbp/expA2_00006_0100_071_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_071_1_90kbp/expA2_00006_0100_071_1_90kbp_output_alignment.fa"
"8572",8572,72,100,6,1,"expA2_00006_0100_072_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_072_1_90kbp/expA2_00006_0100_072_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_072_1_90kbp/expA2_00006_0100_072_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_072_1_90kbp/expA2_00006_0100_072_1_90kbp_output_alignment.fa"
"8573",8573,73,100,6,1,"expA2_00006_0100_073_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_073_1_90kbp/expA2_00006_0100_073_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_073_1_90kbp/expA2_00006_0100_073_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_073_1_90kbp/expA2_00006_0100_073_1_90kbp_output_alignment.fa"
"8574",8574,74,100,6,1,"expA2_00006_0100_074_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_074_1_90kbp/expA2_00006_0100_074_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_074_1_90kbp/expA2_00006_0100_074_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_074_1_90kbp/expA2_00006_0100_074_1_90kbp_output_alignment.fa"
"8575",8575,75,100,6,1,"expA2_00006_0100_075_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_075_1_90kbp/expA2_00006_0100_075_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_075_1_90kbp/expA2_00006_0100_075_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_075_1_90kbp/expA2_00006_0100_075_1_90kbp_output_alignment.fa"
"8576",8576,76,100,6,1,"expA2_00006_0100_076_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_076_1_90kbp/expA2_00006_0100_076_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_076_1_90kbp/expA2_00006_0100_076_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_076_1_90kbp/expA2_00006_0100_076_1_90kbp_output_alignment.fa"
"8577",8577,77,100,6,1,"expA2_00006_0100_077_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_077_1_90kbp/expA2_00006_0100_077_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_077_1_90kbp/expA2_00006_0100_077_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_077_1_90kbp/expA2_00006_0100_077_1_90kbp_output_alignment.fa"
"8578",8578,78,100,6,1,"expA2_00006_0100_078_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_078_1_90kbp/expA2_00006_0100_078_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_078_1_90kbp/expA2_00006_0100_078_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_078_1_90kbp/expA2_00006_0100_078_1_90kbp_output_alignment.fa"
"8579",8579,79,100,6,1,"expA2_00006_0100_079_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_079_1_90kbp/expA2_00006_0100_079_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_079_1_90kbp/expA2_00006_0100_079_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_079_1_90kbp/expA2_00006_0100_079_1_90kbp_output_alignment.fa"
"8580",8580,80,100,6,1,"expA2_00006_0100_080_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_080_1_90kbp/expA2_00006_0100_080_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_080_1_90kbp/expA2_00006_0100_080_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_080_1_90kbp/expA2_00006_0100_080_1_90kbp_output_alignment.fa"
"8581",8581,81,100,6,1,"expA2_00006_0100_081_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_081_1_90kbp/expA2_00006_0100_081_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_081_1_90kbp/expA2_00006_0100_081_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_081_1_90kbp/expA2_00006_0100_081_1_90kbp_output_alignment.fa"
"8582",8582,82,100,6,1,"expA2_00006_0100_082_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_082_1_90kbp/expA2_00006_0100_082_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_082_1_90kbp/expA2_00006_0100_082_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_082_1_90kbp/expA2_00006_0100_082_1_90kbp_output_alignment.fa"
"8583",8583,83,100,6,1,"expA2_00006_0100_083_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_083_1_90kbp/expA2_00006_0100_083_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_083_1_90kbp/expA2_00006_0100_083_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_083_1_90kbp/expA2_00006_0100_083_1_90kbp_output_alignment.fa"
"8584",8584,84,100,6,1,"expA2_00006_0100_084_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_084_1_90kbp/expA2_00006_0100_084_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_084_1_90kbp/expA2_00006_0100_084_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_084_1_90kbp/expA2_00006_0100_084_1_90kbp_output_alignment.fa"
"8585",8585,85,100,6,1,"expA2_00006_0100_085_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_085_1_90kbp/expA2_00006_0100_085_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_085_1_90kbp/expA2_00006_0100_085_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_085_1_90kbp/expA2_00006_0100_085_1_90kbp_output_alignment.fa"
"8586",8586,86,100,6,1,"expA2_00006_0100_086_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_086_1_90kbp/expA2_00006_0100_086_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_086_1_90kbp/expA2_00006_0100_086_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_086_1_90kbp/expA2_00006_0100_086_1_90kbp_output_alignment.fa"
"8587",8587,87,100,6,1,"expA2_00006_0100_087_1_90kbp","JC",NA,90000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_087_1_90kbp/expA2_00006_0100_087_1_90kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_087_1_90kbp/expA2_00006_0100_087_1_90kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A2/expA2_00006_0100_087_1_90kbp/expA2_00006_0100_087_1_90kbp_output_alignment.fa"
