"","row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file"
"2301",2301,1,40,1,1,"expA1_00001_0040_001_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_001_1_10kbp/expA1_00001_0040_001_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_001_1_10kbp/expA1_00001_0040_001_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_001_1_10kbp/expA1_00001_0040_001_1_10kbp_output_alignment.fa"
"2302",2302,2,40,1,1,"expA1_00001_0040_002_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_002_1_10kbp/expA1_00001_0040_002_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_002_1_10kbp/expA1_00001_0040_002_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_002_1_10kbp/expA1_00001_0040_002_1_10kbp_output_alignment.fa"
"2303",2303,3,40,1,1,"expA1_00001_0040_003_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_003_1_10kbp/expA1_00001_0040_003_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_003_1_10kbp/expA1_00001_0040_003_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_003_1_10kbp/expA1_00001_0040_003_1_10kbp_output_alignment.fa"
"2304",2304,4,40,1,1,"expA1_00001_0040_004_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_004_1_10kbp/expA1_00001_0040_004_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_004_1_10kbp/expA1_00001_0040_004_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_004_1_10kbp/expA1_00001_0040_004_1_10kbp_output_alignment.fa"
"2305",2305,5,40,1,1,"expA1_00001_0040_005_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_005_1_10kbp/expA1_00001_0040_005_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_005_1_10kbp/expA1_00001_0040_005_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_005_1_10kbp/expA1_00001_0040_005_1_10kbp_output_alignment.fa"
"2306",2306,6,40,1,1,"expA1_00001_0040_006_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_006_1_10kbp/expA1_00001_0040_006_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_006_1_10kbp/expA1_00001_0040_006_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_006_1_10kbp/expA1_00001_0040_006_1_10kbp_output_alignment.fa"
"2307",2307,7,40,1,1,"expA1_00001_0040_007_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_007_1_10kbp/expA1_00001_0040_007_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_007_1_10kbp/expA1_00001_0040_007_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_007_1_10kbp/expA1_00001_0040_007_1_10kbp_output_alignment.fa"
"2308",2308,8,40,1,1,"expA1_00001_0040_008_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_008_1_10kbp/expA1_00001_0040_008_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_008_1_10kbp/expA1_00001_0040_008_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_008_1_10kbp/expA1_00001_0040_008_1_10kbp_output_alignment.fa"
"2309",2309,9,40,1,1,"expA1_00001_0040_009_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_009_1_10kbp/expA1_00001_0040_009_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_009_1_10kbp/expA1_00001_0040_009_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_009_1_10kbp/expA1_00001_0040_009_1_10kbp_output_alignment.fa"
"2310",2310,10,40,1,1,"expA1_00001_0040_010_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_010_1_10kbp/expA1_00001_0040_010_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_010_1_10kbp/expA1_00001_0040_010_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_010_1_10kbp/expA1_00001_0040_010_1_10kbp_output_alignment.fa"
"2311",2311,11,40,1,1,"expA1_00001_0040_011_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_011_1_10kbp/expA1_00001_0040_011_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_011_1_10kbp/expA1_00001_0040_011_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_011_1_10kbp/expA1_00001_0040_011_1_10kbp_output_alignment.fa"
"2312",2312,12,40,1,1,"expA1_00001_0040_012_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_012_1_10kbp/expA1_00001_0040_012_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_012_1_10kbp/expA1_00001_0040_012_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_012_1_10kbp/expA1_00001_0040_012_1_10kbp_output_alignment.fa"
"2313",2313,13,40,1,1,"expA1_00001_0040_013_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_013_1_10kbp/expA1_00001_0040_013_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_013_1_10kbp/expA1_00001_0040_013_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_013_1_10kbp/expA1_00001_0040_013_1_10kbp_output_alignment.fa"
"2314",2314,14,40,1,1,"expA1_00001_0040_014_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_014_1_10kbp/expA1_00001_0040_014_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_014_1_10kbp/expA1_00001_0040_014_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_014_1_10kbp/expA1_00001_0040_014_1_10kbp_output_alignment.fa"
"2315",2315,15,40,1,1,"expA1_00001_0040_015_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_015_1_10kbp/expA1_00001_0040_015_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_015_1_10kbp/expA1_00001_0040_015_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_015_1_10kbp/expA1_00001_0040_015_1_10kbp_output_alignment.fa"
"2316",2316,16,40,1,1,"expA1_00001_0040_016_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_016_1_10kbp/expA1_00001_0040_016_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_016_1_10kbp/expA1_00001_0040_016_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_016_1_10kbp/expA1_00001_0040_016_1_10kbp_output_alignment.fa"
"2317",2317,17,40,1,1,"expA1_00001_0040_017_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_017_1_10kbp/expA1_00001_0040_017_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_017_1_10kbp/expA1_00001_0040_017_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_017_1_10kbp/expA1_00001_0040_017_1_10kbp_output_alignment.fa"
"2318",2318,18,40,1,1,"expA1_00001_0040_018_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_018_1_10kbp/expA1_00001_0040_018_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_018_1_10kbp/expA1_00001_0040_018_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_018_1_10kbp/expA1_00001_0040_018_1_10kbp_output_alignment.fa"
"2319",2319,19,40,1,1,"expA1_00001_0040_019_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_019_1_10kbp/expA1_00001_0040_019_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_019_1_10kbp/expA1_00001_0040_019_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_019_1_10kbp/expA1_00001_0040_019_1_10kbp_output_alignment.fa"
"2320",2320,20,40,1,1,"expA1_00001_0040_020_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_020_1_10kbp/expA1_00001_0040_020_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_020_1_10kbp/expA1_00001_0040_020_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_020_1_10kbp/expA1_00001_0040_020_1_10kbp_output_alignment.fa"
"2321",2321,21,40,1,1,"expA1_00001_0040_021_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_021_1_10kbp/expA1_00001_0040_021_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_021_1_10kbp/expA1_00001_0040_021_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_021_1_10kbp/expA1_00001_0040_021_1_10kbp_output_alignment.fa"
"2322",2322,22,40,1,1,"expA1_00001_0040_022_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_022_1_10kbp/expA1_00001_0040_022_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_022_1_10kbp/expA1_00001_0040_022_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_022_1_10kbp/expA1_00001_0040_022_1_10kbp_output_alignment.fa"
"2323",2323,23,40,1,1,"expA1_00001_0040_023_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_023_1_10kbp/expA1_00001_0040_023_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_023_1_10kbp/expA1_00001_0040_023_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_023_1_10kbp/expA1_00001_0040_023_1_10kbp_output_alignment.fa"
"2324",2324,24,40,1,1,"expA1_00001_0040_024_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_024_1_10kbp/expA1_00001_0040_024_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_024_1_10kbp/expA1_00001_0040_024_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_024_1_10kbp/expA1_00001_0040_024_1_10kbp_output_alignment.fa"
"2325",2325,25,40,1,1,"expA1_00001_0040_025_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_025_1_10kbp/expA1_00001_0040_025_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_025_1_10kbp/expA1_00001_0040_025_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_025_1_10kbp/expA1_00001_0040_025_1_10kbp_output_alignment.fa"
"2326",2326,26,40,1,1,"expA1_00001_0040_026_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_026_1_10kbp/expA1_00001_0040_026_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_026_1_10kbp/expA1_00001_0040_026_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_026_1_10kbp/expA1_00001_0040_026_1_10kbp_output_alignment.fa"
"2327",2327,27,40,1,1,"expA1_00001_0040_027_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_027_1_10kbp/expA1_00001_0040_027_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_027_1_10kbp/expA1_00001_0040_027_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_027_1_10kbp/expA1_00001_0040_027_1_10kbp_output_alignment.fa"
"2328",2328,28,40,1,1,"expA1_00001_0040_028_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_028_1_10kbp/expA1_00001_0040_028_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_028_1_10kbp/expA1_00001_0040_028_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_028_1_10kbp/expA1_00001_0040_028_1_10kbp_output_alignment.fa"
"2329",2329,29,40,1,1,"expA1_00001_0040_029_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_029_1_10kbp/expA1_00001_0040_029_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_029_1_10kbp/expA1_00001_0040_029_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_029_1_10kbp/expA1_00001_0040_029_1_10kbp_output_alignment.fa"
"2330",2330,30,40,1,1,"expA1_00001_0040_030_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_030_1_10kbp/expA1_00001_0040_030_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_030_1_10kbp/expA1_00001_0040_030_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_030_1_10kbp/expA1_00001_0040_030_1_10kbp_output_alignment.fa"
"2331",2331,31,40,1,1,"expA1_00001_0040_031_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_031_1_10kbp/expA1_00001_0040_031_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_031_1_10kbp/expA1_00001_0040_031_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_031_1_10kbp/expA1_00001_0040_031_1_10kbp_output_alignment.fa"
"2332",2332,32,40,1,1,"expA1_00001_0040_032_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_032_1_10kbp/expA1_00001_0040_032_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_032_1_10kbp/expA1_00001_0040_032_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_032_1_10kbp/expA1_00001_0040_032_1_10kbp_output_alignment.fa"
"2333",2333,33,40,1,1,"expA1_00001_0040_033_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_033_1_10kbp/expA1_00001_0040_033_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_033_1_10kbp/expA1_00001_0040_033_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_033_1_10kbp/expA1_00001_0040_033_1_10kbp_output_alignment.fa"
"2334",2334,34,40,1,1,"expA1_00001_0040_034_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_034_1_10kbp/expA1_00001_0040_034_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_034_1_10kbp/expA1_00001_0040_034_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_034_1_10kbp/expA1_00001_0040_034_1_10kbp_output_alignment.fa"
"2335",2335,35,40,1,1,"expA1_00001_0040_035_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_035_1_10kbp/expA1_00001_0040_035_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_035_1_10kbp/expA1_00001_0040_035_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_035_1_10kbp/expA1_00001_0040_035_1_10kbp_output_alignment.fa"
"2336",2336,36,40,1,1,"expA1_00001_0040_036_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_036_1_10kbp/expA1_00001_0040_036_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_036_1_10kbp/expA1_00001_0040_036_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_036_1_10kbp/expA1_00001_0040_036_1_10kbp_output_alignment.fa"
"2337",2337,37,40,1,1,"expA1_00001_0040_037_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_037_1_10kbp/expA1_00001_0040_037_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_037_1_10kbp/expA1_00001_0040_037_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_037_1_10kbp/expA1_00001_0040_037_1_10kbp_output_alignment.fa"
"2338",2338,38,40,1,1,"expA1_00001_0040_038_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_038_1_10kbp/expA1_00001_0040_038_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_038_1_10kbp/expA1_00001_0040_038_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_038_1_10kbp/expA1_00001_0040_038_1_10kbp_output_alignment.fa"
"2339",2339,39,40,1,1,"expA1_00001_0040_039_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_039_1_10kbp/expA1_00001_0040_039_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_039_1_10kbp/expA1_00001_0040_039_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_039_1_10kbp/expA1_00001_0040_039_1_10kbp_output_alignment.fa"
"2340",2340,40,40,1,1,"expA1_00001_0040_040_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_040_1_10kbp/expA1_00001_0040_040_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_040_1_10kbp/expA1_00001_0040_040_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_040_1_10kbp/expA1_00001_0040_040_1_10kbp_output_alignment.fa"
"2341",2341,41,40,1,1,"expA1_00001_0040_041_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_041_1_10kbp/expA1_00001_0040_041_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_041_1_10kbp/expA1_00001_0040_041_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_041_1_10kbp/expA1_00001_0040_041_1_10kbp_output_alignment.fa"
"2342",2342,42,40,1,1,"expA1_00001_0040_042_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_042_1_10kbp/expA1_00001_0040_042_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_042_1_10kbp/expA1_00001_0040_042_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_042_1_10kbp/expA1_00001_0040_042_1_10kbp_output_alignment.fa"
"2343",2343,43,40,1,1,"expA1_00001_0040_043_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_043_1_10kbp/expA1_00001_0040_043_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_043_1_10kbp/expA1_00001_0040_043_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_043_1_10kbp/expA1_00001_0040_043_1_10kbp_output_alignment.fa"
"2344",2344,44,40,1,1,"expA1_00001_0040_044_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_044_1_10kbp/expA1_00001_0040_044_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_044_1_10kbp/expA1_00001_0040_044_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_044_1_10kbp/expA1_00001_0040_044_1_10kbp_output_alignment.fa"
"2345",2345,45,40,1,1,"expA1_00001_0040_045_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_045_1_10kbp/expA1_00001_0040_045_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_045_1_10kbp/expA1_00001_0040_045_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0040_045_1_10kbp/expA1_00001_0040_045_1_10kbp_output_alignment.fa"
